"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05032","hsa05032","Morphine addiction",0.0196585618210036,"91/8843",1.46004274751484e-05,3.34811041352214,0.000328334971929175,"108/109/111/112/115/134/773/2557/2558/2559/2560/2561/2562/2566/2567/2770/2773/2775/2778/2869/3760/10846/50940/5153/5137/5139/5140/5141/5142/5150/140679/114/5144/5567/113/3763/5143/5579",38
"hsa04915","hsa04915","Estrogen signaling pathway",0.0269011898603207,"139/8843",1.92374014802228e-05,3.26611813706066,0.000396560469109856,"108/109/111/112/115/148327/9166/1956/2100/2288/2770/2773/2775/2778/9687/2911/3265/3320/3710/3760/3845/3880/3884/8689/5595/4318/4846/5241/5290/8503/23236/6464/6654/6667/114/3312/10499/5293/5567/399694/113/2289/3708/3709/3763/4313/8648/8202/5580/5914/1386/9586",52
"hsa04512","hsa04512","ECM-receptor interaction",0.0191412312467667,"89/8843",2.12384416721181e-05,3.25860511669802,0.000403480397493905,"375790/1282/1284/1285/1288/1293/256076/131873/1605/1834/80144/341640/3339/3381/3672/3673/3655/3690/3696/284217/3908/3909/3910/3914/3915/3918/56955/5649/6382/9899/7148/1292/158326/3685/3371/3688/7143",37
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.0186239006725297,"86/8843",2.28352735602933e-05,3.25860511669802,0.000403480397493905,"60/488/775/776/781/55799/783/10368/27092/27091/59284/1000/1496/1499/1605/1756/1832/3672/3673/3655/3690/3696/3728/284217/3908/4842/6262/6546/6543/6547/1837/3685/4000/71/779/3688",36
"hsa04820","hsa04820","Cytoskeleton in muscle cells",0.0398344542162442,"232/8843",3.64861924678009e-05,3.09844886460635,0.000583416479259761,"60/375790/287/288/482/825/1282/1284/1285/1288/1290/1293/256076/131873/23002/1605/1634/1730/1756/1832/2199/2200/2201/56776/91010/3339/3672/3673/3655/3690/3696/3728/284217/3908/84823/25802/442721/56203/4628/4629/8735/4627/4703/10529/84033/10611/5339/6382/6383/9672/6711/23345/171024/7138/7273/1462/129446/1292/1837/3685/4000/23224/58/71/272/1301/1302/255631/1289/23500/2023/64423/3688/4604/4621/6709/7135",77
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.0279358510087946,"149/8843",3.77358744031845e-05,3.09844886460635,0.000583416479259761,"108/109/111/112/115/1606/8527/160851/1759/1785/1956/9846/10672/2778/2911/2912/2913/2914/2915/3265/3643/8681/4254/3845/23566/5595/5156/5290/5294/8503/23396/8605/23236/5335/5737/5900/11069/387/6464/6654/56848/7248/114/5293/399694/113/1608/9162/1950/2205/2534/146850/6850/1607",54
"hsa05414","hsa05414","Dilated cardiomyopathy",0.0212105535437144,"105/8843",4.58418364072301e-05,3.04027021411442,0.000667048393541738,"60/108/109/111/112/115/488/775/776/781/55799/783/10368/27092/27091/59284/1605/1756/2778/3672/3673/3655/3690/3696/284217/3908/4842/6262/6546/6543/6547/7273/114/1837/3685/4000/5567/71/113/779/3688",41
"hsa04020","hsa04020","Calcium signaling pathway",0.0424211070874289,"254/8843",6.24048805225088e-05,2.93113724877931,0.000857610931157285,"108/109/115/148/146/488/493/773/775/776/777/8912/57118/817/814/887/7852/1909/1910/1956/2064/2065/2066/2255/2250/2260/2263/2261/2324/2668/2778/2903/2904/2911/2915/3357/3362/3363/3706/3707/3710/57192/4233/4842/4846/4914/5153/5137/5156/23236/113026/51196/5335/5737/6262/6263/6546/6543/6547/56848/6870/7201/7424/114/490/4486/4638/5533/5567/10345/113/491/779/1950/2902/2906/3708/3709/91807/444/4772/5579",82
"hsa04713","hsa04713","Circadian entrainment",0.0196585618210036,"97/8843",7.90955636110607e-05,2.85168477562589,0.00102977603593348,"108/109/111/112/115/775/776/8912/817/2770/2773/2775/2778/2890/2891/2893/2903/2904/2977/3710/3760/5595/4543/4842/9722/23236/5592/9252/6262/6263/114/5567/113/2902/2906/3708/3763/5579",38
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.0232798758406622,"122/8843",0.000101197116222268,2.76694515863947,0.00125164854274911,"108/109/111/112/115/775/776/148327/1387/1444/2033/2690/2693/2770/2773/2778/3265/8660/3710/3845/5606/4214/5595/5599/5290/8503/23236/5335/5747/6464/6654/6772/6774/114/5293/5567/399694/113/779/3708/3709/5602/1386/9586/5579",45
"hsa04022","hsa04022","cGMP-PKG signaling pathway",0.0294878427315054,"166/8843",0.000131329195980764,2.67824774871191,0.0015352524813875,"108/109/111/112/115/134/148/146/482/488/493/775/776/1259/148327/1909/1910/10672/2770/2773/2977/3643/8660/3710/3764/5595/4205/4846/4985/5139/5140/5294/23236/5499/4659/5592/387/9475/6546/6543/6547/114/490/4638/4882/5533/113/491/779/3708/3709/91807/146850/7225/1386/9586/4772",57
"hsa04727","hsa04727","GABAergic synapse",0.0181065700982928,"89/8843",0.00013653947600425,2.67824774871191,0.0015352524813875,"108/109/111/112/115/773/775/776/2557/2558/2559/2560/2561/2562/2566/2567/2572/2770/2773/2775/4905/5334/140679/66008/114/5567/54407/113/779/2571/3763/57468/6529/6538/5579",35
"hsa05165","hsa05165","Human papillomavirus infection",0.0522503879979307,"333/8843",0.000148847349142797,2.66007003114018,0.00160087537979668,"324/525/51606/545/8313/896/898/1026/1027/1282/1284/1285/1288/1293/256076/131873/148327/1387/1499/1739/1740/1956/5610/2033/8772/7976/8323/2778/3280/3106/3134/3265/3381/3551/3672/3673/3655/3690/3696/182/3845/284217/3908/3909/3910/3914/3915/3918/3993/9223/84441/5595/4599/4851/4853/4855/56288/5290/8503/5523/28227/5527/5528/5728/5734/5747/5829/5925/5649/23513/6654/6772/7098/7148/7157/7248/7297/7337/7476/51382/1292/1452/1856/3685/5293/5519/5567/3371/523/841/8900/998/1950/3688/3716/5315/5584/7132/7143/9586/89780",101
"hsa04514","hsa04514","Cell adhesion molecules",0.0279358510087946,"157/8843",0.000185954818117823,2.59726147464704,0.00184997594795595,"214/23705/942/4267/999/1013/1000/1001/1002/50848/2734/3106/3113/3134/3383/3385/152404/3655/3696/83700/94030/4684/4685/23114/22871/54413/9378/9379/9369/100506658/5788/5789/5792/5802/6382/6383/9672/26050/1462/79679/9071/26047/3685/3897/4756/4897/5797/933/1272/6900/3688/84628/6401/1364",54
"hsa04720","hsa04720","Long-term potentiation",0.0144852560786342,"67/8843",0.000186965654314697,2.59726147464704,0.00184997594795595,"673/775/817/814/1387/2033/2890/2891/2903/2904/2911/2915/3265/3710/3845/5595/23236/5499/6196/114/5533/5567/2902/2906/3708/3709/27330/5579",28
"hsa04270","hsa04270","Vascular smooth muscle contraction",0.0243145369891361,"134/8843",0.000284937382551731,2.43130721715882,0.00271094270848813,"108/109/111/112/115/148/146/9138/9826/23365/673/775/776/800/1909/10672/2778/2977/3710/8681/5595/4628/4629/4627/8605/23236/5499/4659/5592/387/9475/114/4638/4882/4660/5567/59/113/779/10203/1908/3708/3709/91807/5580/133/5579",47
"hsa04012","hsa04012","ErbB signaling pathway",0.0170719089498189,"86/8843",0.000358391174487856,2.34825178762093,0.00328228107788891,"25/27/673/817/867/868/1026/1027/1956/2064/2065/2066/3265/3845/5595/5599/8440/3084/10718/5290/8503/5335/5747/6464/6654/56924/5293/399694/1950/5602/5062/5063/5579",33
"hsa05222","hsa05222","Small cell lung cancer",0.0181065700982928,"93/8843",0.000371526283709978,2.34825178762093,0.00328228107788891,"79444/898/1026/1027/1164/1282/1284/1285/1288/3551/3673/3655/284217/3908/3909/3910/3914/3915/3918/5290/8503/5728/5747/5915/5925/6256/7157/9618/331/3685/5293/598/3688/51426/7709",35
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",0.0269011898603207,"154/8843",0.00040418306962603,2.32690317973837,0.0034476595775723,"108/109/111/112/115/148/146/482/488/493/775/776/781/55799/783/10368/27092/27091/59284/817/148327/2770/2773/2778/3776/5595/5294/23236/5499/5523/28227/5527/5528/11069/9252/6262/6546/6543/6547/6548/114/490/64208/5519/5567/113/491/779/146850/1386/9586/1390",52
"hsa04730","hsa04730","Long-term depression",0.0129332643559234,"60/8843",0.000429771725060614,2.32362007050206,0.00347382139962311,"673/773/10672/2770/2773/2775/2778/2890/2891/2911/2977/3265/3480/3710/8681/3845/5595/4842/8605/23236/5592/5519/3708/3709/5579",25
"hsa04151","hsa04151","PI3K-Akt signaling pathway",0.0548370408691154,"362/8843",0.000447081186480841,2.32362007050206,0.00347382139962311,"627/672/896/898/1026/1027/1282/1284/1285/1288/1293/256076/131873/148327/200186/1444/1956/1969/2064/2065/2066/2255/2250/2260/2263/2261/2324/2668/2690/3265/3320/3381/3480/3551/3643/3672/3673/3655/3690/3696/4254/3845/284217/3908/3909/3910/3914/3915/3918/23566/9223/9863/5595/4233/4846/4914/5008/5156/23239/5290/5294/8503/5523/28227/5527/5528/5563/5728/5747/5649/57521/6256/6446/6654/7010/7148/7157/7248/7424/7532/10971/7534/11140/1292/3685/5105/5293/5519/3371/598/100533105/1436/1950/3688/3716/4602/118788/146850/5586/5618/6850/7143/7531/1386/9586/3575",106
"hsa04371","hsa04371","Apelin signaling pathway",0.024831867563373,"140/8843",0.000449379449142734,2.32362007050206,0.00347382139962311,"108/109/111/112/115/814/999/10672/2770/2773/3265/3710/182/3845/3991/84557/5595/4205/4842/4846/5140/5294/30849/23236/10891/5563/6262/6263/6546/6543/6547/6548/4087/4088/56848/7046/7350/114/4638/5567/4089/59/113/10014/3708/3709/91807/146850",48
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.0372478013450595,"230/8843",0.000477105542917554,2.31098277746486,0.00357638923718103,"60/81/324/2909/9138/23365/8874/673/735/1073/6387/7852/1730/1956/55740/2255/2250/2260/2263/2261/10672/3265/10788/3672/3673/3655/3682/3690/3696/3845/5595/4628/4629/4627/10787/5156/5290/8503/200576/79837/23396/5499/4659/5747/5829/387/9475/6548/6654/85464/7409/3685/4638/56924/5293/4660/7074/71/50649/10109/729/998/1950/8826/3688/91807/5062/5063/221178/54961/8936/10163",72
"hsa05205","hsa05205","Proteoglycans in cancer",0.033109156751164,"204/8843",0.000901357024202148,2.04766536926084,0.00655786070239953,"60/286/287/288/9138/23365/673/817/867/1026/1499/1634/1956/2064/2065/2066/2260/7976/8323/3265/3339/3480/3673/3690/3710/3845/5595/4233/4318/5290/8503/51196/5335/5499/4659/5747/5829/387/9475/6382/6383/6469/6548/4087/6654/6774/7157/7409/7476/2017/3685/5293/4660/5567/7074/71/998/8826/3688/3708/3709/4313/89780/5579",64
"hsa04310","hsa04310","Wnt signaling pathway",0.0289705121572685,"174/8843",0.000942839681806825,2.04071349144745,0.00666367895412343,"324/8313/25805/817/896/57680/1387/1457/1499/1501/8454/23002/2033/7976/8323/27130/55366/8549/59352/4040/5599/4163/23236/5467/166336/387/54894/9475/4919/4920/6422/23411/4088/7157/7476/84133/1452/1454/1488/1856/5533/5567/8607/4089/7088/23500/5602/144165/340419/6477/6907/79718/4772/89780/440193/5579",56
"hsa04925","hsa04925","Aldosterone synthesis and secretion",0.0181065700982928,"98/8843",0.00112822399135959,1.99800185389051,0.00735234204089609,"108/109/111/112/115/482/493/775/776/8912/57118/817/814/148327/2778/3710/51305/3949/3991/23236/5587/114/490/5567/113/491/779/1585/3708/3709/4929/1386/9586/221955/5579",35
"hsa04144","hsa04144","Endocytosis",0.0393171236420072,"252/8843",0.00112916932463193,1.99800185389051,0.00735234204089609,"116983/116988/414189/160/1173/50807/8853/867/868/27243/1213/8218/7852/9829/1759/1785/1956/10938/58513/2263/2261/2352/8729/9815/2869/3106/3134/3265/3480/9922/23096/440073/3949/93343/89853/56288/5156/23396/5371/5662/84249/23550/80223/22841/84440/387/6455/4087/4088/57154/254122/10254/10617/7037/7046/7048/9559/112936/79720/11311/7456/147179/9765/9372/163/116985/116984/3312/10109/998/1601/5584/23362/26056/9101/55048",76
"hsa05212","hsa05212","Pancreatic cancer",0.0150025866528712,"77/8843",0.00112944488372914,1.99800185389051,0.00735234204089609,"673/675/1026/1029/1956/2064/3551/3845/5595/5599/5290/8503/5900/5925/4087/4088/6772/6774/7046/7048/7157/5293/4089/598/998/1950/3716/5602/51426",29
"hsa04390","hsa04390","Hippo signaling pathway",0.0263838592860838,"157/8843",0.00123929633802817,1.96897274033873,0.00786058406036762,"60/324/8313/654/658/659/896/999/23418/1496/1499/1739/1740/1742/9231/7976/8323/392255/2736/9113/26524/8994/3993/56288/5499/23513/4087/4088/7005/7046/7048/7159/7476/10413/7532/10971/7534/84962/1454/1856/122786/3397/5519/4089/23286/71/8200/4771/5584/7531/89780",51
"hsa05219","hsa05219","Bladder cancer",0.00931195033626487,"41/8843",0.0013018565559053,1.95858015659597,0.00805095501678276,"673/999/1026/1029/1612/1956/2064/2261/3265/3845/5595/4318/5925/9252/7157/1950/4313/1890",18
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0181065700982928,"99/8843",0.00138507722120053,1.94957579207637,0.0082196204623099,"108/109/111/112/115/41/40/55515/817/2150/2778/3357/3710/8681/5606/5599/4914/5290/8503/8605/23236/5335/5499/5732/5734/114/5293/5567/113/3556/3708/3709/5602/5580/5579",35
"hsa04540","hsa04540","Gap junction",0.0170719089498189,"92/8843",0.0014180767660956,1.94957579207637,0.0082196204623099,"108/109/111/112/115/1956/2770/2773/2778/2911/2915/2977/3265/3357/3710/3845/5595/5156/23236/5592/6654/7082/7846/10381/114/5567/113/1813/1950/3708/3709/84617/5579",33
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",0.0150025866528712,"78/8843",0.00142881487610791,1.94957579207637,0.0082196204623099,"60/26084/867/999/1213/8218/1496/1499/1759/1785/9844/4233/5290/8503/5747/5829/387/6464/2017/5293/399694/71/10109/998/63916/79767/3688/8936/10163",29
"hsa04927","hsa04927","Cortisol synthesis and secretion",0.0129332643559234,"65/8843",0.00171851842354814,1.88971144705978,0.00943443962623454,"108/109/111/112/115/775/776/8912/148327/2778/3710/3776/3949/190/5087/23236/6667/114/5567/113/779/3708/3709/1386/9586",25
"hsa04912","hsa04912","GnRH signaling pathway",0.0170719089498189,"93/8843",0.00174538713226444,1.88971144705978,0.00943443962623454,"108/109/111/112/115/775/776/817/1956/2778/3265/3710/8681/3845/5606/4214/4216/5595/5599/8605/23236/6654/114/5567/113/779/998/3708/3709/5602/4313/5580/5579",33
"hsa04919","hsa04919","Thyroid hormone signaling pathway",0.0212105535437144,"122/8843",0.00175440430496361,1.88971144705978,0.00943443962623454,"60/482/488/1387/1499/2033/3265/3690/8850/3845/5595/5469/116931/23389/9611/4851/4853/4855/5213/5290/8503/23236/113026/51196/5335/6256/6567/6548/6772/9882/7157/3685/9968/9282/10499/5293/5567/71/8648/8202/5579",41
"hsa04725","hsa04725","Cholinergic synapse",0.0201758923952406,"115/8843",0.00185984417014941,1.8737045999344,0.00978865352710217,"108/109/111/112/115/773/775/776/817/814/148327/2770/2773/2775/3265/3710/3770/3760/3786/56479/3845/5595/5290/5294/8503/23236/60482/114/5293/5567/113/779/2534/3708/3709/3763/146850/9586/5579",39
"hsa04010","hsa04010","MAPK signaling pathway",0.0450077599586136,"300/8843",0.00192592451907922,1.8708575796318,0.00985303390142693,"627/673/773/775/776/777/8912/781/55799/783/10368/27092/27091/59284/80824/1956/1969/2064/2065/2066/2255/2250/2260/2263/2261/2324/2668/3265/3480/3551/3643/3654/8681/4254/3845/5606/4214/9175/4216/4293/8491/9448/5595/5599/2122/4233/8569/4763/4914/5156/8605/5494/5495/5536/9693/5924/6196/9252/6654/23118/51347/7010/7046/7048/7157/7424/3312/5533/5567/5801/779/998/1436/1616/1950/2005/3556/7786/5602/5062/27330/57551/9344/7132/1386/4772/5579",87
"hsa04926","hsa04926","Relaxin signaling pathway",0.0222452146921883,"130/8843",0.00195173926855925,1.8708575796318,0.00985303390142693,"108/109/111/112/115/1282/1284/1285/1288/148327/1910/1956/2770/2773/2775/2778/3265/3845/5595/5599/4318/4842/4846/5290/8503/23236/59350/6464/4087/6654/7046/7048/7424/114/5293/5567/399694/59/113/5602/4313/1386/9586",43
"hsa04971","hsa04971","Gastric acid secretion",0.0144852560786342,"76/8843",0.00200608251066049,1.86770451236917,0.00992482926326767,"60/108/109/111/112/115/482/817/887/1080/2770/2773/2778/3710/3773/3776/23236/6548/114/4638/5567/71/113/3708/3709/91807/389015/5579",28
"hsa04931","hsa04931","Insulin resistance",0.0191412312467667,"109/8843",0.00235619717886643,1.80644184415751,0.0114284073691148,"1374/148327/200186/3551/3643/8660/5599/51085/4846/5290/8503/10891/133522/5499/5506/5507/5563/5728/5770/5792/6196/11001/10998/6774/9882/57761/5105/5293/5602/7376/5580/27330/28965/7132/32/9586/5579",37
"hsa00310","hsa00310","Lysine degradation",0.0124159337816865,"63/8843",0.00244868851483406,1.79815309910311,0.011648619453158,"10157/55870/23127/1738/84444/1962/2639/4297/58508/8085/55904/2122/64324/5351/63976/7799/56979/29072/80854/9869/150572/56950/2146/9739",24
"hsa05220","hsa05220","Chronic myeloid leukemia",0.0144852560786342,"77/8843",0.00250701829747841,1.79620166565414,0.0117010784490055,"25/673/867/1026/1027/1029/9846/3265/3551/3845/5595/2122/5290/8503/5925/861/6464/4088/6654/7046/7048/7157/1488/5293/399694/4089/598/51426",28
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",0.0108639420589757,"53/8843",0.00256298413524234,1.79473114161625,0.0117407655318119,"112/115/160/1173/482/493/1213/8218/1759/1785/2778/9365/23236/6546/6543/6547/163/490/5567/491/5579",21
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",0.0175892395240559,"99/8843",0.00279540090522541,1.76500188774856,0.0125726165115401,"1636/60/488/775/776/781/55799/783/10368/27092/27091/59284/1605/1756/3672/3673/3655/3690/3696/284217/3908/4842/5563/6262/6546/6543/6547/7273/1837/3685/4000/71/779/3688",34
"hsa04934","hsa04934","Cushing syndrome",0.0253491981376099,"155/8843",0.00287544947916158,1.76056558515964,0.0127017035263716,"108/109/111/112/115/196/23746/324/8313/673/775/776/8912/817/898/1026/1027/1029/148327/1499/1956/7976/8323/2770/2773/2778/3710/3776/4297/8085/3949/5595/5087/50940/23236/5925/6667/7476/114/1856/5567/113/779/3708/3709/9101/1386/9586/89780",49
"hsa05033","hsa05033","Nicotine addiction",0.00879461976202794,"41/8843",0.00367764994349435,1.66138776677442,0.0159602536790613,"773/2557/2558/2559/2560/2561/2562/2566/2567/2890/2891/2893/2903/2904/140679/2902/2906",17
"hsa04211","hsa04211","Longevity regulating pathway",0.0160372478013451,"90/8843",0.0039907521780035,1.63345653394709,0.0170204493980186,"108/109/111/112/115/814/148327/3265/3480/3643/8660/9365/3845/5290/8503/10891/5563/9821/57521/27244/143686/23411/7157/7248/114/5293/5567/113/5468/1386/9586",31
"hsa04924","hsa04924","Renin secretion",0.0129332643559234,"69/8843",0.00439799088791983,1.59868098614195,0.0184393908770947,"1636/111/112/134/775/776/1909/2770/2773/2778/2977/3710/5153/5137/5139/5140/23236/5732/5734/5533/5567/779/1908/3708/3709",25
"hsa04392","hsa04392","Hippo signaling pathway - multiple species",0.00672529746508019,"29/8843",0.00483385327120531,1.5649410865898,0.0199290441883026,"54798/79633/9113/26524/8994/7005/10413/84962/1454/122786/23286/8642/4771",13
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",0.0113812726332126,"59/8843",0.00493132229750996,1.56344974699493,0.0199975968924045,"108/109/111/112/115/134/2770/2773/2778/3643/8660/3991/5140/5290/8503/5592/7253/114/5293/5567/113/4886",22
"hsa05030","hsa05030","Cocaine addiction",0.00982928091050181,"49/8843",0.0053306673348959,1.53669340838893,0.0212683671256458,"111/627/148327/1742/2770/2773/2778/26086/2891/2903/2904/2912/2913/5567/1813/2902/2906/1386/9586",19
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.0170719089498189,"101/8843",0.00758329330935153,1.39305795794069,0.0296053090309223,"1027/1282/1284/1285/1288/3265/3383/3845/5595/5599/4846/5290/8503/23236/113026/51196/5335/4087/4088/6772/6774/7046/7048/7424/5293/4089/998/5602/4313/5580/6401/4772/5579",33
"hsa04930","hsa04930","Type II diabetes mellitus",0.00931195033626487,"47/8843",0.00765958633651097,1.39305795794069,0.0296053090309223,"773/775/776/777/3098/3099/3551/3643/8660/5595/5599/5290/8503/5293/6833/5602/5315/5580",18
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.016554578375582,"98/8843",0.00855391134664378,1.35846249037954,0.0320601142976282,"1606/8527/160851/22876/3706/3707/3710/9107/55300/5290/8503/200576/79837/23396/23236/113026/51196/5335/5728/5293/1608/9162/3708/3709/4534/8898/8897/5287/1607/8867/5297/5579",32
"hsa05215","hsa05215","Prostate cancer",0.016554578375582,"98/8843",0.00855391134664378,1.35846249037954,0.0320601142976282,"673/898/1026/1027/148327/1387/1499/1956/2033/2064/2078/2260/2263/3265/3320/3480/3551/3845/5595/4318/5156/5290/8503/5728/5925/6654/7113/7157/6935/5293/1950/9586",32
"hsa04913","hsa04913","Ovarian steroidogenesis",0.00982928091050181,"51/8843",0.0087525769553222,1.35502216451996,0.0323150916653687,"108/109/111/112/115/9210/654/1543/2778/3480/3643/8681/3949/8605/114/3294/5567/113/8644",19
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.0227625452664252,"144/8843",0.00894398526297366,1.35206113747372,0.0325361693002912,"324/8313/658/659/1499/80712/2260/2263/2261/7976/8323/9421/3265/3480/3624/3720/7994/3845/5595/4211/3175/5013/7703/5290/8503/55183/9869/6498/4087/4088/6774/6929/7476/463/1856/3397/5293/4089/90/648/3716/3977/3211/89780",44
"hsa05224","hsa05224","Breast cancer",0.0232798758406622,"148/8843",0.00909163504067703,1.35129039664482,0.0325939623883921,"324/8313/673/672/675/1026/1499/1956/2064/2100/2255/2250/2260/2324/7976/8323/3280/3265/3480/182/3845/4040/5595/4851/4853/4855/5241/5290/8503/5728/5925/6464/6654/6667/7157/7476/1452/1856/5293/399694/1950/8648/8202/51426/89780",45
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",0.0139679255043973,"80/8843",0.00936010073976263,1.34490081680111,0.0330770477269807,"673/1956/2064/2065/2263/2261/3265/3480/3845/5595/4233/4763/3084/5156/5290/8503/5335/5728/6464/6654/6774/5293/399694/598/1950/3716/5579",27
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0129332643559234,"73/8843",0.00992119442788333,1.32577768775781,0.034566059163122,"22876/3706/3707/9562/9107/55300/5290/5294/200576/79837/23396/23236/113026/51196/5335/23007/9651/5728/5293/4534/8898/8897/5287/8867/5297",25
