"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05221","hsa05221","Acute myeloid leukemia",0.0444444444444444,"68/8843",0.000570544968575763,2.05431339432438,0.00632604245859443,"673/5467/862/3265/5290/7704",6
"hsa04713","hsa04713","Circadian entrainment",0.0518518518518519,"97/8843",0.000678199544780705,2.00727450382885,0.00704970579443102,"2890/2903/2904/5332/6262/6263/2891",7
"hsa04820","hsa04820","Cytoskeleton in muscle cells",0.0814814814814815,"232/8843",0.000820050367476912,1.9511204089262,0.00802278378088867,"287/288/85301/1832/3679/5339/7273/129446/23345/4000/6711",11
"hsa05225","hsa05225","Hepatocellular carcinoma",0.0666666666666667,"170/8843",0.00114239936242184,1.83196656816192,0.0105555028808568,"324/196528/673/1499/2949/5728/7157/3265/5290",9
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",0.0444444444444444,"80/8843",0.0013493930843207,1.78312713600896,0.011811861901533,"673/3084/5728/3265/3716/5290",6
"hsa05224","hsa05224","Breast cancer",0.0592592592592593,"148/8843",0.00188344743640173,1.6847172045843,0.0148159086691252,"324/673/675/1499/5728/7157/3265/5290",8
"hsa04724","hsa04724","Glutamatergic synapse",0.0518518518518519,"116/8843",0.0019379887525212,1.6847172045843,0.0148159086691252,"773/2890/2903/2904/5332/22941/2891",7
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.0444444444444444,"86/8843",0.00195982589357416,1.6847172045843,0.0148159086691252,"1499/1832/3679/6262/6546/4000",6
"hsa05216","hsa05216","Thyroid cancer",0.0296296296296296,"37/8843",0.00232177727244798,1.63041929549428,0.0167890530456193,"673/1499/7157/3265",4
"hsa04330","hsa04330","Notch signaling pathway",0.037037037037037,"62/8843",0.00248128128476977,1.62004725695846,0.0171948439909484,"2033/23013/7090/7091/1387",5
"hsa01522","hsa01522","Endocrine resistance",0.0444444444444444,"99/8843",0.00397682405487824,1.44137116221211,0.025946234241556,"673/1027/7157/3265/5290/9611",6
"hsa04068","hsa04068","FoxO signaling pathway",0.0518518518518519,"133/8843",0.00417709675958823,1.44137116221211,0.025946234241556,"673/1027/2033/5728/3265/5290/1387",7
"hsa05211","hsa05211","Renal cell carcinoma",0.037037037037037,"70/8843",0.00421215764744247,1.44137116221211,0.025946234241556,"673/2033/3265/5290/1387",5
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.037037037037037,"71/8843",0.00447677517511433,1.43070476190905,0.0265913713409047,"3417/5728/7157/3265/5290",5
"hsa05165","hsa05165","Human papillomavirus infection",0.0888888888888889,"333/8843",0.00484280353311069,1.42333891836435,0.0270462201276175,"324/1027/1499/2033/3679/5728/5649/7157/3265/3716/5290/1387",12
"hsa00562","hsa00562","Inositol phosphate metabolism",0.037037037037037,"73/8843",0.00504121001745783,1.42333891836435,0.0270462201276175,"5332/23007/5728/5290/9651",5
"hsa05218","hsa05218","Melanoma",0.037037037037037,"73/8843",0.00504121001745783,1.42333891836435,0.0270462201276175,"673/5728/7157/3265/5290",5
"hsa04020","hsa04020","Calcium signaling pathway",0.0740740740740741,"254/8843",0.00542569232241902,1.40520683107019,0.0281993219388883,"773/777/2903/2904/5332/6262/6263/6546/493/491",10
"hsa05214","hsa05214","Glioma",0.037037037037037,"76/8843",0.00597993099583425,1.3763297824202,0.0301380892294039,"673/5728/7157/3265/5290",5
"hsa05212","hsa05212","Pancreatic cancer",0.037037037037037,"77/8843",0.00631846309532154,1.37051334767678,0.0305444387260803,"673/675/7157/3716/5290",5
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.0518518518518519,"144/8843",0.00642786447874791,1.37051334767678,0.0305444387260803,"324/1499/7994/463/3265/3716/5290",7
"hsa04360","hsa04360","Axon guidance",0.0592592592592593,"184/8843",0.00707968285897944,1.34080071237872,0.0327073067754021,"25/25791/5998/6092/85464/57556/3265/5290",8
