"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05231","hsa05231","Choline metabolism in cancer",0.19047619047619,"99/8843",7.64272387203394e-05,3.52044416854508,0.000103737803249214,"3845/5290/1956/5159",4
"hsa04066","hsa04066","HIF-1 signaling pathway",0.19047619047619,"109/8843",0.000111218649762234,3.36879572970225,0.000147090791858285,"2064/5290/1956/1387",4
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",0.238095238095238,"223/8843",0.000142625512620209,3.2717715139154,0.000183911845220796,"3845/7157/5290/5728/1387",5
"hsa04722","hsa04722","Neurotrophin signaling pathway",0.19047619047619,"120/8843",0.000161456276962246,3.22863766384463,0.000203115727115535,"3845/7157/673/5290",4
"hsa04071","hsa04071","Sphingolipid signaling pathway",0.19047619047619,"122/8843",0.000172103787341413,3.22158676894255,0.000206440283469505,"3845/7157/5290/5728",4
"hsa04919","hsa04919","Thyroid hormone signaling pathway",0.19047619047619,"122/8843",0.000172103787341413,3.22158676894255,0.000206440283469505,"3845/7157/5290/1387",4
"hsa04370","hsa04370","VEGF signaling pathway",0.142857142857143,"60/8843",0.000362085944719094,2.90854975052405,0.000424454815579799,"3845/5290/3791",3
"hsa05217","hsa05217","Basal cell carcinoma",0.142857142857143,"63/8843",0.000418266237008647,2.85566844553619,0.000479416271659034,"7157/324/5727",3
"hsa04218","hsa04218","Cellular senescence",0.19047619047619,"157/8843",0.000452168710443657,2.83136606625702,0.000507008393861308,"3845/7157/5290/5728",4
"hsa04150","hsa04150","mTOR signaling pathway",0.19047619047619,"158/8843",0.000463196573865766,2.8302412605024,0.000508323227758624,"3845/673/5290/5728",4
"hsa04720","hsa04720","Long-term potentiation",0.142857142857143,"67/8843",0.000501499000148952,2.80487990682633,0.000538891469458303,"3845/673/1387",3
"hsa04630","hsa04630","JAK-STAT signaling pathway",0.19047619047619,"168/8843",0.000584324169962622,2.74745097015068,0.000615078073644865,"5290/1956/5159/1387",4
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",0.142857142857143,"78/8843",0.000783145892049297,2.62903607107689,0.000807876814956116,"4233/5290/999",3
"hsa04360","hsa04360","Axon guidance",0.19047619047619,"184/8843",0.000822821487318165,2.61617329262207,0.000832162082117443,"3845/4233/5290/5727",4
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.19047619047619,"196/8843",0.00104200989572516,2.52204024120254,0.00103357256863427,"3845/7157/5290/1387",4
"hsa04211","hsa04211","Longevity regulating pathway",0.142857142857143,"90/8843",0.0011874165788653,2.47358150223648,0.00115557919293743,"3845/7157/5290",3
"hsa05203","hsa05203","Viral carcinogenesis",0.19047619047619,"205/8843",0.00123141271574824,2.46589886690018,0.00117620317878487,"3845/7157/5290/1387",4
"hsa04540","hsa04540","Gap junction",0.142857142857143,"92/8843",0.00126541749411926,2.46203759624799,0.00118670731505921,"3845/1956/5159",3
"hsa05222","hsa05222","Small cell lung cancer",0.142857142857143,"93/8843",0.00130560373255388,2.45628538494665,0.00120252975366805,"7157/5290/5728",3
"hsa04916","hsa04916","Melanogenesis",0.142857142857143,"101/8843",0.00165635368910276,2.36063051729328,0.00149882420620564,"3845/1387/3815",3
"hsa04024","hsa04024","cAMP signaling pathway",0.19047619047619,"226/8843",0.00176561017740281,2.34786592904753,0.00154353075276963,"673/5290/1387/5727",4
"hsa05163","hsa05163","Human cytomegalovirus infection",0.19047619047619,"226/8843",0.00176561017740281,2.34786592904753,0.00154353075276963,"3845/7157/5290/1956",4
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",0.142857142857143,"111/8843",0.00217125766761143,2.26534862619614,0.00186651974935018,"3845/673/5290",3
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.142857142857143,"122/8843",0.00284188852359593,2.15563153773896,0.00240297735386023,"3845/5290/1387",3
"hsa04926","hsa04926","Relaxin signaling pathway",0.142857142857143,"130/8843",0.00340191757334313,2.08457664376329,0.00283011818495439,"3845/5290/1956",3
"hsa04960","hsa04960","Aldosterone-regulated sodium reabsorption",0.0952380952380952,"38/8843",0.00358654298797341,2.06857324978165,0.00293635098430571,"3845/5290",2
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity",0.142857142857143,"135/8843",0.00378406852055297,2.05212972307883,0.00304966048531407,"3845/673/5290",3
"hsa04210","hsa04210","Apoptosis",0.142857142857143,"136/8843",0.00386352658769458,2.04983819230435,0.00306579437727991,"3845/7157/5290",3
"hsa04910","hsa04910","Insulin signaling pathway",0.142857142857143,"138/8843",0.00402550457467373,2.03863235196557,0.00314592861497628,"3845/673/5290",3
"hsa04915","hsa04915","Estrogen signaling pathway",0.142857142857143,"139/8843",0.00410803280477816,2.03674441271864,0.00315963417792903,"3845/5290/1956",3
"hsa03440","hsa03440","Homologous recombination",0.0952380952380952,"41/8843",0.00416555852845338,2.03674441271864,0.00315963417792903,"672/675",2
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",0.142857142857143,"141/8843",0.00427618821102465,2.03170101980092,0.00319654038657831,"7157/5290/3791",3
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.142857142857143,"144/8843",0.00453622890203911,2.0123118196451,0.00334248445413408,"3845/324/5290",3
"hsa04934","hsa04934","Cushing syndrome",0.142857142857143,"155/8843",0.00557144910897917,1.92919892174604,0.0040474574698292,"324/673/1956",3
"hsa04140","hsa04140","Autophagy - animal",0.142857142857143,"169/8843",0.00708058343535052,1.83117219263586,0.00507234778263414,"3845/5290/5728",3
"hsa03460","hsa03460","Fanconi anemia pathway",0.0952380952380952,"55/8843",0.00739446912859528,1.81832460093302,0.00522464293152371,"672/675",2
"hsa04310","hsa04310","Wnt signaling pathway",0.142857142857143,"174/8843",0.00767310583015146,1.80816927249231,0.00534825299683388,"7157/324/1387",3
"hsa04730","hsa04730","Long-term depression",0.0952380952380952,"60/8843",0.0087509899374719,1.75691281987789,0.0060182246587526,"3845/673",2
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.0952380952380952,"62/8843",0.00932260395647416,1.73518509834153,0.00632697498431072,"3845/5290",2
"hsa04062","hsa04062","Chemokine signaling pathway",0.142857142857143,"193/8843",0.0101898518994172,1.70695114832605,0.00675196321173219,"3845/673/5290",3
"hsa04929","hsa04929","GnRH secretion",0.0952380952380952,"65/8843",0.0102106219181501,1.70695114832605,0.00675196321173219,"3845/5290",2
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",0.0952380952380952,"69/8843",0.011450961607092,1.6626938736708,0.00747631070949377,"3845/5290",2
"hsa04917","hsa04917","Prolactin signaling pathway",0.0952380952380952,"71/8843",0.0120949275008875,1.64979049035441,0.00770177319744621,"3845/5290",2
"hsa05120","hsa05120","Epithelial cell signaling in Helicobacter pylori infection",0.0952380952380952,"71/8843",0.0120949275008875,1.64979049035441,0.00770177319744621,"4233/1956",2
"hsa05010","hsa05010","Alzheimer disease",0.19047619047619,"391/8843",0.0123856703773637,1.64480307547758,0.00779072976239823,"3845/324/673/5290",4
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0952380952380952,"73/8843",0.0127545581230344,1.63732141608623,0.00792610460404168,"5290/5728",2
"hsa04115","hsa04115","p53 signaling pathway",0.0952380952380952,"75/8843",0.0134297051755185,1.62012154836957,0.00824631019549379,"7157/5728",2
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",0.142857142857143,"215/8843",0.0136445345454545,1.61836894144115,0.00827965563748941,"3845/5290/1956",3
"hsa05417","hsa05417","Lipid and atherosclerosis",0.142857142857143,"216/8843",0.0138156634474198,1.6180354470081,0.00828601602109632,"3845/7157/5290",3
"hsa04662","hsa04662","B cell receptor signaling pathway",0.0952380952380952,"91/8843",0.0193719847302345,1.47625387551641,0.0114849032278463,"3845/5290",2
"hsa05131","hsa05131","Shigellosis",0.142857142857143,"249/8843",0.0201653840159231,1.46837200174853,0.0116952420323062,"7157/5290/1956",3
"hsa04912","hsa04912","GnRH signaling pathway",0.0952380952380952,"93/8843",0.0201802594659488,1.46837200174853,0.0116952420323062,"3845/1956",2
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.0952380952380952,"98/8843",0.0222622627683926,1.43058194582596,0.0127584897736987,"5290/5728",2
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.0952380952380952,"101/8843",0.0235528229814994,1.41090716524798,0.0133497782081373,"3845/5290",2
"hsa04137","hsa04137","Mitophagy - animal",0.0952380952380952,"105/8843",0.0253208696958738,1.38891307118483,0.0140432667243669,"3845/7157",2
"hsa04625","hsa04625","C-type lectin receptor signaling pathway",0.0952380952380952,"105/8843",0.0253208696958738,1.38891307118483,0.0140432667243669,"3845/5290",2
"hsa04931","hsa04931","Insulin resistance",0.0952380952380952,"109/8843",0.0271419892431065,1.36339492050382,0.0148931407940898,"5290/5728",2
"hsa04725","hsa04725","Cholinergic synapse",0.0952380952380952,"115/8843",0.029970863868764,1.33398121414579,0.0159367588667329,"3845/5290",2
"hsa04726","hsa04726","Serotonergic synapse",0.0952380952380952,"115/8843",0.029970863868764,1.33398121414579,0.0159367588667329,"3845/673",2
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",0.0952380952380952,"115/8843",0.029970863868764,1.33398121414579,0.0159367588667329,"673/1956",2
