"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa04930","hsa04930","Type II diabetes mellitus",0.023121387283237,"47/8843",0.000418389005830153,2.02536074044705,0.0071666633534543,"775/776/777/5290/5295/773/5590/5581",8
"hsa05414","hsa05414","Dilated cardiomyopathy",0.0346820809248555,"105/8843",0.000783813599159157,1.79866856128525,0.0120783937577609,"114/115/487/488/775/776/1756/1837/2778/6262/6546/7273",12
"hsa04972","hsa04972","Pancreatic secretion",0.0346820809248555,"106/8843",0.000853502945453804,1.79866856128525,0.0120783937577609,"114/115/487/488/1080/2778/3778/5579/6262/490/280/491",12
"hsa05033","hsa05033","Nicotine addiction",0.0202312138728324,"41/8843",0.000941073393117139,1.79866856128525,0.0120783937577609,"2555/2559/2892/57084/773/2893/2565",7
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",0.023121387283237,"53/8843",0.000961548106413927,1.79866856128525,0.0120783937577609,"115/26052/2778/5579/6546/490/491/2099",8
"hsa04925","hsa04925","Aldosterone synthesis and secretion",0.0317919075144509,"98/8843",0.00149145247819268,1.63605888173638,0.0175638153681901,"114/115/775/776/8912/2778/5579/5587/490/491/5581",11
"hsa04742","hsa04742","Taste transduction",0.0289017341040462,"86/8843",0.00185411337443057,1.63504114264115,0.0176050232203235,"114/40/775/2555/2559/2911/3355/6326/773/6328",10
"hsa04911","hsa04911","Insulin secretion",0.0289017341040462,"86/8843",0.00185411337443057,1.63504114264115,0.0176050232203235,"114/115/775/776/2778/3778/27445/5579/6262/9699",10
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.0289017341040462,"86/8843",0.00185411337443057,1.63504114264115,0.0176050232203235,"487/488/775/776/1756/1837/6262/6546/1495/1496",10
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",0.023121387283237,"59/8843",0.00196272335601559,1.63504114264115,0.0176050232203235,"114/115/134/10000/2778/5290/5295/5592",8
"hsa05213","hsa05213","Endometrial cancer",0.023121387283237,"59/8843",0.00196272335601559,1.63504114264115,0.0176050232203235,"10000/324/2064/5290/5295/7157/1495/1496",8
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",0.0404624277456647,"149/8843",0.00205555857712157,1.63504114264115,0.0176050232203235,"114/115/775/776/2555/2559/2892/2911/5579/22999/57084/773/2893/2565",14
"hsa04727","hsa04727","GABAergic synapse",0.0289017341040462,"89/8843",0.00240118673845878,1.58685021907079,0.0196710492532779,"114/115/775/776/2555/2559/5334/5579/773/2565",10
"hsa05205","hsa05205","Proteoglycans in cancer",0.0491329479768786,"204/8843",0.00263516410223758,1.56495189523546,0.0206883497500231,"10000/286/287/288/9138/23365/2064/2066/5290/5295/5328/5579/5962/7099/7157/2099/7422",17
"hsa04611","hsa04611","Platelet activation",0.0346820809248555,"125/8843",0.00352170823710765,1.45855958372786,0.0264312779133029,"114/115/10000/2909/9138/23365/2778/5290/5295/7094/5590/5592",12
"hsa04929","hsa04929","GnRH secretion",0.023121387283237,"65/8843",0.00364722103049488,1.45855958372786,0.0264312779133029,"10000/775/776/8912/348980/5290/5295/5579",8
"hsa04015","hsa04015","Rap1 signaling pathway",0.0491329479768786,"212/8843",0.00392096722725974,1.44351887099424,0.0273626952701557,"114/115/10000/284/2778/3815/9863/5290/5295/5579/5587/7094/1500/5590/25780/2252/7422",17
"hsa05017","hsa05017","Spinocerebellar ataxia",0.0375722543352601,"144/8843",0.00414861214457106,1.43480351615612,0.0279173524014368,"10000/55102/487/488/2892/2911/115209/5290/5295/5579/5649/773/23152",13
"hsa04970","hsa04970","Salivary secretion",0.0289017341040462,"97/8843",0.00451059662375243,1.41371232657699,0.0293065987532372,"114/115/2778/3778/5579/6263/490/280/491/5592",10
"hsa05219","hsa05219","Bladder cancer",0.0173410404624277,"41/8843",0.00484934406429063,1.3969865751931,0.0304572837722113,"1029/1612/2064/9252/7157/7422",6
"hsa05206","hsa05206","MicroRNAs in cancer",0.0635838150289017,"312/8843",0.00537193942579518,1.3667789061058,0.0326511768155293,"324/1029/2033/2064/9759/4851/5290/5295/5328/5579/5962/9252/7157/23414/7148/7143/9839/27086/8091/4325/5581/7422",22
"hsa04270","hsa04270","Vascular smooth muscle contraction",0.0346820809248555,"134/8843",0.00616160149178865,1.32608024565484,0.0358589442652172,"114/115/9138/23365/775/776/2778/3778/79784/5579/5581/5592",12
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.023121387283237,"71/8843",0.00628032347885229,1.32608024565484,0.0358589442652172,"10000/2064/2322/3815/5290/5295/7157/4916",8
"hsa05225","hsa05225","Hepatocellular carcinoma",0.0404624277456647,"170/8843",0.00675427621523383,1.307448419138,0.0374308186540822,"10000/324/8289/57492/1029/4780/5290/5295/5579/6597/7157/4089/8110/6603",14
"hsa04010","hsa04010","MAPK signaling pathway",0.0606936416184971,"300/8843",0.00700738265660525,1.30406052958771,0.0377239547528523,"10000/284/775/776/777/8912/2064/2066/2322/3815/2872/5579/9252/27330/7157/773/25780/2252/4208/4763/7422",21
