"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0007517","BP","GO:0007517","muscle organ development",0.0515806988352745,"348/18903",2.62720167168856e-07,4.07499484854378,6.90631400852304e-05,"COL19A1/FGFR2/KRAS/NF1/SMAD4/NOTCH1/RB1/RYR2/TTN/CTNNB1/CHD7/COL6A3/DMD/HDAC9/LRP2/SPEG/TWIST1/RBPJ/WT1/ZFPM2/ANKRD33/BTBD1/CYP26B1/EOMES/FOXC1/MED20/MEOX2/MYH6/P2RX2/RBFOX1/TGFB2",31
"GO:0055008","BP","GO:0055008","cardiac muscle tissue morphogenesis",0.0199667221297837,"60/18903",3.3175264533877e-07,4.01995669366412,7.83942979783442e-05,"FGFR2/SMAD4/NOTCH1/RYR2/TTN/CHD7/LRP2/RBPJ/ZFPM2/FOXC1/MYH6/TGFB2",12
"GO:0048017","BP","GO:0048017","inositol lipid-mediated signaling",0.0349417637271215,"182/18903",3.59365421659286e-07,4.01995669366412,7.83942979783442e-05,"EGFR/ERBB4/ERBB2/NF1/AKT1/CBL/FGFR1/FLT3/KIT/PIK3CA/PTEN/TPTE/TWIST1/F2/PIK3R5/PLCE1/PPP1R16B/TGFB2/TSC2/JAK2/PLCL1",21
"GO:0003205","BP","GO:0003205","cardiac chamber development",0.0332778702163062,"167/18903",3.72718887781681e-07,4.01995669366412,7.83942979783442e-05,"TP53/FGFR2/NOTCH2/SMAD4/NOTCH1/RYR2/CHD7/GREB1L/LRP2/KCNK2/RBPJ/ZFPM2/BMP7/FOXC1/MDM2/MYH6/NPY5R/SLIT3/TGFB2/ANK2",20
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis",0.021630615640599,"72/18903",3.77740811134307e-07,4.01995669366412,7.83942979783442e-05,"TP53/FGFR2/NOTCH2/SMAD4/NOTCH1/CHD7/LRP2/RBPJ/ZFPM2/BMP7/MDM2/SLIT3/TGFB2",13
"GO:0046660","BP","GO:0046660","female sex differentiation",0.0282861896838602,"124/18903",4.06059118636809e-07,4.01083772929525,8.0057760969131e-05,"SMAD4/ATM/CSMD1/KIT/CHD7/LRP2/WT1/ZFPM2/AFP/COL9A3/DACH1/FOXC1/MERTK/PTPRN/SLIT3/TP63/VGF",17
"GO:0003206","BP","GO:0003206","cardiac chamber morphogenesis",0.0282861896838602,"126/18903",5.12206981253305e-07,3.93117080250491,9.61768096127759e-05,"TP53/FGFR2/NOTCH2/SMAD4/NOTCH1/RYR2/CHD7/LRP2/RBPJ/ZFPM2/BMP7/FOXC1/MDM2/MYH6/NPY5R/SLIT3/TGFB2",17
"GO:0001822","BP","GO:0001822","kidney development",0.0465890183028286,"309/18903",7.07805046867324e-07,3.81090602712579,0.000126863048113158,"ERBB4/FGFR2/NF1/NOTCH2/SMAD4/NOTCH1/RET/CTNNB1/DLG1/GREB1L/LRP2/WT1/BMP7/CYP26B1/FOXC1/HMGCS2/ITGA8/KCNJ8/KIF26B/PLCE1/SEC61A1/SOX17/TFAP2B/TGFB2/TMEM59L/WFS1/ASXL1/DCHS2",28
"GO:0003229","BP","GO:0003229","ventricular cardiac muscle tissue development",0.0183028286189684,"55/18903",1.02806476489803e-06,3.66810436255757,0.000176253117130802,"FGFR2/SMAD4/NOTCH1/RYR2/CHD7/LRP2/RBPJ/ZFPM2/FOXC1/MYH6/TGFB2",11
"GO:0050808","BP","GO:0050808","synapse organization",0.0565723793677205,"432/18903",1.24631937964061e-06,3.61763540508822,0.000197972908685484,"ERBB4/ERBB2/NRXN1/CTNNA2/IL1RAPL1/PTEN/CTNNB1/DLG1/GRM5/PDZRN3/GPM6A/GRID2/ARHGAP22/C3/CDKL5/CTNND2/GABRB3/L1CAM/LRFN5/LRRC4C/NEGR1/NLGN4X/NRXN2/P2RX2/PCDH8/PCDHB10/PCDHB11/PCDHB2/PDLIM5/SHANK1/SLITRK3/SLITRK5/TNR/GRIN2B",34
"GO:0072001","BP","GO:0072001","renal system development",0.0465890183028286,"318/18903",1.25516726675928e-06,3.61763540508822,0.000197972908685484,"ERBB4/FGFR2/NF1/NOTCH2/SMAD4/NOTCH1/RET/CTNNB1/DLG1/GREB1L/LRP2/WT1/BMP7/CYP26B1/FOXC1/HMGCS2/ITGA8/KCNJ8/KIF26B/PLCE1/SEC61A1/SOX17/TFAP2B/TGFB2/TMEM59L/WFS1/ASXL1/DCHS2",28
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis",0.021630615640599,"80/18903",1.33011028544349e-06,3.60948269746547,0.000201724418189121,"FGFR2/SMAD4/NOTCH1/CTNNB1/LRP2/TWIST1/RBPJ/ZFPM2/BMP7/FOXC1/NPY5R/SOX17/TGFB2",13
"GO:0072006","BP","GO:0072006","nephron development",0.0299500831946755,"152/18903",1.67451637314457e-06,3.52587136707175,0.000244551202097448,"ERBB4/NOTCH2/SMAD4/NOTCH1/RET/CTNNB1/DLG1/GREB1L/WT1/BMP7/FOXC1/KIF26B/PLCE1/SEC61A1/TFAP2B/TMEM59L/ASXL1/DCHS2",18
"GO:0001558","BP","GO:0001558","regulation of cell growth",0.0549084858569052,"422/18903",2.05615401075133e-06,3.45249939139588,0.000289562140010319,"EGFR/CDKN2A/STK11/TP53/ERBB2/ROS1/SMAD4/AKT1/RB1/SMARCA4/DCC/MACF1/PAPPA2/RPTOR/RIMS2/WT1/CDHR2/CDKL5/CSNK2A1/EPB41L3/F2/ISLR2/KAZALD1/L1CAM/MAP2/NRG3/PLCE1/PLXNA3/SLIT3/SOX17/TCHP/TGFB2/TNR",33
"GO:0003208","BP","GO:0003208","cardiac ventricle morphogenesis",0.0199667221297837,"71/18903",2.20688575164358e-06,3.43701514843283,0.000300072378426747,"FGFR2/SMAD4/NOTCH1/RYR2/CHD7/LRP2/RBPJ/ZFPM2/FOXC1/MYH6/NPY5R/TGFB2",12
"GO:0003231","BP","GO:0003231","cardiac ventricle development",0.0266222961730449,"126/18903",2.50235912046252e-06,3.43364417656893,0.00030241058788587,"FGFR2/SMAD4/NOTCH1/RYR2/CHD7/GREB1L/LRP2/KCNK2/RBPJ/ZFPM2/FOXC1/MDM2/MYH6/NPY5R/SLIT3/TGFB2",16
"GO:0014706","BP","GO:0014706","striated muscle tissue development",0.0399334442595674,"257/18903",2.59656559218106e-06,3.43364417656893,0.00030241058788587,"ERBB4/FGFR2/NOTCH2/SMAD4/NOTCH1/PTEN/RYR2/TTN/CHD7/LRP2/TWIST1/KCNK2/RBPJ/WT1/ZFPM2/ALPK3/BMP7/FOXC1/MYH6/MYO18B/NRAP/PDLIM5/TGFB2/SLC8A1",24
"GO:0003007","BP","GO:0003007","heart morphogenesis",0.0399334442595674,"258/18903",2.77917295838154e-06,3.43364417656893,0.00030241058788587,"TP53/FGFR2/NOTCH2/SMAD4/NOTCH1/RYR2/TTN/CTNNB1/CHD7/LRP2/TWIST1/RBPJ/ZFPM2/BMP7/CCDC39/COL5A1/FOXC1/MDM2/MYH6/NPY5R/SLIT3/SOX17/TGFB2/ASXL1",24
"GO:0035107","BP","GO:0035107","appendage morphogenesis",0.0282861896838602,"142/18903",2.78760041818039e-06,3.43364417656893,0.00030241058788587,"FGFR2/NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/TFAP2B/TGFB2/TP63",17
"GO:0035108","BP","GO:0035108","limb morphogenesis",0.0282861896838602,"142/18903",2.78760041818039e-06,3.43364417656893,0.00030241058788587,"FGFR2/NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/TFAP2B/TGFB2/TP63",17
"GO:0050804","BP","GO:0050804","modulation of chemical synaptic transmission",0.0565723793677205,"448/18903",2.79761429968609e-06,3.43364417656893,0.00030241058788587,"KRAS/NF1/NRXN1/BRAF/HCN1/KIT/PTEN/DCC/GRM5/NETO1/SLC6A6/GRID2/RIMS2/SORCS3/ATP1A2/BCHE/CPEB3/DLGAP2/GRIK4/LRRC4C/NLGN4X/NPY5R/NRG3/SHANK1/SNAP25/STXBP1/SYT11/TNR/VGF/GRM8/GRIN2B/GRM3/JAK2/PLCL1",34
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development",0.0382695507487521,"241/18903",2.90018157526258e-06,3.43364417656893,0.00030241058788587,"ERBB4/FGFR2/NOTCH2/SMAD4/NOTCH1/PTEN/RYR2/TTN/CHD7/LRP2/KCNK2/RBPJ/WT1/ZFPM2/ALPK3/BMP7/FOXC1/MYH6/MYO18B/NRAP/PDLIM5/TGFB2/SLC8A1",23
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling",0.0565723793677205,"449/18903",2.93795066529437e-06,3.43364417656893,0.00030241058788587,"KRAS/NF1/NRXN1/BRAF/HCN1/KIT/PTEN/DCC/GRM5/NETO1/SLC6A6/GRID2/RIMS2/SORCS3/ATP1A2/BCHE/CPEB3/DLGAP2/GRIK4/LRRC4C/NLGN4X/NPY5R/NRG3/SHANK1/SNAP25/STXBP1/SYT11/TNR/VGF/GRM8/GRIN2B/GRM3/JAK2/PLCL1",34
"GO:0050805","BP","GO:0050805","negative regulation of synaptic transmission",0.0199667221297837,"73/18903",2.99100701579591e-06,3.43364417656893,0.00030241058788587,"NF1/BRAF/HCN1/PTEN/GRID2/SORCS3/BCHE/NLGN4X/NPY5R/STXBP1/SYT11/TNR",12
"GO:0060415","BP","GO:0060415","muscle tissue morphogenesis",0.0199667221297837,"73/18903",2.99100701579591e-06,3.43364417656893,0.00030241058788587,"FGFR2/SMAD4/NOTCH1/RYR2/TTN/CHD7/LRP2/RBPJ/ZFPM2/FOXC1/MYH6/TGFB2",12
"GO:0034329","BP","GO:0034329","cell junction assembly",0.0549084858569052,"430/18903",3.08562196341656e-06,3.4311142754257,0.000304177365130485,"ERBB4/CDH18/NRXN1/APC/IL1RAPL1/PTEN/CTNNB1/CDH6/CLASP2/DLG1/MACF1/NR1H4/CNTNAP2/GPM6A/GRID2/CDH10/CDH9/CTNND2/EPB41L3/EPHA2/GABRB3/JAM3/LRFN5/NEGR1/NLGN4X/NRXN2/PCDHB10/PCDHB11/PCDHB2/PDLIM5/SLITRK3/SLITRK5/ANK2",33
"GO:0016049","BP","GO:0016049","cell growth",0.0599001663893511,"493/18903",3.45419872211795e-06,3.40152368592892,0.000325624806892147,"EGFR/CDKN2A/STK11/TP53/ERBB2/ROS1/SMAD4/AKT1/RB1/SMARCA4/CTNNB1/DCC/MACF1/PAPPA2/RPTOR/RIMS2/WT1/CDHR2/CDKL5/CSNK2A1/EPB41L3/F2/ISLR2/KAZALD1/KMT2D/L1CAM/MAP2/NRG3/PDLIM5/PLCE1/PLXNA3/SLIT3/SOX17/TCHP/TGFB2/TNR",36
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis",0.0465890183028286,"335/18903",3.46834751601619e-06,3.40152368592892,0.000325624806892147,"FGFR2/KRAS/MET/NOTCH2/SMAD4/CSMD1/NOTCH1/RET/RYR2/SETD2/CTNNB1/DLG1/GREB1L/LRP2/TWIST1/DVL3/RBPJ/WT1/BMP7/CCDC39/CCM2/EPHA2/KIF26B/LRP5/SOX17/TGFB2/TMEM59L/TSC2",28
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis",0.0249584026622296,"118/18903",5.06689387051021e-06,3.25710786995853,0.000454080967438547,"NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/TGFB2/TP63",15
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis",0.0249584026622296,"118/18903",5.06689387051021e-06,3.25710786995853,0.000454080967438547,"NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/TGFB2/TP63",15
"GO:0003279","BP","GO:0003279","cardiac septum development",0.0232945091514143,"107/18903",7.41973963966008e-06,3.10122084898954,0.000650160109711501,"TP53/FGFR2/NOTCH2/SMAD4/NOTCH1/CHD7/LRP2/RBPJ/ZFPM2/BMP7/MDM2/SLIT3/TGFB2/ANK2",14
"GO:0048644","BP","GO:0048644","muscle organ morphogenesis",0.0199667221297837,"80/18903",8.00508831464663e-06,3.07778870539593,0.000686202764912272,"FGFR2/SMAD4/NOTCH1/RYR2/TTN/CHD7/LRP2/RBPJ/ZFPM2/FOXC1/MYH6/TGFB2",12
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization",0.0465890183028286,"352/18903",8.86167613452469e-06,3.04297898527172,0.000743467834264938,"STK11/ALK/NFE2L2/MAP2K1/APC/BRAF/IL1RAPL1/KIT/PIK3CA/RET/CREB3L2/LRRC7/MACF1/DVL3/GPM6A/ATP8A2/BMP7/CDKL5/EPS8/ISLR2/L1CAM/NCKAP1/NEGR1/PLCE1/PLXNA3/SCARB2/TENM2/TRIM67",28
"GO:0033555","BP","GO:0033555","multicellular organismal response to stress",0.0199667221297837,"81/18903",9.1296288225312e-06,3.03918511758395,0.000749990999324602,"AKT1/PTEN/RET/ATP1A2/DPP4/GABRA5/HMGCS2/HTR1A/MORC1/NOS1/P2RX2/TRPA1",12
"GO:0001701","BP","GO:0001701","in utero embryonic development",0.0499168053244592,"393/18903",9.59589144506826e-06,3.02650775499419,0.000772206430788952,"EGFR/TP53/FGFR2/NOTCH2/SMAD4/AKT1/MAP2K1/KEAP1/NOTCH1/SETD2/CTNNB1/CHD7/TWIST1/POLB/PTPRR/RBPJ/ZFPM2/BMP7/CCM2/CPT2/EOMES/FOXC1/MYH6/MYO18B/NEK2/PCGF2/PELO/SLC25A34/SOX17/TTLL1",30
"GO:0048645","BP","GO:0048645","animal organ formation",0.0183028286189684,"69/18903",1.04737884565318e-05,2.99726320757765,0.00082599603280354,"FGFR2/MAP2K1/NOTCH1/CTNNB1/LRP2/RBPJ/WT1/BMP7/HOXA3/SOX17/TP63",11
"GO:0051932","BP","GO:0051932","synaptic transmission, GABAergic",0.0166389351081531,"57/18903",1.09933591424215e-05,2.98483676118471,0.000849971586119938,"KRAS/NF1/PTEN/GABRA5/GABRA6/GABRB3/NPY5R/SLITRK3/STXBP1/PLCL1",10
"GO:0070482","BP","GO:0070482","response to oxygen levels",0.0449251247920133,"337/18903",1.12291209846589e-05,2.98405458387431,0.000851503789646403,"TP53/NF1/NFE2L2/SMAD4/AKT1/ATM/CBL/NOTCH1/PTEN/RYR2/VHL/CCDC115/RPTOR/TWIST1/FMN2/KCNK2/POLB/RBPJ/BMP7/DPP4/MDM2/NOS1/P2RX2/PGF/TGFB2/DNMT3A/SLC8A1",27
"GO:0007492","BP","GO:0007492","endoderm development",0.0199667221297837,"83/18903",1.18004302041487e-05,2.97077503035345,0.000877942632467547,"SMAD4/MAP2K1/NOTCH1/SETD2/CTNNB1/ONECUT1/COL5A1/COL6A1/EOMES/PELO/SOX17/SOX7",12
"GO:0035051","BP","GO:0035051","cardiocyte differentiation",0.0282861896838602,"159/18903",1.29187982756086e-05,2.93956864422446,0.000943349285388492,"EGFR/SMAD4/NOTCH1/TTN/TWIST1/RBPJ/WT1/ALPK3/BMP7/EOMES/MYH6/MYO18B/NRAP/PDLIM5/SOX17/TGFB2/SLC8A1",17
"GO:0086010","BP","GO:0086010","membrane depolarization during action potential",0.0133111480865225,"36/18903",1.37225110157232e-05,2.9213261026804,0.00098381868449568,"SCN7A/CACNA2D1/ATP1A2/CACNA1I/SCN10A/SCN11A/ANK2/SLC8A1",8
"GO:0009612","BP","GO:0009612","response to mechanical stimulus",0.0332778702163062,"211/18903",1.40889285231115e-05,2.91770706243314,0.000992051245255179,"NRXN1/KIT/PIK3CA/RYR2/TTN/CTNNB1/ANO3/DMD/GCLC/CNTNAP2/KCNK2/PIEZO2/ABHD12/ATP1A2/ATP8A2/KCNK4/NRXN2/SLC26A5/TRPA1/SLC8A1",20
"GO:0060078","BP","GO:0060078","regulation of postsynaptic membrane potential",0.0266222961730449,"145/18903",1.55318320071912e-05,2.89459431724525,0.00104627741754776,"NRXN1/AKT1/PTEN/GRM5/NETO1/GRID2/RIMS2/GABRA5/GABRA6/GABRB3/GLRA2/GRIK4/NLGN4X/P2RX2/SHANK1/GRIN2B",16
"GO:0048736","BP","GO:0048736","appendage development",0.0299500831946755,"178/18903",1.56550585300458e-05,2.89459431724525,0.00104627741754776,"FGFR2/NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/MEOX2/TFAP2B/TGFB2/TP63",18
"GO:0060173","BP","GO:0060173","limb development",0.0299500831946755,"178/18903",1.56550585300458e-05,2.89459431724525,0.00104627741754776,"FGFR2/NOTCH2/SMAD4/NOTCH1/CTNNB1/CHD7/TWIST1/AFF3/BMP7/CYP26B1/HOXA9/HOXC10/HOXD12/LRP5/MEOX2/TFAP2B/TGFB2/TP63",18
"GO:0010975","BP","GO:0010975","regulation of neuron projection development",0.0532445923460899,"446/18903",1.71357850948229e-05,2.86264424475217,0.00112615177131941,"STK11/ALK/NFE2L2/AKT1/CTNNA2/MAP2K1/BRAF/CSMD3/IL1RAPL1/PTEN/RET/CREB3L2/DCC/LRRC7/MACF1/ULK4/GRID2/ATP8A2/BMP7/CDKL5/ISLR2/L1CAM/LRRC4C/MAP2/NEGR1/PDLIM5/PLXNA3/SCARB2/SNAP25/TNR/TRIM67/FAT3",32
"GO:0007548","BP","GO:0007548","sex differentiation",0.0399334442595674,"288/18903",1.80075931987348e-05,2.84827116512374,0.00116404562765247,"SMAD4/ATM/CBL/CSMD1/KIT/CTNNB1/CHD7/GREB1L/LRP2/WT1/ZFPM2/AFP/COL9A3/DACH1/FOXC1/HOXA9/MERTK/PTPRN/RXFP2/SLIT3/TEX11/TGFB2/TP63/VGF",24
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels",0.0415973377703827,"309/18903",2.00085236539572e-05,2.80957364573906,0.00127252851626017,"TP53/NF1/NFE2L2/SMAD4/AKT1/ATM/CBL/NOTCH1/PTEN/RYR2/VHL/RPTOR/TWIST1/FMN2/KCNK2/RBPJ/BMP7/DPP4/MDM2/NOS1/P2RX2/PGF/TGFB2/DNMT3A/SLC8A1",25
"GO:0010996","BP","GO:0010996","response to auditory stimulus",0.0116472545757072,"28/18903",2.09762325865725e-05,2.7960100608492,0.00131289836707269,"NRXN1/CNTNAP2/ABHD12/ATP1A2/ATP8A2/NRXN2/SLC26A5",7
"GO:0051960","BP","GO:0051960","regulation of nervous system development",0.0532445923460899,"456/18903",2.65390790327465e-05,2.70069112748331,0.00163512154698468,"STK11/TP53/KRAS/NF1/NRXN1/AKT1/MAP2K1/BRAF/IL1RAPL1/KIT/NOTCH1/PTEN/RB1/CTNNB1/CHD7/DCC/DLG1/GRM5/LRP2/MACF1/GRID2/BMP7/CDKL5/F2/ISLR2/L1CAM/MAP2/NCMAP/PLXNA3/SLITRK3/SLITRK5/TNR",32
"GO:0045927","BP","GO:0045927","positive regulation of growth",0.0366056572379368,"261/18903",3.35308390855475e-05,2.60586593643475,0.00203411373626657,"EGFR/ERBB4/ERBB2/FGFR2/AKT1/NOTCH1/CHD7/MACF1/RPTOR/RBPJ/RIMS2/WT1/ZFPM2/ATP8A2/CDKL5/CSNK2A1/F2/ISLR2/L1CAM/RFTN1/TGFB2/WFS1",22
"GO:0060079","BP","GO:0060079","excitatory postsynaptic potential",0.0232945091514143,"124/18903",4.04647741933151e-05,2.53086381558103,0.00241756051241082,"NRXN1/AKT1/PTEN/NETO1/GRID2/RIMS2/GABRA5/GABRA6/GABRB3/GLRA2/NLGN4X/P2RX2/SHANK1/GRIN2B",14
"GO:0046545","BP","GO:0046545","development of primary female sexual characteristics",0.021630615640599,"109/18903",4.25386305576453e-05,2.51568829938188,0.00250353040171153,"SMAD4/ATM/CSMD1/KIT/WT1/ZFPM2/AFP/COL9A3/DACH1/FOXC1/PTPRN/SLIT3/VGF",13
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels",0.0282861896838602,"175/18903",4.48447435886964e-05,2.49919436880725,0.00260043977528261,"TP53/NFE2L2/AKT1/CBL/NOTCH1/PTEN/VHL/CCDC115/RPTOR/TWIST1/FMN2/KCNK2/RBPJ/BMP7/MDM2/DNMT3A/SLC8A1",17
"GO:0060538","BP","GO:0060538","skeletal muscle organ development",0.0282861896838602,"176/18903",4.8206043741173e-05,2.47568526369584,0.00274508568673549,"COL19A1/KRAS/NF1/NOTCH1/RB1/CTNNB1/DMD/HDAC9/TWIST1/WT1/ANKRD33/CYP26B1/EOMES/MED20/MEOX2/P2RX2/RBFOX1",17
"GO:0036294","BP","GO:0036294","cellular response to decreased oxygen levels",0.0266222961730449,"159/18903",4.87314997778724e-05,2.47568526369584,0.00274508568673549,"TP53/NFE2L2/AKT1/CBL/NOTCH1/PTEN/VHL/RPTOR/TWIST1/FMN2/KCNK2/RBPJ/BMP7/MDM2/DNMT3A/SLC8A1",16
