"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0006089","BP","GO:0006089","lactate metabolic process",1,"17/18903",0.000899328148970979,2.04696779978103,NA,"TP53",1
"GO:0060253","BP","GO:0060253","negative regulation of glial cell proliferation",1,"17/18903",0.000899328148970979,2.04696779978103,NA,"TP53",1
"GO:0090399","BP","GO:0090399","replicative senescence",1,"17/18903",0.000899328148970979,2.04696779978103,NA,"TP53",1
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1,"18/18903",0.000952229804792815,2.04696779978103,NA,"TP53",1
"GO:0006978","BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",1,"18/18903",0.000952229804792815,2.04696779978103,NA,"TP53",1
"GO:0070230","BP","GO:0070230","positive regulation of lymphocyte apoptotic process",1,"18/18903",0.000952229804792815,2.04696779978103,NA,"TP53",1
"GO:0006098","BP","GO:0006098","pentose-phosphate shunt",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0010663","BP","GO:0010663","positive regulation of striated muscle cell apoptotic process",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0010666","BP","GO:0010666","positive regulation of cardiac muscle cell apoptotic process",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0036003","BP","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0070242","BP","GO:0070242","thymocyte apoptotic process",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:2000774","BP","GO:2000774","positive regulation of cellular senescence",1,"19/18903",0.00100513146061465,2.04696779978103,NA,"TP53",1
"GO:0008340","BP","GO:0008340","determination of adult lifespan",1,"20/18903",0.00105803311643671,2.04696779978103,NA,"TP53",1
"GO:0010940","BP","GO:0010940","positive regulation of necrotic cell death",1,"20/18903",0.00105803311643671,2.04696779978103,NA,"TP53",1
"GO:0070314","BP","GO:0070314","G1 to G0 transition",1,"20/18903",0.00105803311643671,2.04696779978103,NA,"TP53",1
"GO:2000269","BP","GO:2000269","regulation of fibroblast apoptotic process",1,"20/18903",0.00105803311643671,2.04696779978103,NA,"TP53",1
"GO:1901522","BP","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",1,"21/18903",0.00111093477225832,2.04696779978103,NA,"TP53",1
"GO:0006740","BP","GO:0006740","NADPH regeneration",1,"22/18903",0.00116383642808038,2.04696779978103,NA,"TP53",1
"GO:0032780","BP","GO:0032780","negative regulation of ATP-dependent activity",1,"22/18903",0.00116383642808038,2.04696779978103,NA,"TP53",1
"GO:0031065","BP","GO:0031065","positive regulation of histone deacetylation",1,"23/18903",0.0012167380839021,2.04696779978103,NA,"TP53",1
"GO:0032042","BP","GO:0032042","mitochondrial DNA metabolic process",1,"23/18903",0.0012167380839021,2.04696779978103,NA,"TP53",1
"GO:0060965","BP","GO:0060965","negative regulation of miRNA-mediated gene silencing",1,"23/18903",0.0012167380839021,2.04696779978103,NA,"TP53",1
"GO:2000178","BP","GO:2000178","negative regulation of neural precursor cell proliferation",1,"23/18903",0.0012167380839021,2.04696779978103,NA,"TP53",1
"GO:0060149","BP","GO:0060149","negative regulation of post-transcriptional gene silencing",1,"24/18903",0.00126963973972372,2.04696779978103,NA,"TP53",1
"GO:0060967","BP","GO:0060967","negative regulation of gene silencing by RNA",1,"24/18903",0.00126963973972372,2.04696779978103,NA,"TP53",1
"GO:1900369","BP","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA",1,"24/18903",0.00126963973972372,2.04696779978103,NA,"TP53",1
"GO:2000637","BP","GO:2000637","positive regulation of miRNA-mediated gene silencing",1,"24/18903",0.00126963973972372,2.04696779978103,NA,"TP53",1
"GO:0006007","BP","GO:0006007","glucose catabolic process",1,"25/18903",0.00132254139554566,2.04696779978103,NA,"TP53",1
"GO:0045980","BP","GO:0045980","negative regulation of nucleotide metabolic process",1,"25/18903",0.00132254139554566,2.04696779978103,NA,"TP53",1
"GO:0060148","BP","GO:0060148","positive regulation of post-transcriptional gene silencing",1,"25/18903",0.00132254139554566,2.04696779978103,NA,"TP53",1
"GO:1900370","BP","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA",1,"25/18903",0.00132254139554566,2.04696779978103,NA,"TP53",1
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process",1,"26/18903",0.0013754430513675,2.04696779978103,NA,"TP53",1
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway",1,"26/18903",0.0013754430513675,2.04696779978103,NA,"TP53",1
"GO:1903798","BP","GO:1903798","regulation of miRNA maturation",1,"26/18903",0.0013754430513675,2.04696779978103,NA,"TP53",1
"GO:0090200","BP","GO:0090200","positive regulation of release of cytochrome c from mitochondria",1,"27/18903",0.00142834470718933,2.04696779978103,NA,"TP53",1
"GO:2000647","BP","GO:2000647","negative regulation of stem cell proliferation",1,"27/18903",0.00142834470718933,2.04696779978103,NA,"TP53",1
"GO:0051156","BP","GO:0051156","glucose 6-phosphate metabolic process",1,"28/18903",0.00148124636301128,2.04696779978103,NA,"TP53",1
"GO:0070920","BP","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA",1,"28/18903",0.00148124636301128,2.04696779978103,NA,"TP53",1
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint signaling",1,"29/18903",0.001534148018833,2.04696779978103,NA,"TP53",1
"GO:0043153","BP","GO:0043153","entrainment of circadian clock by photoperiod",1,"29/18903",0.001534148018833,2.04696779978103,NA,"TP53",1
"GO:0090312","BP","GO:0090312","positive regulation of protein deacetylation",1,"29/18903",0.001534148018833,2.04696779978103,NA,"TP53",1
"GO:1900117","BP","GO:1900117","regulation of execution phase of apoptosis",1,"29/18903",0.001534148018833,2.04696779978103,NA,"TP53",1
"GO:0002360","BP","GO:0002360","T cell lineage commitment",1,"30/18903",0.00158704967465484,2.04696779978103,NA,"TP53",1
"GO:0009651","BP","GO:0009651","response to salt stress",1,"30/18903",0.00158704967465484,2.04696779978103,NA,"TP53",1
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint signaling",1,"30/18903",0.00158704967465484,2.04696779978103,NA,"TP53",1
"GO:0071480","BP","GO:0071480","cellular response to gamma radiation",1,"30/18903",0.00158704967465484,2.04696779978103,NA,"TP53",1
"GO:2000108","BP","GO:2000108","positive regulation of leukocyte apoptotic process",1,"30/18903",0.00158704967465484,2.04696779978103,NA,"TP53",1
"GO:0000002","BP","GO:0000002","mitochondrial genome maintenance",1,"31/18903",0.00163995133047667,2.04696779978103,NA,"TP53",1
"GO:0008156","BP","GO:0008156","negative regulation of DNA replication",1,"32/18903",0.00169285298629851,2.04696779978103,NA,"TP53",1
"GO:0010165","BP","GO:0010165","response to X-ray",1,"32/18903",0.00169285298629851,2.04696779978103,NA,"TP53",1
"GO:0009648","BP","GO:0009648","photoperiodism",1,"33/18903",0.00174575464212046,2.04696779978103,NA,"TP53",1
"GO:0048147","BP","GO:0048147","negative regulation of fibroblast proliferation",1,"33/18903",0.00174575464212046,2.04696779978103,NA,"TP53",1
"GO:1902253","BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator",1,"33/18903",0.00174575464212046,2.04696779978103,NA,"TP53",1
"GO:0009649","BP","GO:0009649","entrainment of circadian clock",1,"34/18903",0.00179865629794229,2.04696779978103,NA,"TP53",1
"GO:0010661","BP","GO:0010661","positive regulation of muscle cell apoptotic process",1,"35/18903",0.0018515579537639,2.04696779978103,NA,"TP53",1
"GO:0016242","BP","GO:0016242","negative regulation of macroautophagy",1,"35/18903",0.0018515579537639,2.04696779978103,NA,"TP53",1
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation",1,"35/18903",0.0018515579537639,2.04696779978103,NA,"TP53",1
"GO:0062098","BP","GO:0062098","regulation of programmed necrotic cell death",1,"35/18903",0.0018515579537639,2.04696779978103,NA,"TP53",1
"GO:0000423","BP","GO:0000423","mitophagy",1,"36/18903",0.00190445960958585,2.04696779978103,NA,"TP53",1
"GO:1903146","BP","GO:1903146","regulation of autophagy of mitochondrion",1,"36/18903",0.00190445960958585,2.04696779978103,NA,"TP53",1
"GO:0006734","BP","GO:0006734","NADH metabolic process",1,"37/18903",0.00195736126540769,2.04696779978103,NA,"TP53",1
"GO:0009303","BP","GO:0009303","rRNA transcription",1,"37/18903",0.00195736126540769,2.04696779978103,NA,"TP53",1
"GO:2000279","BP","GO:2000279","negative regulation of DNA biosynthetic process",1,"37/18903",0.00195736126540769,2.04696779978103,NA,"TP53",1
"GO:0043516","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator",1,"38/18903",0.00201026292122952,2.04696779978103,NA,"TP53",1
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress",1,"39/18903",0.00206316457705125,2.04696779978103,NA,"TP53",1
"GO:0060251","BP","GO:0060251","regulation of glial cell proliferation",1,"39/18903",0.00206316457705125,2.04696779978103,NA,"TP53",1
"GO:1902692","BP","GO:1902692","regulation of neuroblast proliferation",1,"40/18903",0.00211606623287308,2.04696779978103,NA,"TP53",1
"GO:0070232","BP","GO:0070232","regulation of T cell apoptotic process",1,"41/18903",0.00216896788869492,2.04696779978103,NA,"TP53",1
"GO:0019320","BP","GO:0019320","hexose catabolic process",1,"42/18903",0.00222186954451686,2.04696779978103,NA,"TP53",1
"GO:0006739","BP","GO:0006739","NADP metabolic process",1,"43/18903",0.0022747712003387,2.04696779978103,NA,"TP53",1
"GO:0014014","BP","GO:0014014","negative regulation of gliogenesis",1,"44/18903",0.00232767285616053,2.04696779978103,NA,"TP53",1
"GO:0031063","BP","GO:0031063","regulation of histone deacetylation",1,"44/18903",0.00232767285616053,2.04696779978103,NA,"TP53",1
"GO:0042771","BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",1,"44/18903",0.00232767285616053,2.04696779978103,NA,"TP53",1
"GO:0044275","BP","GO:0044275","cellular carbohydrate catabolic process",1,"44/18903",0.00232767285616053,2.04696779978103,NA,"TP53",1
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress",1,"45/18903",0.00238057451198215,2.04696779978103,NA,"TP53",1
"GO:0048512","BP","GO:0048512","circadian behavior",1,"45/18903",0.00238057451198215,2.04696779978103,NA,"TP53",1
"GO:0060964","BP","GO:0060964","regulation of miRNA-mediated gene silencing",1,"45/18903",0.00238057451198215,2.04696779978103,NA,"TP53",1
"GO:0046365","BP","GO:0046365","monosaccharide catabolic process",1,"46/18903",0.00243347616780398,2.04696779978103,NA,"TP53",1
"GO:0070266","BP","GO:0070266","necroptotic process",1,"46/18903",0.00243347616780398,2.04696779978103,NA,"TP53",1
"GO:0006984","BP","GO:0006984","ER-nucleus signaling pathway",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0007622","BP","GO:0007622","rhythmic behavior",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0035794","BP","GO:0035794","positive regulation of mitochondrial membrane permeability",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0046677","BP","GO:0046677","response to antibiotic",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0051972","BP","GO:0051972","regulation of telomerase activity",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0090199","BP","GO:0090199","regulation of release of cytochrome c from mitochondria",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:1900368","BP","GO:1900368","regulation of post-transcriptional gene silencing by RNA",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:1902895","BP","GO:1902895","positive regulation of miRNA transcription",1,"47/18903",0.00248637782362593,2.04696779978103,NA,"TP53",1
"GO:0009299","BP","GO:0009299","mRNA transcription",1,"48/18903",0.00253927947944765,2.04696779978103,NA,"TP53",1
"GO:0060147","BP","GO:0060147","regulation of post-transcriptional gene silencing",1,"48/18903",0.00253927947944765,2.04696779978103,NA,"TP53",1
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process",1,"49/18903",0.00259218113526971,2.04696779978103,NA,"TP53",1
"GO:2000378","BP","GO:2000378","negative regulation of reactive oxygen species metabolic process",1,"49/18903",0.00259218113526971,2.04696779978103,NA,"TP53",1
"GO:0060966","BP","GO:0060966","regulation of gene silencing by RNA",1,"50/18903",0.00264508279109132,2.04696779978103,NA,"TP53",1
"GO:0010665","BP","GO:0010665","regulation of cardiac muscle cell apoptotic process",1,"51/18903",0.00269798444691327,2.04696779978103,NA,"TP53",1
"GO:0010823","BP","GO:0010823","negative regulation of mitochondrion organization",1,"52/18903",0.00275088610273511,2.04696779978103,NA,"TP53",1
"GO:0010939","BP","GO:0010939","regulation of necrotic cell death",1,"52/18903",0.00275088610273511,2.04696779978103,NA,"TP53",1
"GO:0045912","BP","GO:0045912","negative regulation of carbohydrate metabolic process",1,"52/18903",0.00275088610273511,2.04696779978103,NA,"TP53",1
"GO:1905710","BP","GO:1905710","positive regulation of membrane permeability",1,"52/18903",0.00275088610273511,2.04696779978103,NA,"TP53",1
"GO:0010662","BP","GO:0010662","regulation of striated muscle cell apoptotic process",1,"53/18903",0.00280378775855694,2.04696779978103,NA,"TP53",1
"GO:0097300","BP","GO:0097300","programmed necrotic cell death",1,"53/18903",0.00280378775855694,2.04696779978103,NA,"TP53",1
"GO:0014009","BP","GO:0014009","glial cell proliferation",1,"54/18903",0.00285668941437878,2.04696779978103,NA,"TP53",1
"GO:0042149","BP","GO:0042149","cellular response to glucose starvation",1,"54/18903",0.00285668941437878,2.04696779978103,NA,"TP53",1
"GO:0002931","BP","GO:0002931","response to ischemia",1,"55/18903",0.00290959107020061,2.04696779978103,NA,"TP53",1
"GO:0010659","BP","GO:0010659","cardiac muscle cell apoptotic process",1,"55/18903",0.00290959107020061,2.04696779978103,NA,"TP53",1
"GO:0043525","BP","GO:0043525","positive regulation of neuron apoptotic process",1,"55/18903",0.00290959107020061,2.04696779978103,NA,"TP53",1
"GO:2000772","BP","GO:2000772","regulation of cellular senescence",1,"55/18903",0.00290959107020061,2.04696779978103,NA,"TP53",1
"GO:0001836","BP","GO:0001836","release of cytochrome c from mitochondria",1,"56/18903",0.00296249272602245,2.04696779978103,NA,"TP53",1
"GO:0043470","BP","GO:0043470","regulation of carbohydrate catabolic process",1,"56/18903",0.00296249272602245,2.04696779978103,NA,"TP53",1
"GO:2000630","BP","GO:2000630","positive regulation of miRNA metabolic process",1,"56/18903",0.00296249272602245,2.04696779978103,NA,"TP53",1
"GO:0010332","BP","GO:0010332","response to gamma radiation",1,"57/18903",0.00301539438184417,2.04696779978103,NA,"TP53",1
"GO:0010658","BP","GO:0010658","striated muscle cell apoptotic process",1,"57/18903",0.00301539438184417,2.04696779978103,NA,"TP53",1
"GO:0035196","BP","GO:0035196","miRNA processing",1,"57/18903",0.00301539438184417,2.04696779978103,NA,"TP53",1
"GO:0070231","BP","GO:0070231","T cell apoptotic process",1,"57/18903",0.00301539438184417,2.04696779978103,NA,"TP53",1
"GO:0060261","BP","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",1,"59/18903",0.00312119769348773,2.03641895220037,NA,"TP53",1
"GO:0070918","BP","GO:0070918","small regulatory ncRNA processing",1,"61/18903",0.0032270010051314,2.03641895220037,NA,"TP53",1
"GO:0090311","BP","GO:0090311","regulation of protein deacetylation",1,"61/18903",0.0032270010051314,2.03641895220037,NA,"TP53",1
"GO:1902893","BP","GO:1902893","regulation of miRNA transcription",1,"61/18903",0.0032270010051314,2.03641895220037,NA,"TP53",1
"GO:0046902","BP","GO:0046902","regulation of mitochondrial membrane permeability",1,"62/18903",0.00327990266095324,2.03641895220037,NA,"TP53",1
"GO:0061614","BP","GO:0061614","miRNA transcription",1,"62/18903",0.00327990266095324,2.03641895220037,NA,"TP53",1
"GO:0070228","BP","GO:0070228","regulation of lymphocyte apoptotic process",1,"62/18903",0.00327990266095324,2.03641895220037,NA,"TP53",1
"GO:0070059","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",1,"63/18903",0.0033328043167753,2.03641895220037,NA,"TP53",1
"GO:0098781","BP","GO:0098781","ncRNA transcription",1,"63/18903",0.0033328043167753,2.03641895220037,NA,"TP53",1
"GO:2001244","BP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway",1,"63/18903",0.0033328043167753,2.03641895220037,NA,"TP53",1
"GO:0051123","BP","GO:0051123","RNA polymerase II preinitiation complex assembly",1,"64/18903",0.00338570597259713,2.03273804691489,NA,"TP53",1
"GO:2000144","BP","GO:2000144","positive regulation of DNA-templated transcription initiation",1,"65/18903",0.00343860762841885,2.02914037810879,NA,"TP53",1
"GO:0001756","BP","GO:0001756","somitogenesis",1,"66/18903",0.00349150928424069,2.02562303463392,NA,"TP53",1
"GO:0007405","BP","GO:0007405","neuroblast proliferation",1,"67/18903",0.0035444109400623,2.02525247617981,NA,"TP53",1
"GO:0060260","BP","GO:0060260","regulation of transcription initiation by RNA polymerase II",1,"67/18903",0.0035444109400623,2.02525247617981,NA,"TP53",1
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process",1,"71/18903",0.00375601756334965,2.00597778977207,NA,"TP53",1
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis",1,"72/18903",0.00380891921917159,2.00597778977207,NA,"TP53",1
"GO:0070265","BP","GO:0070265","necrotic cell death",1,"72/18903",0.00380891921917159,2.00597778977207,NA,"TP53",1
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process",1,"73/18903",0.00386182087499332,2.00597778977207,NA,"TP53",1
"GO:0043462","BP","GO:0043462","regulation of ATP-dependent activity",1,"73/18903",0.00386182087499332,2.00597778977207,NA,"TP53",1
"GO:0046496","BP","GO:0046496","nicotinamide nucleotide metabolic process",1,"73/18903",0.00386182087499332,2.00597778977207,NA,"TP53",1
"GO:0030330","BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator",1,"74/18903",0.00391472253081515,2.00589847382228,NA,"TP53",1
"GO:2000628","BP","GO:2000628","regulation of miRNA metabolic process",1,"74/18903",0.00391472253081515,2.00589847382228,NA,"TP53",1
"GO:0071479","BP","GO:0071479","cellular response to ionizing radiation",1,"75/18903",0.00396762418663699,2.00295461839904,NA,"TP53",1
"GO:0010822","BP","GO:0010822","positive regulation of mitochondrion organization",1,"76/18903",0.00402052584245871,2.00291677303439,NA,"TP53",1
"GO:2000142","BP","GO:2000142","regulation of DNA-templated transcription initiation",1,"76/18903",0.00402052584245871,2.00291677303439,NA,"TP53",1
"GO:0090559","BP","GO:0090559","regulation of membrane permeability",1,"77/18903",0.00407342749828066,2.00006893016155,NA,"TP53",1
"GO:0070897","BP","GO:0070897","transcription preinitiation complex assembly",1,"78/18903",0.00412632915410249,1.99727602997738,NA,"TP53",1
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process",1,"79/18903",0.00417923080992433,1.99453644156159,NA,"TP53",1
"GO:0070227","BP","GO:0070227","lymphocyte apoptotic process",1,"80/18903",0.00423213246574605,1.9925157922711,NA,"TP53",1
"GO:0044773","BP","GO:0044773","mitotic DNA damage checkpoint signaling",1,"81/18903",0.00428503412156789,1.9925157922711,NA,"TP53",1
"GO:0072332","BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",1,"81/18903",0.00428503412156789,1.9925157922711,NA,"TP53",1
"GO:0061912","BP","GO:0061912","selective autophagy",1,"83/18903",0.00439083743321167,1.9925157922711,NA,"TP53",1
"GO:0006289","BP","GO:0006289","nucleotide-excision repair",1,"84/18903",0.0044437390890335,1.9925157922711,NA,"TP53",1
"GO:0097194","BP","GO:0097194","execution phase of apoptosis",1,"84/18903",0.0044437390890335,1.9925157922711,NA,"TP53",1
"GO:0034103","BP","GO:0034103","regulation of tissue remodeling",1,"85/18903",0.00449664074485545,1.9925157922711,NA,"TP53",1
"GO:0044774","BP","GO:0044774","mitotic DNA integrity checkpoint signaling",1,"85/18903",0.00449664074485545,1.9925157922711,NA,"TP53",1
"GO:0006970","BP","GO:0006970","response to osmotic stress",1,"86/18903",0.00454954240067706,1.9925157922711,NA,"TP53",1
"GO:0033077","BP","GO:0033077","T cell differentiation in thymus",1,"86/18903",0.00454954240067706,1.9925157922711,NA,"TP53",1
"GO:0061053","BP","GO:0061053","somite development",1,"86/18903",0.00454954240067706,1.9925157922711,NA,"TP53",1
"GO:0010507","BP","GO:0010507","negative regulation of autophagy",1,"87/18903",0.00460244405649901,1.9925157922711,NA,"TP53",1
"GO:0010660","BP","GO:0010660","regulation of muscle cell apoptotic process",1,"87/18903",0.00460244405649901,1.9925157922711,NA,"TP53",1
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation",1,"87/18903",0.00460244405649901,1.9925157922711,NA,"TP53",1
"GO:2000134","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",1,"87/18903",0.00460244405649901,1.9925157922711,NA,"TP53",1
"GO:0034644","BP","GO:0034644","cellular response to UV",1,"89/18903",0.00470824736814257,1.98823456081281,NA,"TP53",1
"GO:0010586","BP","GO:0010586","miRNA metabolic process",1,"90/18903",0.00476114902396452,1.98823456081281,NA,"TP53",1
"GO:0051262","BP","GO:0051262","protein tetramerization",1,"90/18903",0.00476114902396452,1.98823456081281,NA,"TP53",1
"GO:2000177","BP","GO:2000177","regulation of neural precursor cell proliferation",1,"90/18903",0.00476114902396452,1.98823456081281,NA,"TP53",1
"GO:1901216","BP","GO:1901216","positive regulation of neuron death",1,"91/18903",0.00481405067978646,1.98823456081281,NA,"TP53",1
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process",1,"92/18903",0.00486695233560808,1.98823456081281,NA,"TP53",1
"GO:0072091","BP","GO:0072091","regulation of stem cell proliferation",1,"92/18903",0.00486695233560808,1.98823456081281,NA,"TP53",1
"GO:0000422","BP","GO:0000422","autophagy of mitochondrion",1,"93/18903",0.00491985399142991,1.98823456081281,NA,"TP53",1
"GO:0061726","BP","GO:0061726","mitochondrion disassembly",1,"93/18903",0.00491985399142991,1.98823456081281,NA,"TP53",1
"GO:2000106","BP","GO:2000106","regulation of leukocyte apoptotic process",1,"93/18903",0.00491985399142991,1.98823456081281,NA,"TP53",1
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition",1,"98/18903",0.00518436227053909,1.96822156290954,NA,"TP53",1
"GO:0006140","BP","GO:0006140","regulation of nucleotide metabolic process",1,"99/18903",0.00523726392636104,1.96822156290954,NA,"TP53",1
"GO:0030512","BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",1,"99/18903",0.00523726392636104,1.96822156290954,NA,"TP53",1
"GO:0021549","BP","GO:0021549","cerebellum development",1,"101/18903",0.0053430672380046,1.9669005669089,NA,"TP53",1
"GO:0006367","BP","GO:0006367","transcription initiation at RNA polymerase II promoter",1,"102/18903",0.00539596889382632,1.9669005669089,NA,"TP53",1
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",1,"102/18903",0.00539596889382632,1.9669005669089,NA,"TP53",1
"GO:0016575","BP","GO:0016575","histone deacetylation",1,"102/18903",0.00539596889382632,1.9669005669089,NA,"TP53",1
"GO:0031058","BP","GO:0031058","positive regulation of histone modification",1,"102/18903",0.00539596889382632,1.9669005669089,NA,"TP53",1
"GO:0048144","BP","GO:0048144","fibroblast proliferation",1,"103/18903",0.00544887054964827,1.96495531074522,NA,"TP53",1
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator",1,"105/18903",0.00555467386129183,1.96228036927214,NA,"TP53",1
"GO:0035282","BP","GO:0035282","segmentation",1,"106/18903",0.00560757551711388,1.96228036927214,NA,"TP53",1
"GO:0003279","BP","GO:0003279","cardiac septum development",1,"107/18903",0.0056604771729355,1.96228036927214,NA,"TP53",1
"GO:0010906","BP","GO:0010906","regulation of glucose metabolic process",1,"107/18903",0.0056604771729355,1.96228036927214,NA,"TP53",1
"GO:0014013","BP","GO:0014013","regulation of gliogenesis",1,"107/18903",0.0056604771729355,1.96228036927214,NA,"TP53",1
"GO:0008637","BP","GO:0008637","apoptotic mitochondrial changes",1,"108/18903",0.00571337882875744,1.96228036927214,NA,"TP53",1
"GO:0062014","BP","GO:0062014","negative regulation of small molecule metabolic process",1,"108/18903",0.00571337882875744,1.96228036927214,NA,"TP53",1
"GO:0090398","BP","GO:0090398","cellular senescence",1,"108/18903",0.00571337882875744,1.96228036927214,NA,"TP53",1
"GO:0033209","BP","GO:0033209","tumor necrosis factor-mediated signaling pathway",1,"109/18903",0.00576628048457906,1.96046551296666,NA,"TP53",1
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition",1,"110/18903",0.00581918214040089,1.95867624500333,NA,"TP53",1
"GO:0022037","BP","GO:0022037","metencephalon development",1,"111/18903",0.00587208379622284,1.95691201313139,NA,"TP53",1
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process",1,"117/18903",0.00618949373115385,1.93678709461733,NA,"TP53",1
"GO:0002286","BP","GO:0002286","T cell activation involved in immune response",1,"118/18903",0.00624239538697569,1.93678709461733,NA,"TP53",1
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma",1,"118/18903",0.00624239538697569,1.93678709461733,NA,"TP53",1
