"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0007265","BP","GO:0007265","Ras protein signal transduction",0.6,"353/18903",6.27998202084542e-05,2.68045895362769,0.000450008555993063,"KRAS/MET/TP53",3
"GO:0060147","BP","GO:0060147","regulation of post-transcriptional gene silencing",0.4,"48/18903",6.28326414240561e-05,2.68045895362769,0.000450008555993063,"EGFR/TP53",2
"GO:0060966","BP","GO:0060966","regulation of gene silencing by RNA",0.4,"50/18903",6.82213452841706e-05,2.68045895362769,0.000450008555993063,"EGFR/TP53",2
"GO:0070997","BP","GO:0070997","neuron death",0.6,"368/18903",7.10894125008209e-05,2.68045895362769,0.000450008555993063,"BRAF/KRAS/TP53",3
"GO:0050767","BP","GO:0050767","regulation of neurogenesis",0.6,"377/18903",7.63934112625183e-05,2.68045895362769,0.000450008555993063,"BRAF/KRAS/TP53",3
"GO:0007632","BP","GO:0007632","visual behavior",0.4,"53/18903",7.67176618079954e-05,2.68045895362769,0.000450008555993063,"BRAF/KRAS",2
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation",0.6,"380/18903",7.82177258086486e-05,2.68045895362769,0.000450008555993063,"EGFR/MET/TP53",3
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification",0.6,"382/18903",7.94497616465299e-05,2.68045895362769,0.000450008555993063,"EGFR/MET/TP53",3
"GO:0014009","BP","GO:0014009","glial cell proliferation",0.4,"54/18903",7.96598996633683e-05,2.68045895362769,0.000450008555993063,"KRAS/TP53",2
"GO:0035196","BP","GO:0035196","miRNA processing",0.4,"57/18903",8.88167635582419e-05,2.6474442041588,0.000485551746447435,"EGFR/TP53",2
"GO:0070918","BP","GO:0070918","small regulatory ncRNA processing",0.4,"61/18903",0.000101795608570881,2.60199838919696,0.000539114900654994,"EGFR/TP53",2
"GO:0006979","BP","GO:0006979","response to oxidative stress",0.6,"434/18903",0.000116134809159653,2.55812898322865,0.000596417999193114,"EGFR/MET/TP53",3
"GO:0048732","BP","GO:0048732","gland development",0.6,"441/18903",0.000121789992383885,2.55044476768973,0.000607064667919674,"EGFR/BRAF/MET",3
"GO:0051960","BP","GO:0051960","regulation of nervous system development",0.6,"456/18903",0.00013451236825446,2.51988327926831,0.000651323046284751,"BRAF/KRAS/TP53",3
"GO:0044089","BP","GO:0044089","positive regulation of cellular component biogenesis",0.6,"498/18903",0.000174712518828847,2.41855592974782,0.000822477062322935,"BRAF/MET/TP53",3
"GO:0008306","BP","GO:0008306","associative learning",0.4,"85/18903",0.000198080234194378,2.38956892976611,0.000879246797066734,"BRAF/KRAS",2
"GO:0033077","BP","GO:0033077","T cell differentiation in thymus",0.4,"86/18903",0.000202774924288172,2.38956892976611,0.000879246797066734,"BRAF/TP53",2
"GO:0010507","BP","GO:0010507","negative regulation of autophagy",0.4,"87/18903",0.00020752408874867,2.38956892976611,0.000879246797066734,"MET/TP53",2
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation",0.4,"87/18903",0.00020752408874867,2.38956892976611,0.000879246797066734,"EGFR/TP53",2
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly",0.4,"94/18903",0.000242292050092585,2.33302214605815,0.00100151527766126,"BRAF/MET",2
"GO:0048144","BP","GO:0048144","fibroblast proliferation",0.4,"103/18903",0.000290904938275082,2.2739632392799,0.00114740433254118,"EGFR/TP53",2
"GO:0110020","BP","GO:0110020","regulation of actomyosin structure organization",0.4,"104/18903",0.000296577487202182,2.2739632392799,0.00114740433254118,"BRAF/MET",2
"GO:0014013","BP","GO:0014013","regulation of gliogenesis",0.4,"107/18903",0.000313920019626946,2.2739632392799,0.00114740433254118,"KRAS/TP53",2
"GO:0032231","BP","GO:0032231","regulation of actin filament bundle assembly",0.4,"108/18903",0.000319809100727909,2.2739632392799,0.00114740433254118,"BRAF/MET",2
"GO:0033138","BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation",0.4,"108/18903",0.000319809100727909,2.2739632392799,0.00114740433254118,"EGFR/BRAF",2
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly",0.4,"109/18903",0.000325752271187999,2.2739632392799,0.00114740433254118,"BRAF/MET",2
"GO:0043149","BP","GO:0043149","stress fiber assembly",0.4,"109/18903",0.000325752271187999,2.2739632392799,0.00114740433254118,"BRAF/MET",2
"GO:0007173","BP","GO:0007173","epidermal growth factor receptor signaling pathway",0.4,"110/18903",0.000331749513539081,2.2739632392799,0.00114740433254118,"EGFR/BRAF",2
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling",0.4,"120/18903",0.000394692050065796,2.20728907942409,0.00133779831706512,"EGFR/MET",2
"GO:0038127","BP","GO:0038127","ERBB signaling pathway",0.4,"126/18903",0.000435044925179888,2.17361352310321,0.00144566012288879,"EGFR/BRAF",2
"GO:0002244","BP","GO:0002244","hematopoietic progenitor cell differentiation",0.4,"133/18903",0.000484569794650097,2.13522445842046,0.0015792659299325,"BRAF/TP53",2
"GO:0006275","BP","GO:0006275","regulation of DNA replication",0.4,"136/18903",0.000506599889252145,2.124188233048,0.00161991225758878,"EGFR/TP53",2
"GO:0033135","BP","GO:0033135","regulation of peptidyl-serine phosphorylation",0.4,"143/18903",0.000559878677832572,2.08887728544911,0.0017571241156149,"EGFR/BRAF",2
"GO:0009411","BP","GO:0009411","response to UV",0.4,"149/18903",0.000607632143018816,2.07102816258486,0.00183084493165838,"EGFR/TP53",2
"GO:0007612","BP","GO:0007612","learning",0.4,"150/18903",0.00061577796925032,2.07102816258486,0.00183084493165838,"BRAF/KRAS",2
"GO:0034614","BP","GO:0034614","cellular response to reactive oxygen species",0.4,"150/18903",0.00061577796925032,2.07102816258486,0.00183084493165838,"EGFR/MET",2
"GO:0043524","BP","GO:0043524","negative regulation of neuron apoptotic process",0.4,"154/18903",0.000648894681735003,2.05583123277702,0.0018960443513491,"BRAF/KRAS",2
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube",0.4,"157/18903",0.000674291808370599,2.04658158191758,0.00193685961012786,"KRAS/MET",2
"GO:0051017","BP","GO:0051017","actin filament bundle assembly",0.4,"160/18903",0.00070016806540047,2.03752640559394,0.00197766769349957,"BRAF/MET",2
"GO:0061572","BP","GO:0061572","actin filament bundle organization",0.4,"164/18903",0.000735414246759795,2.02337525001829,0.00204316986589003,"BRAF/MET",2
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization",0.4,"176/18903",0.00084624744423975,1.96947177338071,0.00231317213111375,"BRAF/MET",2
"GO:0071466","BP","GO:0071466","cellular response to xenobiotic stimulus",0.4,"183/18903",0.000914420434441661,1.94277208079281,0.00245984444352727,"BRAF/TP53",2
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",0.4,"185/18903",0.000934373773652174,1.94023678794284,0.00247424634141448,"EGFR/TP53",2
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium",0.4,"188/18903",0.000964699383005265,1.93640639247876,0.00249616524595578,"KRAS/MET",2
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling",0.4,"189/18903",0.000974913343928532,1.93640639247876,0.00249616524595578,"EGFR/MET",2
"GO:0031334","BP","GO:0031334","positive regulation of protein-containing complex assembly",0.4,"192/18903",0.00100587125868739,1.93640639247876,0.00249616524595578,"MET/TP53",2
"GO:0046578","BP","GO:0046578","regulation of Ras protein signal transduction",0.4,"193/18903",0.00101629585013914,1.93640639247876,0.00249616524595578,"KRAS/MET",2
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",0.4,"193/18903",0.00101629585013914,1.93640639247876,0.00249616524595578,"EGFR/TP53",2
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization",0.4,"195/18903",0.00103730285943447,1.93376991889921,0.00251136481757818,"BRAF/MET",2
"GO:0071248","BP","GO:0071248","cellular response to metal ion",0.4,"198/18903",0.00106920768093496,1.92677373271518,0.00255214880104563,"EGFR/BRAF",2
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure",0.4,"203/18903",0.00112343272222341,1.9190295082517,0.00259806622116325,"KRAS/MET",2
"GO:0000302","BP","GO:0000302","response to reactive oxygen species",0.4,"204/18903",0.0011344351263837,1.9190295082517,0.00259806622116325,"EGFR/MET",2
"GO:0031032","BP","GO:0031032","actomyosin structure organization",0.4,"204/18903",0.0011344351263837,1.9190295082517,0.00259806622116325,"BRAF/MET",2
"GO:0048167","BP","GO:0048167","regulation of synaptic plasticity",0.4,"207/18903",0.0011677568209889,1.91228630462588,0.00263872067619948,"BRAF/KRAS",2
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition",0.4,"213/18903",0.00123581383229237,1.89343799433788,0.00275576214680154,"EGFR/TP53",2
"GO:0043491","BP","GO:0043491","protein kinase B signaling",0.4,"218/18903",0.00129396560342378,1.88474932470927,0.00281145023146058,"EGFR/MET",2
"GO:1901215","BP","GO:1901215","negative regulation of neuron death",0.4,"218/18903",0.00129396560342378,1.88474932470927,0.00281145023146058,"BRAF/KRAS",2
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.4,"223/18903",0.0013534219897484,1.87077131683876,0.00290341026448358,"EGFR/BRAF",2
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance",0.4,"229/18903",0.00142648872608235,1.85339909729002,0.00302190374867446,"EGFR/BRAF",2
"GO:0050769","BP","GO:0050769","positive regulation of neurogenesis",0.4,"231/18903",0.00145126045548851,1.85131711124189,0.00303642538445289,"BRAF/KRAS",2
"GO:0031330","BP","GO:0031330","negative regulation of cellular catabolic process",0.4,"247/18903",0.00165690527685597,1.79909362527237,0.00342441270312979,"MET/TP53",2
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle",0.4,"250/18903",0.00169693890131629,1.79398934061232,0.00346489743959319,"EGFR/TP53",2
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",0.4,"266/18903",0.0019182891221957,1.74594267592022,0.00387023243951765,"EGFR/TP53",2
"GO:0090150","BP","GO:0090150","establishment of protein localization to membrane",0.4,"270/18903",0.00197568396341074,1.73827890497182,0.00393913458958673,"EGFR/BRAF",2
"GO:0110053","BP","GO:0110053","regulation of actin filament organization",0.4,"278/18903",0.00209293475971884,1.72215935400438,0.0040880892695384,"BRAF/MET",2
"GO:0051962","BP","GO:0051962","positive regulation of nervous system development",0.4,"279/18903",0.00210782150699505,1.72215935400438,0.0040880892695384,"BRAF/KRAS",2
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition",0.4,"280/18903",0.00212275939710193,1.72215935400438,0.0040880892695384,"EGFR/TP53",2
"GO:0045165","BP","GO:0045165","cell fate commitment",0.4,"282/18903",0.00215278853784097,1.72096608817128,0.00409933713296744,"BRAF/TP53",2
"GO:0006260","BP","GO:0006260","DNA replication",0.4,"286/18903",0.00221345978580797,1.71374832728624,0.00416803538614133,"EGFR/TP53",2
"GO:0030217","BP","GO:0030217","T cell differentiation",0.4,"296/18903",0.00236870720646662,1.69385389997322,0.0043634080119122,"BRAF/TP53",2
"GO:0044262","BP","GO:0044262","cellular carbohydrate metabolic process",0.4,"296/18903",0.00236870720646662,1.69385389997322,0.0043634080119122,"BRAF/TP53",2
"GO:0043588","BP","GO:0043588","skin development",0.4,"302/18903",0.0024642977524242,1.68226839954596,0.00448137539317754,"EGFR/MET",2
"GO:0051056","BP","GO:0051056","regulation of small GTPase mediated signal transduction",0.4,"305/18903",0.00251277841556333,1.68226839954596,0.00448137539317754,"KRAS/MET",2
"GO:0010720","BP","GO:0010720","positive regulation of cell development",0.4,"307/18903",0.00254535239550182,1.68226839954596,0.00448137539317754,"BRAF/KRAS",2
"GO:0042063","BP","GO:0042063","gliogenesis",0.4,"310/18903",0.00259459333379485,1.68226839954596,0.00448137539317754,"KRAS/TP53",2
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus",0.4,"312/18903",0.00262767374093733,1.68226839954596,0.00448137539317754,"EGFR/TP53",2
"GO:0010764","BP","GO:0010764","negative regulation of fibroblast migration",0.2,"10/18903",0.00264256499710025,1.68226839954596,0.00448137539317754,"BRAF",1
"GO:0051974","BP","GO:0051974","negative regulation of telomerase activity",0.2,"10/18903",0.00264256499710025,1.68226839954596,0.00448137539317754,"TP53",1
"GO:0018105","BP","GO:0018105","peptidyl-serine phosphorylation",0.4,"313/18903",0.00264428982827246,1.68226839954596,0.00448137539317754,"EGFR/BRAF",2
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade",0.4,"315/18903",0.00267767368596437,1.68114117703133,0.00449302202647486,"EGFR/BRAF",2
"GO:0031647","BP","GO:0031647","regulation of protein stability",0.4,"325/18903",0.00284762224322649,1.66224960589397,0.00469277917958119,"KRAS/TP53",2
"GO:0061418","BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.2,"11/18903",0.00290651392924501,1.66224960589397,0.00469277917958119,"TP53",1
"GO:1990440","BP","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress",0.2,"11/18903",0.00290651392924501,1.66224960589397,0.00469277917958119,"TP53",1
"GO:0018209","BP","GO:0018209","peptidyl-serine modification",0.4,"332/18903",0.0029695838983523,1.66224960589397,0.00469277917958119,"EGFR/BRAF",2
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis",0.4,"335/18903",0.0030226072068028,1.66224960589397,0.00469277917958119,"KRAS/MET",2
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade",0.4,"340/18903",0.00311198307332481,1.66224960589397,0.00469277917958119,"EGFR/BRAF",2
"GO:0001886","BP","GO:0001886","endothelial cell morphogenesis",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"MET",1
"GO:0005984","BP","GO:0005984","disaccharide metabolic process",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"BRAF",1
"GO:0006983","BP","GO:0006983","ER overload response",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"TP53",1
"GO:0010749","BP","GO:0010749","regulation of nitric oxide mediated signal transduction",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"EGFR",1
"GO:0046929","BP","GO:0046929","negative regulation of neurotransmitter secretion",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"BRAF",1
"GO:0051095","BP","GO:0051095","regulation of helicase activity",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"TP53",1
"GO:0070493","BP","GO:0070493","thrombin-activated receptor signaling pathway",0.2,"12/18903",0.00317040697552651,1.66224960589397,0.00469277917958119,"MET",1
"GO:0010506","BP","GO:0010506","regulation of autophagy",0.4,"344/18903",0.00318438587185866,1.66224960589397,0.00469277917958119,"MET/TP53",2
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition",0.4,"354/18903",0.00336889360022144,1.65510611816131,0.00477060662050071,"EGFR/TP53",2
"GO:0043471","BP","GO:0043471","regulation of cellular carbohydrate catabolic process",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"TP53",1
"GO:0048012","BP","GO:0048012","hepatocyte growth factor receptor signaling pathway",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"MET",1
"GO:0048680","BP","GO:0048680","positive regulation of axon regeneration",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"BRAF",1
"GO:0061029","BP","GO:0061029","eyelid development in camera-type eye",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"EGFR",1
"GO:0070243","BP","GO:0070243","regulation of thymocyte apoptotic process",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"TP53",1
"GO:1901524","BP","GO:1901524","regulation of mitophagy",0.2,"13/18903",0.00343424414482008,1.65510611816131,0.00477060662050071,"TP53",1
"GO:0010038","BP","GO:0010038","response to metal ion",0.4,"360/18903",0.00348199336342661,1.65265462636996,0.00479761173737,"EGFR/BRAF",2
"GO:0032956","BP","GO:0032956","regulation of actin cytoskeleton organization",0.4,"365/18903",0.00357761214325412,1.65055091106704,0.00482090766644427,"BRAF/MET",2
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization",0.4,"366/18903",0.00359688504097838,1.65055091106704,0.00482090766644427,"MET/TP53",2
"GO:0070141","BP","GO:0070141","response to UV-A",0.2,"14/18903",0.00369802544599918,1.65055091106704,0.00482090766644427,"EGFR",1
"GO:0070572","BP","GO:0070572","positive regulation of neuron projection regeneration",0.2,"14/18903",0.00369802544599918,1.65055091106704,0.00482090766644427,"BRAF",1
"GO:0071236","BP","GO:0071236","cellular response to antibiotic",0.2,"14/18903",0.00369802544599918,1.65055091106704,0.00482090766644427,"TP53",1
"GO:1901298","BP","GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death",0.2,"14/18903",0.00369802544599918,1.65055091106704,0.00482090766644427,"MET",1
"GO:1905208","BP","GO:1905208","negative regulation of cardiocyte differentiation",0.2,"14/18903",0.00369802544599918,1.65055091106704,0.00482090766644427,"EGFR",1
"GO:0030900","BP","GO:0030900","forebrain development",0.4,"383/18903",0.00393211088768935,1.6434108571824,0.0049008213058617,"EGFR/KRAS",2
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization",0.4,"384/18903",0.00395227537122943,1.6434108571824,0.0049008213058617,"BRAF/MET",2
"GO:0010225","BP","GO:0010225","response to UV-C",0.2,"15/18903",0.00396175088793727,1.6434108571824,0.0049008213058617,"TP53",1
"GO:0051589","BP","GO:0051589","negative regulation of neurotransmitter transport",0.2,"15/18903",0.00396175088793727,1.6434108571824,0.0049008213058617,"BRAF",1
"GO:0070234","BP","GO:0070234","positive regulation of T cell apoptotic process",0.2,"15/18903",0.00396175088793727,1.6434108571824,0.0049008213058617,"TP53",1
"GO:1904424","BP","GO:1904424","regulation of GTP binding",0.2,"15/18903",0.00396175088793727,1.6434108571824,0.0049008213058617,"MET",1
"GO:2001028","BP","GO:2001028","positive regulation of endothelial cell chemotaxis",0.2,"15/18903",0.00396175088793727,1.6434108571824,0.0049008213058617,"MET",1
"GO:0001701","BP","GO:0001701","in utero embryonic development",0.4,"393/18903",0.00413597553542308,1.6279266337224,0.0050787062127704,"EGFR/TP53",2
"GO:0010421","BP","GO:0010421","hydrogen peroxide-mediated programmed cell death",0.2,"16/18903",0.0042254204795068,1.6279266337224,0.0050787062127704,"MET",1
"GO:0034349","BP","GO:0034349","glial cell apoptotic process",0.2,"16/18903",0.0042254204795068,1.6279266337224,0.0050787062127704,"TP53",1
"GO:1903799","BP","GO:1903799","negative regulation of miRNA maturation",0.2,"16/18903",0.0042254204795068,1.6279266337224,0.0050787062127704,"TP53",1
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process",0.4,"406/18903",0.0044083559962039,1.61927783054277,0.00518086044681983,"BRAF/MET",2
"GO:0006089","BP","GO:0006089","lactate metabolic process",0.2,"17/18903",0.00448903422957836,1.61927783054277,0.00518086044681983,"TP53",1
"GO:0060253","BP","GO:0060253","negative regulation of glial cell proliferation",0.2,"17/18903",0.00448903422957836,1.61927783054277,0.00518086044681983,"TP53",1
"GO:0090399","BP","GO:0090399","replicative senescence",0.2,"17/18903",0.00448903422957836,1.61927783054277,0.00518086044681983,"TP53",1
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species",0.2,"17/18903",0.00448903422957836,1.61927783054277,0.00518086044681983,"MET",1
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly",0.4,"410/18903",0.00449383330061111,1.61927783054277,0.00518086044681983,"MET/TP53",2
"GO:0030098","BP","GO:0030098","lymphocyte differentiation",0.4,"419/18903",0.00468901862225884,1.61495137749762,0.00523273024998214,"BRAF/TP53",2
"GO:0016032","BP","GO:0016032","viral process",0.4,"421/18903",0.00473293026248749,1.61495137749762,0.00523273024998214,"EGFR/TP53",2
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.2,"18/18903",0.00475259214702262,1.61495137749762,0.00523273024998214,"TP53",1
"GO:0006978","BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",0.2,"18/18903",0.00475259214702262,1.61495137749762,0.00523273024998214,"TP53",1
"GO:0038128","BP","GO:0038128","ERBB2 signaling pathway",0.2,"18/18903",0.00475259214702262,1.61495137749762,0.00523273024998214,"EGFR",1
"GO:0070230","BP","GO:0070230","positive regulation of lymphocyte apoptotic process",0.2,"18/18903",0.00475259214702262,1.61495137749762,0.00523273024998214,"TP53",1
"GO:0001558","BP","GO:0001558","regulation of cell growth",0.4,"422/18903",0.00475495922715768,1.61495137749762,0.00523273024998214,"EGFR/TP53",2
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus",0.4,"432/18903",0.00497792688547066,1.61372678122376,0.00524750599580324,"BRAF/TP53",2
"GO:0006098","BP","GO:0006098","pentose-phosphate shunt",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0010663","BP","GO:0010663","positive regulation of striated muscle cell apoptotic process",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0010666","BP","GO:0010666","positive regulation of cardiac muscle cell apoptotic process",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0036003","BP","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0042772","BP","GO:0042772","DNA damage response, signal transduction resulting in transcription",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0070242","BP","GO:0070242","thymocyte apoptotic process",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:2000774","BP","GO:2000774","positive regulation of cellular senescence",0.2,"19/18903",0.00501609424070881,1.61372678122376,0.00524750599580324,"TP53",1
"GO:0034470","BP","GO:0034470","ncRNA processing",0.4,"439/18903",0.00513689544796615,1.60881124852384,0.00530723692986654,"EGFR/TP53",2
"GO:0007171","BP","GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity",0.2,"20/18903",0.00527954051950552,1.60881124852384,0.00530723692986654,"EGFR",1
"GO:0008340","BP","GO:0008340","determination of adult lifespan",0.2,"20/18903",0.00527954051950552,1.60881124852384,0.00530723692986654,"TP53",1
"GO:0010940","BP","GO:0010940","positive regulation of necrotic cell death",0.2,"20/18903",0.00527954051950552,1.60881124852384,0.00530723692986654,"TP53",1
"GO:0070314","BP","GO:0070314","G1 to G0 transition",0.2,"20/18903",0.00527954051950552,1.60881124852384,0.00530723692986654,"TP53",1
"GO:2000269","BP","GO:2000269","regulation of fibroblast apoptotic process",0.2,"20/18903",0.00527954051950552,1.60881124852384,0.00530723692986654,"TP53",1
"GO:0050804","BP","GO:0050804","modulation of chemical synaptic transmission",0.4,"448/18903",0.00534477186073159,1.60881124852384,0.00530723692986654,"BRAF/KRAS",2
"GO:0048568","BP","GO:0048568","embryonic organ development",0.4,"449/18903",0.00536811101148049,1.60881124852384,0.00530723692986654,"EGFR/TP53",2
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling",0.4,"449/18903",0.00536811101148049,1.60881124852384,0.00530723692986654,"BRAF/KRAS",2
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition",0.4,"453/18903",0.00546195038612065,1.60881124852384,0.00530723692986654,"EGFR/TP53",2
"GO:0007015","BP","GO:0007015","actin filament organization",0.4,"454/18903",0.0054855308400865,1.60881124852384,0.00530723692986654,"BRAF/MET",2
"GO:0038083","BP","GO:0038083","peptidyl-tyrosine autophosphorylation",0.2,"21/18903",0.00554293099227987,1.60881124852384,0.00530723692986654,"EGFR",1
"GO:0060252","BP","GO:0060252","positive regulation of glial cell proliferation",0.2,"21/18903",0.00554293099227987,1.60881124852384,0.00530723692986654,"KRAS",1
