"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition",0.2,"280/18903",6.84448746345751e-07,4.12370528547822,3.90656126569271e-05,"CCND3/EZH2/ARID1A/ARID1B/BCL2/MYC/TP53",7
"GO:0046631","BP","GO:0046631","alpha-beta T cell activation",0.171428571428571,"174/18903",7.25760211167699e-07,4.12173415878825,3.92433222215886e-05,"BCL2/CARD11/ITPKB/STAT3/TNFRSF14/BCL6",6
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",0.171428571428571,"185/18903",1.03870677345852e-06,3.98831074471685,5.33567268892377e-05,"CCND3/EZH2/ARID1A/ARID1B/BCL2/TP53",6
"GO:0046651","BP","GO:0046651","lymphocyte proliferation",0.2,"305/18903",1.21298199992272e-06,3.94213865128239,5.93418762869462e-05,"CCND3/BCL2/CARD11/MYD88/TNFRSF14/TP53/BCL6",7
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator",0.142857142857143,"105/18903",1.36596131223559e-06,3.93444144021069,6.04029966484567e-05,"SGK1/BCL2/EP300/MYC/TP53",5
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity",0.228571428571429,"454/18903",1.38593326358222e-06,3.93444144021069,6.04029966484567e-05,"EZH2/SGK1/CARD11/EP300/MYD88/PIM1/STAT3/TNFAIP3",8
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation",0.2,"312/18903",1.41105361023034e-06,3.93444144021069,6.04029966484567e-05,"CCND3/BCL2/CARD11/MYD88/TNFRSF14/TP53/BCL6",7
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation",0.2,"317/18903",1.56857143544873e-06,3.90620941940692,6.44600303578088e-05,"NOTCH2/ARID1A/ARID1B/CARD11/ITPKB/MYC/BCL6",7
"GO:0045815","BP","GO:0045815","epigenetic maintenance of chromatin in transcription-competent conformation",0.0857142857142857,"13/18903",1.64204994078856e-06,3.90336069923009,6.4884240575289e-05,"ARID1A/ARID1B/EP300",3
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion",0.2,"322/18903",1.74057889689242e-06,3.894443763148,6.62302145562184e-05,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:0045058","BP","GO:0045058","T cell selection",0.114285714285714,"51/18903",2.31310879557209e-06,3.79377648702968,8.35071069489863e-05,"BCL2/CARD11/ITPKB/STAT3",4
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition",0.171428571428571,"213/18903",2.35719343898009e-06,3.79377648702968,8.35071069489863e-05,"CCND3/EZH2/ARID1A/ARID1B/BCL2/TP53",6
"GO:0050863","BP","GO:0050863","regulation of T cell activation",0.2,"376/18903",4.84669331393188e-06,3.50211897443318,0.000163448504274357,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion",0.2,"377/18903",4.93192464229489e-06,3.50211897443318,0.000163448504274357,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:0009411","BP","GO:0009411","response to UV",0.142857142857143,"149/18903",7.63180272218871e-06,3.33966051704388,0.000237596154923642,"CREBBP/BCL2/EP300/MYC/TP53",5
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process",0.142857142857143,"149/18903",7.63180272218871e-06,3.33966051704388,0.000237596154923642,"BCL2/FOXO1/GNAI2/HVCN1/TP53",5
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway",0.171428571428571,"266/18903",8.45618980444155e-06,3.30807790736246,0.000255518304926779,"EZH2/ARID1A/EP300/PIM1/STAT3/TNFAIP3",6
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation",0.171428571428571,"269/18903",9.01472913844946e-06,3.3013134608467,0.000259529341177616,"BCL2/CARD11/MYD88/TNFAIP3/TNFRSF14/BCL6",6
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion",0.2,"414/18903",9.09416338962547e-06,3.3013134608467,0.000259529341177616,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:0002262","BP","GO:0002262","myeloid cell homeostasis",0.142857142857143,"169/18903",1.40648843531498e-05,3.1244192146004,0.000390014461333761,"B2M/ITPKB/MFHAS1/STAT3/BCL6",5
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response",0.171428571428571,"293/18903",1.46510607717616e-05,3.1244192146004,0.000390014461333761,"NOTCH2/IRF8/MYD88/STAT3/TP53/BCL6",6
"GO:0072332","BP","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",0.114285714285714,"81/18903",1.48053645414097e-05,3.1244192146004,0.000390014461333761,"BCL2/EP300/MYC/TP53",4
"GO:0072331","BP","GO:0072331","signal transduction by p53 class mediator",0.142857142857143,"173/18903",1.57483829155637e-05,3.11735043025067,0.000396414466403377,"SGK1/BCL2/EP300/MYC/TP53",5
"GO:0002263","BP","GO:0002263","cell activation involved in immune response",0.171428571428571,"297/18903",1.58200240434544e-05,3.11735043025067,0.000396414466403377,"NOTCH2/IRF8/MYD88/STAT3/TP53/BCL6",6
"GO:0045580","BP","GO:0045580","regulation of T cell differentiation",0.142857142857143,"179/18903",1.85640879241635e-05,3.05834938645759,0.000454098992831668,"ARID1A/ARID1B/CARD11/ITPKB/BCL6",5
"GO:0098727","BP","GO:0098727","maintenance of cell number",0.142857142857143,"181/18903",1.95849709444977e-05,3.05512350682228,0.00045748453575578,"EZH2/ARID1A/FOXO1/MYC/STAT3",5
"GO:0007219","BP","GO:0007219","Notch signaling pathway",0.142857142857143,"183/18903",2.06490977925164e-05,3.05512350682228,0.00045748453575578,"NOTCH2/DTX1/SPEN/STAT3/BCL6",5
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation",0.142857142857143,"184/18903",2.11977779827448e-05,3.05512350682228,0.00045748453575578,"NOTCH2/ARID1A/ARID1B/ITPKB/BCL6",5
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis",0.142857142857143,"184/18903",2.11977779827448e-05,3.05512350682228,0.00045748453575578,"NOTCH2/ARID1A/ARID1B/ITPKB/BCL6",5
"GO:0034644","BP","GO:0034644","cellular response to UV",0.114285714285714,"89/18903",2.15008130103271e-05,3.05512350682228,0.00045748453575578,"CREBBP/EP300/MYC/TP53",4
"GO:0044772","BP","GO:0044772","mitotic cell cycle phase transition",0.2,"473/18903",2.15255799928253e-05,3.05512350682228,0.00045748453575578,"CCND3/EZH2/ARID1A/ARID1B/BCL2/MYC/TP53",7
"GO:0016570","BP","GO:0016570","histone modification",0.2,"474/18903",2.18195749379422e-05,3.05512350682228,0.00045748453575578,"CREBBP/EZH2/EP300/TET2/TP53/BCL6/TBL1XR1",7
"GO:0002360","BP","GO:0002360","T cell lineage commitment",0.0857142857142857,"30/18903",2.28124741964477e-05,3.04457132651142,0.000468736311910167,"BCL2/STAT3/TP53",3
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion",0.2,"484/18903",2.49468375284592e-05,3.0202091844394,0.000495781983534095,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:0002313","BP","GO:0002313","mature B cell differentiation involved in immune response",0.0857142857142857,"31/18903",2.5224633092284e-05,3.0202091844394,0.000495781983534095,"NOTCH2/IRF8/BCL6",3
"GO:2000106","BP","GO:2000106","regulation of leukocyte apoptotic process",0.114285714285714,"93/18903",2.55764578595714e-05,3.0202091844394,0.000495781983534095,"BCL2/ITPKB/TP53/BCL6",4
"GO:0022407","BP","GO:0022407","regulation of cell-cell adhesion",0.2,"490/18903",2.69949198511319e-05,3.00488543018825,0.000513587558961105,"ARID1A/ARID1B/B2M/CARD11/ITPKB/TNFRSF14/BCL6",7
"GO:1902253","BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator",0.0857142857142857,"33/18903",3.05398714840814e-05,2.9660332543306,0.000561651173708425,"BCL2/MYC/TP53",3
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus",0.171428571428571,"335/18903",3.1161281819991e-05,2.9660332543306,0.000561651173708425,"CREBBP/EP300/HVCN1/MYC/MYD88/TP53",6
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus",0.171428571428571,"335/18903",3.1161281819991e-05,2.9660332543306,0.000561651173708425,"CREBBP/EP300/HVCN1/MYC/MYD88/TP53",6
"GO:0070482","BP","GO:0070482","response to oxygen levels",0.171428571428571,"337/18903",3.2217568403769e-05,2.95910894702416,0.000570677799674746,"CREBBP/BCL2/EP300/FOXO1/MYC/TP53",6
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response",0.142857142857143,"207/18903",3.72802297069695e-05,2.90314714472903,0.000649161537805571,"NOTCH2/IRF8/STAT3/TP53/BCL6",5
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation",0.142857142857143,"210/18903",3.99301215181538e-05,2.88062433125063,0.000683715764942424,"ARID1A/ARID1B/CARD11/ITPKB/BCL6",5
"GO:0007265","BP","GO:0007265","Ras protein signal transduction",0.171428571428571,"353/18903",4.17491387253903e-05,2.8763243622575,0.000690518888598036,"NOTCH2/GNA13/P2RY8/ITPKB/TP53/BCL6",6
"GO:0042098","BP","GO:0042098","T cell proliferation",0.142857142857143,"212/18903",4.17763190990888e-05,2.8763243622575,0.000690518888598036,"CCND3/CARD11/TNFRSF14/TP53/BCL6",5
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition",0.171428571428571,"354/18903",4.2412755052274e-05,2.8763243622575,0.000690518888598036,"CCND3/EZH2/ARID1A/ARID1B/BCL2/TP53",6
"GO:0002335","BP","GO:0002335","mature B cell differentiation",0.0857142857142857,"37/18903",4.32722536874337e-05,2.8763243622575,0.000690518888598036,"NOTCH2/IRF8/BCL6",3
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation",0.142857142857143,"214/18903",4.36880546833286e-05,2.8763243622575,0.000690518888598036,"NOTCH2/B2M/ITPKB/MYC/STAT3",5
"GO:0043368","BP","GO:0043368","positive T cell selection",0.0857142857142857,"38/18903",4.69217325943974e-05,2.85194360813019,0.000730392520129695,"BCL2/ITPKB/STAT3",3
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation",0.114285714285714,"115/18903",5.88374315709299e-05,2.76019480921759,0.000902204763758485,"CARD11/ITPKB/TNFRSF14/BCL6",4
"GO:0045582","BP","GO:0045582","positive regulation of T cell differentiation",0.114285714285714,"117/18903",6.29306292332226e-05,2.75000967854335,0.000923613445588349,"ARID1A/ARID1B/ITPKB/BCL6",4
"GO:0046632","BP","GO:0046632","alpha-beta T cell differentiation",0.114285714285714,"117/18903",6.29306292332226e-05,2.75000967854335,0.000923613445588349,"BCL2/ITPKB/STAT3/BCL6",4
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process",0.114285714285714,"117/18903",6.29306292332226e-05,2.75000967854335,0.000923613445588349,"BCL2/ITPKB/TP53/BCL6",4
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response",0.114285714285714,"118/18903",6.50533600723985e-05,2.74176232822803,0.000941320673545752,"B2M/MYD88/TNFRSF14/BCL6",4
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process",0.142857142857143,"235/18903",6.81369888990993e-05,2.72772327179913,0.000972247093063172,"BCL2/FOXO1/GNAI2/HVCN1/TP53",5
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response",0.114285714285714,"120/18903",6.94549399550255e-05,2.72539343266455,0.000977476876656163,"B2M/MYD88/TNFRSF14/BCL6",4
"GO:0042771","BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.0857142857142857,"44/18903",7.31056578316885e-05,2.71494577301294,0.0010012767967852,"BCL2/EP300/TP53",3
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation",0.142857142857143,"239/18903",7.37978546223036e-05,2.71494577301294,0.0010012767967852,"BCL2/CARD11/MYD88/TNFRSF14/BCL6",5
"GO:0006476","BP","GO:0006476","protein deacetylation",0.114285714285714,"122/18903",7.40698614015279e-05,2.71494577301294,0.0010012767967852,"EP300/TP53/BCL6/TBL1XR1",4
"GO:0071482","BP","GO:0071482","cellular response to light stimulus",0.114285714285714,"123/18903",7.64592834358501e-05,2.70683421434752,0.00102015393893903,"CREBBP/EP300/MYC/TP53",4
"GO:0030890","BP","GO:0030890","positive regulation of B cell proliferation",0.0857142857142857,"45/18903",7.82282032954368e-05,2.70250495971785,0.00103037417565919,"BCL2/CARD11/BCL6",3
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation",0.142857142857143,"243/18903",7.98152342373589e-05,2.69931501150345,0.00103797026803014,"BCL2/CARD11/MYD88/TNFRSF14/BCL6",5
"GO:0033002","BP","GO:0033002","muscle cell proliferation",0.142857142857143,"247/18903",8.62044088839555e-05,2.67133422155099,0.00110704609303606,"GNA13/GNAI2/MYD88/PIM1/TNFAIP3",5
"GO:1902895","BP","GO:1902895","positive regulation of miRNA transcription",0.0857142857142857,"47/18903",8.91653815001295e-05,2.66694182744549,0.00111829941489422,"MYC/STAT3/TP53",3
"GO:0030218","BP","GO:0030218","erythrocyte differentiation",0.114285714285714,"128/18903",8.92577094469874e-05,2.66694182744549,0.00111829941489422,"B2M/MFHAS1/STAT3/BCL6",4
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation",0.114285714285714,"130/18903",9.47893240407677e-05,2.64609237886624,0.0011732958815953,"ARID1A/ARID1B/ITPKB/BCL6",4
"GO:0035601","BP","GO:0035601","protein deacylation",0.114285714285714,"133/18903",0.000103548718404418,2.61290827068794,0.00126646051582346,"EP300/TP53/BCL6/TBL1XR1",4
"GO:0071216","BP","GO:0071216","cellular response to biotic stimulus",0.142857142857143,"261/18903",0.000111722809782326,2.58505078896073,0.00135035866684272,"NOTCH2/IRF8/MYD88/TNFAIP3/TP53",5
"GO:0034101","BP","GO:0034101","erythrocyte homeostasis",0.114285714285714,"137/18903",0.000116124834303831,2.5783678580413,0.00137129870877845,"B2M/MFHAS1/STAT3/BCL6",4
"GO:0098732","BP","GO:0098732","macromolecule deacylation",0.114285714285714,"137/18903",0.000116124834303831,2.5783678580413,0.00137129870877845,"EP300/TP53/BCL6/TBL1XR1",4
"GO:0045912","BP","GO:0045912","negative regulation of carbohydrate metabolic process",0.0857142857142857,"52/18903",0.000120758557422414,2.56633846857395,0.00140981282349612,"EP300/STAT3/TP53",3
"GO:2000107","BP","GO:2000107","negative regulation of leukocyte apoptotic process",0.0857142857142857,"55/18903",0.000142808743701521,2.50326142352603,0.00163019103921269,"BCL2/ITPKB/BCL6",3
"GO:2000772","BP","GO:2000772","regulation of cellular senescence",0.0857142857142857,"55/18903",0.000142808743701521,2.50326142352603,0.00163019103921269,"B2M/TP53/BCL6",3
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation",0.114285714285714,"146/18903",0.00014843033626425,2.49414029371988,0.00166479066274176,"BCL2/CARD11/MYD88/BCL6",4
"GO:0043470","BP","GO:0043470","regulation of carbohydrate catabolic process",0.0857142857142857,"56/18903",0.000150701080997167,2.49414029371988,0.00166479066274176,"EP300/STAT3/TP53",3
"GO:2000630","BP","GO:2000630","positive regulation of miRNA metabolic process",0.0857142857142857,"56/18903",0.000150701080997167,2.49414029371988,0.00166479066274176,"MYC/STAT3/TP53",3
"GO:0010332","BP","GO:0010332","response to gamma radiation",0.0857142857142857,"57/18903",0.000158871830510483,2.47598364232132,0.0017358663436583,"BCL2/MYC/TP53",3
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation",0.114285714285714,"149/18903",0.000160514280240944,2.47598364232132,0.0017358663436583,"BCL2/CARD11/MYD88/BCL6",4
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition",0.171428571428571,"453/18903",0.000164874147278509,2.46889238336922,0.00176444262877001,"CCND3/EZH2/ARID1A/ARID1B/BCL2/TP53",6
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress",0.142857142857143,"288/18903",0.00017698398967319,2.4426114660166,0.00187451301053753,"EZH2/BCL2/FOXO1/TNFAIP3/TP53",5
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity",0.114285714285714,"154/18903",0.000182214127849447,2.43441774175929,0.00191021470226703,"CARD11/EP300/MYD88/STAT3",4
"GO:0010675","BP","GO:0010675","regulation of cellular carbohydrate metabolic process",0.114285714285714,"155/18903",0.000186796009287942,2.42804131361544,0.00193846789011198,"EP300/FOXO1/STAT3/TP53",4
"GO:0090311","BP","GO:0090311","regulation of protein deacetylation",0.0857142857142857,"61/18903",0.000194425137368265,2.41934267204973,0.00197768560783144,"EP300/TP53/BCL6",3
"GO:1902893","BP","GO:1902893","regulation of miRNA transcription",0.0857142857142857,"61/18903",0.000194425137368265,2.41934267204973,0.00197768560783144,"MYC/STAT3/TP53",3
"GO:0001666","BP","GO:0001666","response to hypoxia",0.142857142857143,"296/18903",0.000201018351080221,2.41106540060086,0.00201574004899222,"CREBBP/BCL2/EP300/MYC/TP53",5
"GO:0061614","BP","GO:0061614","miRNA transcription",0.0857142857142857,"62/18903",0.000204052373811917,2.41106540060086,0.00201574004899222,"MYC/STAT3/TP53",3
"GO:0070228","BP","GO:0070228","regulation of lymphocyte apoptotic process",0.0857142857142857,"62/18903",0.000204052373811917,2.41106540060086,0.00201574004899222,"BCL2/TP53/BCL6",3
"GO:0031667","BP","GO:0031667","response to nutrient levels",0.171428571428571,"474/18903",0.000210756037282132,2.40118298760684,0.00206213425952241,"BCL2/FOXO1/GNAI2/PIM1/TP53/TBL1XR1",6
"GO:0046579","BP","GO:0046579","positive regulation of Ras protein signal transduction",0.0857142857142857,"63/18903",0.000213983621973424,2.39869904371407,0.00207396241356566,"NOTCH2/P2RY8/ITPKB",3
"GO:0034135","BP","GO:0034135","regulation of toll-like receptor 2 signaling pathway",0.0571428571428571,"12/18903",0.000217268549531724,2.3961606253707,0.00208612006240002,"MFHAS1/TNFAIP3",2
"GO:0040029","BP","GO:0040029","epigenetic regulation of gene expression",0.114285714285714,"163/18903",0.00022650369924176,2.38212216895348,0.00215465507270914,"EZH2/ARID1A/ARID1B/EP300",4
"GO:0051056","BP","GO:0051056","regulation of small GTPase mediated signal transduction",0.142857142857143,"305/18903",0.000230957240663677,2.37766862846153,0.00217686399698454,"NOTCH2/GNA13/P2RY8/ITPKB/BCL6",5
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production",0.171428571428571,"486/18903",0.000241188283666479,2.36281019087416,0.00225262932878931,"B2M/CARD11/IRF8/MYD88/STAT3/TNFRSF14",6
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels",0.142857142857143,"309/18903",0.0002453057566054,2.35938895158399,0.00227044493548479,"CREBBP/BCL2/EP300/MYC/TP53",5
"GO:0070665","BP","GO:0070665","positive regulation of leukocyte proliferation",0.114285714285714,"167/18903",0.000248486446228805,2.35768903042245,0.00227934935638453,"BCL2/CARD11/MYD88/BCL6",4
"GO:0034144","BP","GO:0034144","negative regulation of toll-like receptor 4 signaling pathway",0.0571428571428571,"13/18903",0.000256473367639166,2.35482241558007,0.00229444424888071,"MFHAS1/TNFAIP3",2
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus",0.142857142857143,"312/18903",0.000256505905052951,2.35482241558007,0.00229444424888071,"ARID1A/ARID1B/BCL2/MYC/TP53",5
"GO:0030888","BP","GO:0030888","regulation of B cell proliferation",0.0857142857142857,"67/18903",0.000256832002244075,2.35482241558007,0.00229444424888071,"BCL2/CARD11/BCL6",3
"GO:0009416","BP","GO:0009416","response to light stimulus",0.142857142857143,"321/18903",0.000292456493016358,2.30747109867775,0.00255875571952083,"CREBBP/BCL2/EP300/MYC/TP53",5
"GO:0048660","BP","GO:0048660","regulation of smooth muscle cell proliferation",0.114285714285714,"175/18903",0.000297002200564187,2.30747109867775,0.00255875571952083,"GNA13/GNAI2/MYD88/TNFAIP3",4
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels",0.114285714285714,"175/18903",0.000297002200564187,2.30747109867775,0.00255875571952083,"BCL2/FOXO1/MYC/TP53",4
"GO:0002467","BP","GO:0002467","germinal center formation",0.0571428571428571,"14/18903",0.000298871057403048,2.30747109867775,0.00255875571952083,"TNFAIP3/BCL6",2
"GO:0071236","BP","GO:0071236","cellular response to antibiotic",0.0571428571428571,"14/18903",0.000298871057403048,2.30747109867775,0.00255875571952083,"EZH2/TP53",2
"GO:0051057","BP","GO:0051057","positive regulation of small GTPase mediated signal transduction",0.0857142857142857,"71/18903",0.000304874780678099,2.30601204251599,0.00256736657413136,"NOTCH2/P2RY8/ITPKB",3
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process",0.0857142857142857,"71/18903",0.000304874780678099,2.30601204251599,0.00256736657413136,"GNAI2/HVCN1/TP53",3
"GO:0031647","BP","GO:0031647","regulation of protein stability",0.142857142857143,"325/18903",0.000309611944705043,2.30566239539245,0.00256943437334749,"CREBBP/BCL2/EP300/PIM1/TP53",5
"GO:0019827","BP","GO:0019827","stem cell population maintenance",0.114285714285714,"177/18903",0.000310122304488048,2.30566239539245,0.00256943437334749,"ARID1A/FOXO1/MYC/STAT3",4
"GO:0071496","BP","GO:0071496","cellular response to external stimulus",0.142857142857143,"328/18903",0.000322972839220906,2.29406353371209,0.00263898177769465,"BCL2/FOXO1/MYD88/PIM1/TP53",5
"GO:0048659","BP","GO:0048659","smooth muscle cell proliferation",0.114285714285714,"179/18903",0.000323653810235707,2.29406353371209,0.00263898177769465,"GNA13/GNAI2/MYD88/TNFAIP3",4
"GO:0002903","BP","GO:0002903","negative regulation of B cell apoptotic process",0.0571428571428571,"15/18903",0.000344450339340148,2.27383108954615,0.00276483256178641,"BCL2/BCL6",2
"GO:2000628","BP","GO:2000628","regulation of miRNA metabolic process",0.0857142857142857,"74/18903",0.000344470942124208,2.27383108954615,0.00276483256178641,"MYC/STAT3/TP53",3
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process",0.114285714285714,"186/18903",0.000374362691216505,2.24107086236882,0.00298146051919469,"EP300/FOXO1/STAT3/TP53",4
"GO:0002700","BP","GO:0002700","regulation of production of molecular mediator of immune response",0.114285714285714,"187/18903",0.000382044668312221,2.23636682702498,0.00301392956069452,"B2M/MYD88/TNFRSF14/BCL6",4
"GO:0002534","BP","GO:0002534","cytokine production involved in inflammatory response",0.0857142857142857,"77/18903",0.000387240539867923,2.23636682702498,0.00301392956069452,"EZH2/MYD88/STAT3",3
"GO:1900015","BP","GO:1900015","regulation of cytokine production involved in inflammatory response",0.0857142857142857,"77/18903",0.000387240539867923,2.23636682702498,0.00301392956069452,"EZH2/MYD88/STAT3",3
"GO:1903799","BP","GO:1903799","negative regulation of miRNA maturation",0.0571428571428571,"16/18903",0.000393199962736183,2.2330118857042,0.00303730244266335,"STAT3/TP53",2
"GO:0071478","BP","GO:0071478","cellular response to radiation",0.114285714285714,"189/18903",0.00039774653291042,2.23127210844043,0.00304949423503983,"CREBBP/EP300/MYC/TP53",4
"GO:0010506","BP","GO:0010506","regulation of autophagy",0.142857142857143,"344/18903",0.000401788035359864,2.23011048126202,0.00305766177396668,"BCL2/EP300/FOXO1/STAT3/TP53",5
