"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05414","hsa05414","Dilated cardiomyopathy",0.028030303030303,"105/8843",1.72336028433137e-07,5.29046885229878,3.44672056866274e-06,"107/108/109/111/114/115/488/775/776/781/10368/27092/59284/59283/1605/1756/2778/3672/3673/3674/8516/3690/284217/3908/5567/6262/6444/137868/6546/6547/6641/7042/7273/489/1837/3688/60",37
"hsa04020","hsa04020","Calcium signaling pathway",0.0522727272727273,"254/8843",2.27723347336864e-07,5.20722593444647,4.17492803450917e-06,"107/108/109/114/115/148/488/553/773/775/776/777/8912/8911/57118/845/887/1956/2066/8074/2324/2668/2778/2902/2903/2904/116443/2911/2915/3356/3358/3361/3362/3363/3707/3710/3973/90550/4772/4773/5136/5137/5156/23236/51196/5335/5336/5567/5578/5733/5979/6262/6263/6546/6547/7201/489/490/491/492/552/1910/2906/4915/5332/2185/2149/4916/5579",69
"hsa04611","hsa04611","Platelet activation",0.0310606060606061,"125/8843",3.56655687099594e-07,5.06243431704507,5.82694087121943e-06,"107/108/109/111/114/115/54518/2909/9138/23365/1278/2147/2778/3673/3674/3690/3710/5594/5290/5293/5294/5295/23533/123745/23236/5336/5567/387/9475/3688/60/10000/695/2243/2534/5291/5332/5908/7094/208/2149",41
"hsa05032","hsa05032","Morphine addiction",0.025,"91/8843",3.70805328168509e-07,5.06243431704507,5.82694087121943e-06,"107/108/109/111/114/115/773/2554/2555/2561/2562/2565/55879/2569/2778/2869/3760/4988/10846/5136/5137/5139/5141/5142/8622/5567/5578/140679/2556/2559/2564/5144/5579",33
"hsa04512","hsa04512","ECM-receptor interaction",0.0242424242424242,"89/8843",6.94007005256457e-07,4.82017965218136,1.0178769410428e-05,"1101/1278/1282/1285/1287/1288/1291/131873/1605/80144/341640/3339/3381/3672/3673/3674/8516/3690/284217/3908/3911/22798/3915/56955/5649/63923/7148/1292/3688/3371/7143/375790",32
"hsa05212","hsa05212","Pancreatic cancer",0.021969696969697,"77/8843",7.55675294002554e-07,4.81123700634046,1.03905352925351e-05,"572/673/675/1029/1643/1871/1956/3551/5594/5602/5290/5293/5295/5337/5879/5900/5925/4088/6774/7042/7048/7157/4089/10000/3716/5291/51426/10928/208",29
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.0295454545454545,"122/8843",1.4279211329809e-06,4.56119694759231,1.84789793679881e-05,"107/108/109/111/114/115/9564/775/776/9586/1387/1444/2033/2690/2778/3265/8660/3710/4214/5594/5602/5290/5293/5295/23236/5335/5336/5567/5578/53358/6753/6774/10000/3717/5291/5332/6777/208/5579",39
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",0.028030303030303,"115/8843",2.22474458686667e-06,4.39344459370204,2.71913227283704e-05,"107/108/109/111/114/115/9138/673/846/9586/1956/8074/2625/8521/2778/3710/9365/4040/5594/4208/4666/5141/5142/23236/5337/5567/5578/387/56302/65125/65266/11214/4325/5332/65268/5144/5579",37
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.025,"101/8843",5.35976150809025e-06,4.03506038285812,6.2060396409466e-05,"1278/1282/1285/1287/1288/2308/3265/3383/5594/5602/4772/5290/5293/5295/23236/51196/5335/5336/5578/5879/4088/6774/7042/7048/4089/10000/3717/5291/5332/6401/6777/208/5579",33
"hsa04520","hsa04520","Adherens junction",0.0234848484848485,"93/8843",6.45774314794118e-06,3.97640147572766,7.1035174627353e-05,"87/1387/1496/1956/2033/57493/3480/8826/51176/4008/5594/56288/5795/5797/5879/387/9475/4088/7048/7082/1500/4089/60/999/1003/1499/2534/5792/5908/10580/10810",31
"hsa05220","hsa05220","Chronic myeloid leukemia",0.0204545454545455,"77/8843",8.74724667656244e-06,3.86708286934592,9.13675666738982e-05,"25/572/673/1029/1488/1643/1871/3265/3551/5594/2122/5290/5293/5295/5925/53358/4088/7042/7048/7157/4089/10000/4609/5291/51426/6777/208",27
"hsa05223","hsa05223","Non-small cell lung cancer",0.0196969696969697,"73/8843",9.25351253175259e-06,3.86708286934592,9.13675666738982e-05,"238/572/673/1029/1643/1871/1956/3265/5594/5290/5293/5295/5335/5336/5578/5915/5925/5979/6774/7157/10000/5291/51426/6777/208/5579",26
"hsa01522","hsa01522","Endocrine resistance",0.0242424242424242,"99/8843",9.55206378863481e-06,3.86708286934592,9.13675666738982e-05,"107/108/109/111/114/115/572/673/1029/1871/1956/2778/3265/3480/3714/5594/5602/5469/9611/4851/4853/5290/5293/5295/5567/5925/53358/7157/10000/8202/5291/208",32
"hsa04720","hsa04720","Long-term potentiation",0.0181818181818182,"67/8843",1.8157633004176e-05,3.60882323665157,0.000165596705173005,"107/114/673/775/1387/2033/2890/2891/2902/2903/2904/2911/2915/3265/3710/5594/23236/5567/5578/6196/2906/5332/5908/5579",24
"hsa05222","hsa05222","Small cell lung cancer",0.0227272727272727,"93/8843",1.88178074060233e-05,3.60882323665157,0.000165596705173005,"317/1163/1282/1285/1287/1288/1643/1871/3551/3673/3674/284217/3908/3911/22798/3915/5290/5293/5295/5728/5915/5925/7157/3688/10000/4609/5291/51426/7187/208",30
"hsa04310","hsa04310","Wnt signaling pathway",0.0356060606060606,"174/8843",2.25038074914874e-05,3.54816959130369,0.000190416832620278,"324/57680/1387/1454/1488/1501/2033/8323/27130/51176/8549/4040/5602/4772/4773/85407/23236/166336/5567/5578/5879/387/9475/4919/4920/340419/6424/6477/4088/7091/7157/7483/84133/1452/4089/1499/8454/23002/23500/84445/4609/5332/5176/6907/79718/440193/5579",47
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0234848484848485,"99/8843",2.66361462410077e-05,3.4913446208553,0.00021703526566747,"107/108/109/111/114/115/40/55515/2778/3356/3358/3710/5602/5290/5293/5295/123745/23236/5335/5336/5567/5578/5583/5732/5734/1573/3556/5291/5332/5588/5579",31
"hsa04012","hsa04012","ErbB signaling pathway",0.0212121212121212,"86/8843",2.92601851360297e-05,3.46633320900126,0.000229901454640234,"25/27/572/673/1956/2066/3265/5594/5602/4690/8440/3084/10718/5290/5293/5295/5335/5336/5578/53358/10000/4609/56924/5291/6777/208/868/5579",28
"hsa05210","hsa05210","Colorectal cancer",0.0212121212121212,"87/8843",3.7100418357644e-05,3.37847143833543,0.000281451449609713,"324/572/673/1630/1643/1956/3265/51176/5594/5602/4437/5290/5293/5295/5879/5900/387/4088/7042/7048/7157/4089/10000/1499/4609/5291/51426/208",28
"hsa04726","hsa04726","Serotonergic synapse",0.0257575757575758,"115/8843",4.21909803059985e-05,3.33735388574269,0.000309400522243989,"111/247/240/673/773/775/776/1559/1644/2561/2562/2778/3265/3356/3358/200909/3361/3362/3363/3710/3751/3760/3781/5594/123745/23236/5567/5578/6570/121278/7220/1573/5332/5579",34
"hsa05205","hsa05205","Proteoglycans in cancer",0.0393939393939394,"204/8843",4.72885353772995e-05,3.302058077939,0.000335596057516319,"286/287/288/9138/23365/673/1278/2017/1956/2066/8323/3236/3265/3339/3480/8826/3673/3690/3710/5594/5290/5293/5295/51196/5335/5336/4660/5567/5578/5727/5829/5879/387/9475/6548/6774/7042/7099/7157/7409/7483/857/2316/3688/7074/60/10000/1499/4609/5291/208/5579",52
"hsa05214","hsa05214","Glioma",0.0189393939393939,"76/8843",6.37821643084927e-05,3.18590297366758,0.000438502379620887,"673/57118/1029/1643/1871/1956/3265/3480/5594/5156/5290/5293/5295/5335/5336/5578/5728/5925/53358/7157/10000/5291/51426/208/5579",25
"hsa05213","hsa05213","Endometrial cancer",0.0159090909090909,"59/8843",6.676953579542e-05,3.17938783033695,0.000445130238636133,"324/572/673/1496/1643/1956/3265/51176/5594/5290/5293/5295/5728/7157/10000/999/1499/4609/5291/51426/208",21
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",0.0227272727272727,"99/8843",7.09931496693392e-05,3.16571471994933,0.0004593674390369,"488/775/776/781/10368/27092/59284/59283/1605/1756/3672/3673/3674/8516/3690/284217/3908/6262/6444/137868/6546/6547/6641/7042/7273/489/1837/3688/1636/60",30
"hsa04725","hsa04725","Cholinergic synapse",0.025,"115/8843",0.00010388283759266,3.01297648767917,0.000652977836296723,"107/108/109/111/114/115/773/775/776/9586/3265/3710/3760/3786/9132/56479/5594/5290/5293/5294/5295/23533/23236/5567/5578/6572/10000/2534/3717/5291/5332/208/5579",33
"hsa04713","hsa04713","Circadian entrainment",0.021969696969697,"97/8843",0.000121658543775258,2.95661213435388,0.00074346887862658,"107/108/109/111/114/115/775/776/8912/8911/2778/2890/2891/2893/2902/2903/2904/3710/3760/5594/23236/5567/5578/6262/6263/117/2906/5332/5579",29
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",0.0143939393939394,"53/8843",0.000131743243662828,2.93392561936418,0.000783338205562762,"115/160/476/1213/8218/2778/9365/23236/5567/5578/6546/6547/56302/490/491/492/5332/26052/5579",19
"hsa05215","hsa05215","Prostate cancer",0.021969696969697,"98/8843",0.000148602027812844,2.89321110813951,0.000860327529442779,"367/572/673/9586/1387/1871/1956/2033/2308/3265/3320/7184/3480/3551/51176/5594/5156/5290/5293/5295/5728/5925/7157/6935/10000/1499/5291/208/354",29
"hsa04514","hsa04514","Cell adhesion molecules",0.0310606060606061,"157/8843",0.000165782795137339,2.85697739669612,0.000935184998210632,"214/23705/57863/1000/1002/10686/3105/3383/152404/8516/3684/94030/4099/4684/4685/4756/22871/57502/9378/9369/5788/5789/5797/9672/6403/26050/1462/26047/3688/3897/23114/4897/999/1001/1003/1272/3106/3384/57555/5792/6401",41
"hsa05163","hsa05163","Human cytomegalovirus infection",0.0409090909090909,"226/8843",0.00021397915281503,2.75714077493728,0.00117688534048266,"107/108/109/111/114/115/9138/23365/567/9564/841/1029/9586/6387/1871/1956/2778/3105/3265/3551/3690/3710/5594/4772/4773/5156/5290/5293/5295/23236/5567/5578/5732/5733/5734/5829/5879/5925/387/9475/6774/6892/7157/11214/10000/1499/3106/3716/4609/5291/5332/2185/208/5579",54
"hsa05221","hsa05221","Acute myeloid leukemia",0.0166666666666667,"68/8843",0.000226563830554236,2.74304552529508,0.00121570835907151,"572/673/3265/3551/3684/3728/3815/51176/5594/5290/5293/5295/5371/5914/862/6774/7704/10000/4609/5291/6777/208",22
"hsa05225","hsa05225","Hepatocellular carcinoma",0.0325757575757576,"170/8843",0.000250305686870177,2.71023082097685,0.00131112502646283,"324/8289/57492/196528/572/673/1029/1643/1871/1956/8323/3265/3480/9817/51176/4040/5594/4780/5290/5293/5295/5335/5336/5578/5728/5925/53358/4088/6597/7042/7048/7157/7483/1452/4089/60/10000/1499/4609/5291/51426/208/5579",43
"hsa04929","hsa04929","GnRH secretion",0.0159090909090909,"65/8843",0.00031922908441262,2.61637180184027,0.0016274330308747,"775/776/8912/8911/348980/3265/3710/3760/3781/5594/5290/5293/5295/23236/5578/7220/10000/5291/5332/208/5579",21
"hsa04973","hsa04973","Carbohydrate digestion and absorption",0.0136363636363636,"52/8843",0.000325486606174939,2.61637180184027,0.0016274330308747,"476/776/57818/346562/3938/5290/5293/5295/23236/6476/6514/10000/280/8972/5291/5332/208/5579",18
"hsa05161","hsa05161","Hepatitis B",0.0310606060606061,"163/8843",0.000391314521406932,2.54613879655227,0.00191309321576722,"317/572/673/841/9586/1387/1643/1871/2033/3265/3339/3551/4214/5594/5602/4772/4773/5290/5293/5295/5578/5925/4088/6774/6775/7042/7048/7099/7157/4089/10000/3716/3717/4609/5291/2185/6777/23118/7187/208/5579",41
"hsa04727","hsa04727","GABAergic synapse",0.0196969696969697,"89/8843",0.000401391062839493,2.54464238053276,0.00191969638749323,"107/108/109/111/114/115/773/775/776/2554/2555/2561/2562/2565/55879/2569/5334/5567/5578/140679/6540/2556/2559/18/2564/5579",26
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",0.0295454545454545,"154/8843",0.000464427084672675,2.49365249179329,0.00215884984287253,"107/108/109/111/114/115/148/476/488/775/776/781/10368/27092/59284/59283/9586/2778/5594/5294/23533/23236/64208/5523/5567/5578/6262/6324/6546/6547/6548/489/490/10000/491/492/5332/6331/208",39
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",0.0287878787878788,"149/8843",0.00047102178389946,2.49365249179329,0.00215884984287253,"107/108/109/111/114/115/773/775/776/2554/2555/2561/2562/2565/55879/2569/2890/2891/2893/2911/2915/3710/3760/5594/5602/4696/4731/23236/5567/5578/22999/57084/140679/2556/2559/5332/2564/5579",38
"hsa04972","hsa04972","Pancreatic secretion",0.021969696969697,"106/8843",0.000638541704866077,2.3728099743874,0.00285144470222587,"107/108/109/111/114/115/476/488/2778/3710/23236/5407/5578/5879/387/6262/8671/6548/7220/489/490/280/491/492/1359/1360/5332/5908/5579",29
"hsa04062","hsa04062","Chemokine signaling pathway",0.0348484848484849,"193/8843",0.000648055614142243,2.3728099743874,0.00285144470222587,"107/108/109/111/114/115/572/9564/673/729230/6387/1794/9844/2869/131890/3265/3551/5594/56288/5290/5293/5294/5295/23533/23236/5335/5336/57580/5567/5829/5879/387/9475/53358/6774/7409/7074/10000/3717/5291/5332/2185/5908/6777/208/5579",46
"hsa05218","hsa05218","Melanoma",0.0166666666666667,"73/8843",0.000687375138827343,2.3558286030344,0.00296514765768658,"572/673/1029/1643/1871/1956/8074/3265/3480/5594/5156/5290/5293/5295/5728/5925/7157/10000/999/5291/51426/208",22
"hsa04921","hsa04921","Oxytocin signaling pathway",0.0287878787878788,"154/8843",0.000931135507855628,2.23244270265535,0.00393941945631227,"107/108/109/111/114/115/775/776/781/10368/27092/59284/59283/57118/1956/2778/3265/3710/3760/5594/4208/4772/4773/5294/23533/123745/23236/4660/5567/5578/387/9475/6262/6263/60/5332/7226/5579",38
"hsa05231","hsa05231","Choline metabolism in cancer",0.0204545454545455,"99/8843",0.00101900889198145,2.20155014321707,0.00422984823086641,"1606/8527/9162/8525/1956/3265/5594/5602/5156/5290/5293/5295/123745/5335/5337/5578/5879/5900/204962/10000/1608/5291/8395/23446/10810/208/5579",27
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",0.0174242424242424,"80/8843",0.00108176317951244,2.18371381209279,0.00440718332393957,"572/673/1956/3265/3480/5594/3084/5156/5290/5293/5295/5335/5336/5578/5728/53358/6774/10000/3716/3717/5291/208/5579",23
"hsa04976","hsa04976","Bile secretion",0.0189393939393939,"90/8843",0.00115941406686764,2.16157637158587,0.00463765626747058,"64241/107/108/109/111/114/115/476/2778/3781/5567/9376/10998/8671/6548/28234/54578/10941/7365/7367/7363/7364/5243/57835/6579",25
"hsa04911","hsa04911","Insulin secretion",0.0181818181818182,"86/8843",0.00134473455619718,2.10500370908258,0.0052828857564889,"6833/107/108/109/111/114/115/476/775/776/9586/2778/3710/3781/27445/23236/5567/5578/9699/6262/6514/117/5332/5579",24
"hsa04670","hsa04670","Leukocyte transendothelial migration",0.0227272727272727,"116/8843",0.0014072676960355,2.09295038450231,0.00543155952855807,"87/2909/394/9564/10686/1496/6387/3383/3684/5290/5293/5295/5335/5336/5578/5829/5879/387/9475/7294/7409/1500/3688/60/1003/1499/5291/2185/5908/5579",30
"hsa04970","hsa04970","Salivary secretion",0.0196969696969697,"97/8843",0.00164583105560735,2.03249498802345,0.00624280745230374,"107/108/109/111/114/115/148/476/2778/3710/4586/727897/4589/23236/5542/5567/5578/6263/6548/490/280/491/492/1469/5332/5579",26
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0159090909090909,"73/8843",0.00173736388351967,2.01849535716071,0.00644732512030392,"27124/3707/9562/55613/5290/5293/5294/23236/51196/5335/5336/23007/5728/3631/8821/5291/8395/5332/9896/8871/9108",21
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",0.0136363636363636,"59/8843",0.00175836139644652,2.01849535716071,0.00644732512030392,"107/108/109/111/114/115/2778/8660/5290/5293/5295/5567/5733/7253/10000/4886/5291/208",18
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.0386363636363636,"230/8843",0.00191646033784538,1.99245114159659,0.00684579337146397,"87/324/2909/9138/23365/50649/9564/673/729/730/6387/1730/1956/2147/8074/3265/8826/10788/3672/3673/3674/8516/3684/3690/1902/5594/4628/4627/5156/5290/5293/5295/4660/5829/5879/387/9475/6548/54434/85464/7409/3688/7074/60/10000/56924/5291/8395/208/2149/23191",51
"hsa04925","hsa04925","Aldosterone synthesis and secretion",0.0196969696969697,"98/8843",0.00192926904104894,1.99245114159659,0.00684579337146397,"107/108/109/111/114/115/476/775/776/8912/8911/57118/9586/2778/3710/51305/23236/5567/5578/5587/490/491/492/5332/23683/5579",26
"hsa04915","hsa04915","Estrogen signaling pathway",0.0257575757575758,"139/8843",0.00197526900589469,1.98916654755482,0.00689776478248939,"107/108/109/111/114/115/9586/1956/2778/2911/3265/3320/7184/3710/3760/3860/3861/3884/5594/4988/5290/5293/5295/23236/5567/5914/53358/10499/10000/8648/8202/5291/5332/208",34
"hsa05165","hsa05165","Human papillomavirus infection",0.0522727272727273,"333/8843",0.00228853107553316,1.93497598343245,0.00781445950055288,"324/545/572/841/1101/1278/1282/1285/1287/1288/1291/131873/9586/1387/1740/1741/1956/2033/2308/8323/2778/3105/3265/3381/3551/3672/3673/3674/8516/3690/284217/3908/3911/22798/3915/9223/9794/84441/5594/4851/4853/56288/5290/5293/5295/5523/5567/5728/5734/5829/5925/5649/63923/7148/7157/7483/1292/1452/3688/3371/7143/10000/1499/3106/3716/3993/5291/7187/208",69
"hsa04927","hsa04927","Cortisol synthesis and secretion",0.0143939393939394,"65/8843",0.00230881757970881,1.93497598343245,0.00781445950055288,"107/108/109/111/114/115/775/776/8912/8911/9586/1584/2778/3710/190/8622/23236/5567/5332",19
"hsa04151","hsa04151","PI3K-Akt signaling pathway",0.0560606060606061,"362/8843",0.00235384767871897,1.9332178273615,0.00784615892906324,"572/1101/1278/1282/1285/1287/1288/1291/131873/9586/1444/1956/1969/2066/8074/2324/57818/2668/2690/3265/3320/7184/3381/3480/3551/3575/3672/3673/3674/8516/3690/3815/284217/3908/3911/22798/3915/1902/9223/9863/5594/5156/5290/5293/5294/5295/23533/5523/5578/5618/5728/5879/5649/5979/57521/7010/7099/63923/7148/7157/284/1292/3688/3371/7143/10000/3566/3716/3717/4609/4915/5291/208/2149",74
"hsa04742","hsa04742","Taste transduction",0.0174242424242424,"86/8843",0.00306719469169589,1.83001699888126,0.00995079843711825,"114/40/773/775/2554/2555/346562/2911/10021/200909/3710/8645/5136/5137/9033/23236/5567/80835/50834/2556/2559/5332/6328",23
"hsa04662","hsa04662","B cell receptor signaling pathway",0.0181818181818182,"91/8843",0.00307570133510928,1.83001699888126,0.00995079843711825,"3265/3551/11024/11027/353514/10859/11025/5594/4772/4773/5290/5293/5295/5336/5879/7409/84433/10000/695/1380/5291/25780/208/5579",24
"hsa05224","hsa05224","Breast cancer",0.0265151515151515,"148/8843",0.00313318098503708,1.8283158558883,0.00998985241606025,"324/673/675/1643/1871/1956/8074/2324/8323/3265/3480/3714/3815/51176/4040/5594/4851/4853/5290/5293/5295/5728/5925/53358/7157/7483/1452/10000/1499/4609/8648/8202/5291/51426/208",35
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.0136363636363636,"62/8843",0.00323116504173806,1.82119114583724,0.0101550901311768,"107/108/109/111/114/115/2308/3265/3480/8660/5290/5293/5295/5567/57521/10000/5291/208",18
"hsa04540","hsa04540","Gap junction",0.0181818181818182,"92/8843",0.00358652126181377,1.78203718627113,0.0111131644732258,"107/108/109/111/114/115/1956/2778/2911/2915/3265/3356/3358/3710/1902/5594/5156/23236/5567/5578/7082/1813/5332/5579",24
"hsa05017","hsa05017","Spinocerebellar ataxia",0.0257575757575758,"144/8843",0.00365790090463187,1.77955280784505,0.0111769194308196,"55626/55102/488/6310/773/23152/1600/2890/2891/2902/2903/2904/116443/2911/3710/5602/90550/5290/5293/5295/23236/5578/143471/5707/9821/5649/6095/489/10000/2906/5291/5332/208/5579",34
"hsa04022","hsa04022","cGMP-PKG signaling pathway",0.0287878787878788,"166/8843",0.00389633896301218,1.75832318748103,0.0117368550390821,"107/108/109/111/114/115/148/476/488/572/775/776/1259/9586/8660/3710/3764/5594/4208/4772/4773/5139/5294/23533/23236/387/9475/6546/6547/489/490/10000/491/492/1910/100271849/5332/208",38
"hsa05226","hsa05226","Gastric cancer",0.0265151515151515,"150/8843",0.00395309283393734,1.75832318748103,0.0117368550390821,"324/673/1496/1643/1871/1956/8074/8323/3265/3728/51176/4040/5594/5290/5293/5295/5915/5925/53358/4088/7042/7048/7157/7483/1452/4089/5243/10000/999/1499/4609/5291/51426/208/83998",35
"hsa04014","hsa04014","Ras signaling pathway",0.0386363636363636,"238/8843",0.00404420706178749,1.75832318748103,0.0117368550390821,"25/27/572/1956/1969/8074/2324/2902/2903/2904/3265/3363/3480/3551/3815/8844/283455/5594/5602/5156/5290/5293/5295/51365/123745/51196/5335/5336/5337/5567/5578/5879/57186/5900/5921/9462/5924/387/53358/7010/284/7074/10000/4915/56924/5291/10928/5908/25780/208/5579",51
"hsa05146","hsa05146","Amoebiasis",0.0196969696969697,"103/8843",0.00405454992259199,1.75832318748103,0.0117368550390821,"87/107/1278/1282/1285/1287/1288/2778/3684/284217/3908/3911/22798/3915/5290/5293/5295/23236/5567/5578/7042/7099/5291/5332/913/5579",26
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.0189393939393939,"98/8843",0.00411857300353344,1.75719620406193,0.011767351438667,"1606/8527/9162/8525/3707/3710/55613/5290/5293/5295/23236/51196/5335/5336/5578/5728/1608/3631/8821/5291/8395/5332/8871/9108/5579",25
"hsa04926","hsa04926","Relaxin signaling pathway",0.0234848484848485,"130/8843",0.0045917861264455,1.71556519848602,0.0129511916386924,"107/108/109/111/114/115/1278/1282/1285/1287/1288/9586/1956/2778/3265/5594/5602/5290/5293/5295/23236/5567/5578/59350/53358/7048/10000/1910/5291/5332/208",31
"hsa05416","hsa05416","Viral myocarditis",0.0143939393939394,"69/8843",0.00481170908276702,1.70077997673049,0.0133996961798575,"25/27/841/1605/1756/1981/3105/3383/284217/3908/5879/6444/137868/6641/857/1837/60/2534/3106",19
"hsa04380","hsa04380","Osteoclast differentiation",0.025,"142/8843",0.00538078043620639,1.66495901415459,0.0145517730892755,"488/2214/2355/3551/3690/3710/11024/11027/353514/10859/11025/5594/5602/4772/4773/5290/5293/5295/5336/5879/10326/7042/7048/489/1540/10000/695/799/2534/3716/5291/23118/208",33
"hsa04370","hsa04370","VEGF signaling pathway",0.0128787878787879,"60/8843",0.00545325714430108,1.66495901415459,0.0145517730892755,"572/3265/5594/4773/5290/5293/5295/123745/5335/5336/5578/5829/5879/10000/5291/208/5579",17
"hsa04730","hsa04730","Long-term depression",0.0128787878787879,"60/8843",0.00545325714430108,1.66495901415459,0.0145517730892755,"673/773/2778/2781/2890/2891/2895/2911/3265/3480/3710/5594/123745/23236/5578/5332/5579",17
