"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05215","hsa05215","Prostate cancer",0.103448275862069,"98/8843",0.00391323444803911,1.683009271327,0.00944882587388292,"3845/4893/7157",3
"hsa01522","hsa01522","Endocrine resistance",0.103448275862069,"99/8843",0.00402667424125181,1.683009271327,0.00944882587388292,"3845/4893/7157",3
"hsa05203","hsa05203","Viral carcinogenesis",0.137931034482759,"205/8843",0.00422837611942428,1.683009271327,0.00944882587388292,"3845/4893/7157/3190",4
"hsa04916","hsa04916","Melanogenesis",0.103448275862069,"101/8843",0.00425954874884356,1.683009271327,0.00944882587388292,"3815/3845/4893",3
"hsa00020","hsa00020","Citrate cycle (TCA cycle)",0.0689655172413793,"30/8843",0.00426746152172909,1.683009271327,0.00944882587388292,"3417/3418",2
"hsa04137","hsa04137","Mitophagy - animal",0.103448275862069,"105/8843",0.00474957500668914,1.65124739149358,0.010165757031861,"3845/4893/7157",3
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",0.0689655172413793,"33/8843",0.00514839995123052,1.63047030365643,0.0106639184049257,"3417/3418",2
"hsa04151","hsa04151","PI3K-Akt signaling pathway",0.172413793103448,"362/8843",0.00589832835839893,1.59550942421639,0.0115578670067549,"2322/3815/3845/4893/7157",5
"hsa04725","hsa04725","Cholinergic synapse",0.103448275862069,"115/8843",0.00611998531669155,1.59550942421639,0.0115578670067549,"3845/4893/775",3
"hsa04726","hsa04726","Serotonergic synapse",0.103448275862069,"115/8843",0.00611998531669155,1.59550942421639,0.0115578670067549,"3845/4893/775",3
"hsa04820","hsa04820","Cytoskeleton in muscle cells",0.137931034482759,"232/8843",0.00654775111668576,1.58411370479949,0.011865154898565,"4703/84033/129446/7273",4
"hsa04722","hsa04722","Neurotrophin signaling pathway",0.103448275862069,"120/8843",0.00688524163341795,1.58411370479949,0.011865154898565,"3845/4893/7157",3
"hsa04071","hsa04071","Sphingolipid signaling pathway",0.103448275862069,"122/8843",0.00720662277035791,1.58411370479949,0.011865154898565,"3845/4893/7157",3
"hsa04919","hsa04919","Thyroid hormone signaling pathway",0.103448275862069,"122/8843",0.00720662277035791,1.58411370479949,0.011865154898565,"3845/4893/7157",3
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.103448275862069,"122/8843",0.00720662277035791,1.58411370479949,0.011865154898565,"3845/4893/775",3
"hsa05010","hsa05010","Alzheimer disease",0.172413793103448,"391/8843",0.00813186818532689,1.54265054840766,0.0130537884027616,"324/3845/4893/6263/775",5
"hsa04210","hsa04210","Apoptosis",0.103448275862069,"136/8843",0.00970655686580651,1.47649954086734,0.0152015396357945,"3845/4893/7157",3
"hsa04371","hsa04371","Apelin signaling pathway",0.103448275862069,"140/8843",0.0105028497124012,1.45272302662913,0.0160569882821172,"3845/4893/6263",3
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.103448275862069,"144/8843",0.0113362847049441,1.4297785984659,0.0169281117993045,"324/3845/4893",3
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.103448275862069,"149/8843",0.0124308008293166,1.39973445574026,0.0181406423585721,"3815/3845/4893",3
"hsa04218","hsa04218","Cellular senescence",0.103448275862069,"157/8843",0.0143051818596247,1.34850001782318,0.0204120723611019,"3845/4893/7157",3
"hsa05160","hsa05160","Hepatitis C",0.103448275862069,"159/8843",0.0147976564912013,1.34334577751825,0.0206557676421803,"3845/4893/7157",3
"hsa00480","hsa00480","Glutathione metabolism",0.0689655172413793,"58/8843",0.0153232029201926,1.33752919243949,0.0209342749861534,"3417/3418",2
"hsa05161","hsa05161","Hepatitis B",0.103448275862069,"163/8843",0.0158114516962166,1.33645356745733,0.0209861875427129,"3845/4893/7157",3
"hsa04370","hsa04370","VEGF signaling pathway",0.0689655172413793,"60/8843",0.0163417034144076,1.33645356745733,0.0209861875427129,"3845/4893",2
"hsa04730","hsa04730","Long-term depression",0.0689655172413793,"60/8843",0.0163417034144076,1.33645356745733,0.0209861875427129,"3845/4893",2
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.0689655172413793,"62/8843",0.0173885587738086,1.31808747583435,0.0218927158968488,"3845/4893",2
"hsa05217","hsa05217","Basal cell carcinoma",0.0689655172413793,"63/8843",0.0179224981320588,1.31338568718493,0.0221310199606394,"324/7157",2
