"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa04820","hsa04820","Cytoskeleton in muscle cells",0.0425880425880426,"232/8843",0.000210200330370498,2.22110294229395,0.00463573973426272,"375790/272/287/288/476/477/255631/1282/1288/256076/131873/1605/1674/1756/1832/2199/2201/2273/3339/3674/3655/284217/4629/4620/10529/5339/6382/6711/6712/23345/171024/7058/7273/1462/129446/3688/84033/23224/60/270/825/1284/1285/1293/4627/23353/2192/91010/3908/5318/165904/1287",52
"hsa05033","hsa05033","Nicotine addiction",0.0122850122850123,"41/8843",0.000216587840043422,2.22110294229395,0.00463573973426272,"773/1137/8973/2558/2559/2560/2561/2562/55879/2890/2893/2903/2904/774/2554",15
"hsa04148","hsa04148","Efferocytosis",0.0311220311220311,"156/8843",0.000259429232617575,2.17748020777256,0.0051255654055618,"63982/121601/203859/384/23250/489/51761/817/834/1524/1788/29933/84868/3717/9261/10461/4772/24145/5467/5734/5781/6446/89790/10326/6513/91937/57617/23339/114786/286046/389668/948/9844/27072/19/84466/50636/64601",38
"hsa04725","hsa04725","Cholinergic synapse",0.0245700245700246,"115/8843",0.000324525961541209,2.11243435680413,0.0059537093696282,"109/111/113/115/773/775/776/817/814/1131/1136/1137/8973/148327/3709/3710/3717/3760/4893/5290/5294/5295/23236/5578/60482/774/56479/146850/5332/3786",30
"hsa04930","hsa04930","Type II diabetes mellitus",0.0131040131040131,"47/8843",0.000350823390619717,2.10855848396136,0.00600708121482181,"773/775/776/777/2645/3098/3101/3643/3767/2475/5290/5295/5581/774/5602/5580",16
"hsa04724","hsa04724","Glutamatergic synapse",0.0245700245700246,"116/8843",0.00038116626834777,2.10056128876416,0.00611872167610894,"109/111/113/115/773/775/776/2890/2893/2899/2903/2904/2913/2914/2915/2918/3709/3710/3760/23236/5578/50944/22941/6505/6507/6511/81539/7220/2911/5332",30
"hsa04742","hsa04742","Taste transduction",0.0196560196560197,"86/8843",0.000433254637603127,2.07126146772739,0.00654576666100081,"773/775/1131/9568/2558/2559/346562/2914/3354/3710/8645/5137/9033/23236/6335/6340/2550/2911/3359/5153/5332/6326/2554/10021",24
"hsa04022","hsa04022","cGMP-PKG signaling pathway",0.0319410319410319,"166/8843",0.00047460416878608,2.05649672298149,0.00677212965987155,"109/111/113/115/148/147/476/477/489/493/624/775/776/1259/148327/1910/2626/3643/3709/3710/3827/4772/5139/5140/5294/23236/5581/6093/9475/6546/7225/4638/5138/5593/491/340156/146850/5332/3778",39
"hsa04540","hsa04540","Gap junction",0.0204750204750205,"92/8843",0.000515643085021391,2.04396016938328,0.00697046608006755,"109/111/113/115/1956/57369/2885/2915/3356/3709/3710/1902/5598/4893/5156/23236/5578/7082/7278/51807/5593/1813/2911/5332/6714",25
"hsa04360","hsa04360","Axon guidance",0.0343980343980344,"184/8843",0.000557168753367031,2.04310474090473,0.00698420931579885,"25/659/91653/817/2041/2045/9860/4233/4756/4893/59277/84612/5290/5295/5336/5362/91584/5578/5781/6093/9475/10512/9723/9353/6586/57522/85464/7220/7224/7225/90249/3688/5998/658/2047/3897/54437/6714/5727/80031/6091/6092",42
"hsa04925","hsa04925","Aldosterone synthesis and secretion",0.0212940212940213,"98/8843",0.000600494516351415,2.04310474090473,0.00698420931579885,"109/111/113/115/476/477/493/775/776/8912/8911/57118/817/814/148327/3283/3709/3710/23236/5578/5581/5138/491/1583/5332/5587",26
"hsa05215","hsa05215","Prostate cancer",0.0212940212940213,"98/8843",0.000600494516351415,2.04310474090473,0.00698420931579885,"673/898/148327/1387/1871/1956/2033/2078/2260/2885/3480/2475/4893/5156/5290/5295/5728/5925/6692/6934/7157/6935/2064/1499/5327/7113",26
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0171990171990172,"73/8843",0.000625430219468053,2.04310474090473,0.00698420931579885,"27124/3636/55300/5290/5294/200576/8396/23236/5333/51196/5336/23007/5728/8871/4329/8821/3633/8897/8394/5332/9651",21
"hsa04929","hsa04929","GnRH secretion",0.0155610155610156,"65/8843",0.000902117961481294,1.91691643812582,0.00933911126187693,"775/776/8912/8911/9568/348980/3709/3710/3767/3760/4893/5290/5295/23236/5578/7220/7224/2550/5332",19
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.0286650286650287,"149/8843",0.000909032346186792,1.91691643812582,0.00933911126187693,"109/111/113/115/553/1606/8527/1956/2149/2885/2913/2914/2915/2918/3643/1902/23566/2475/4893/5156/5290/5294/5295/23236/5336/5578/5781/5900/11069/10554/2911/146850/8394/5332/5737",35
"hsa04911","hsa04911","Insulin secretion",0.0188370188370188,"86/8843",0.00107854934049284,1.87712777122044,0.0102351501067087,"109/111/113/115/476/477/775/776/817/1131/148327/2645/3710/3767/27445/23236/5578/11069/9699/6262/6513/5332/3778",23
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.0188370188370188,"86/8843",0.00107854934049284,1.87712777122044,0.0102351501067087,"489/775/776/781/55799/783/10368/1605/1674/1756/1832/3674/3655/284217/6262/6546/6934/3688/60/1000/1499/3908/5318",23
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.0163800163800164,"71/8843",0.00111579915097726,1.87712777122044,0.0102351501067087,"1956/2260/2539/2645/3098/3101/3417/4233/2475/4893/4914/5156/5290/5295/5728/6513/7157/2064/5979/3418",20
"hsa00140","hsa00140","Steroid hormone biosynthesis",0.0147420147420147,"62/8843",0.00133057638803118,1.82501814976762,0.011539947625875,"1588/9420/3290/3283/54658/54575/54579/54578/10941/79799/7366/7367/54490/7363/7364/1645/1583/54659",18
"hsa04720","hsa04720","Long-term potentiation",0.0155610155610156,"67/8843",0.00134790371859606,1.82501814976762,0.011539947625875,"673/775/817/814/1387/2033/2890/2903/2904/2915/3709/3710/4893/23236/5578/6196/6197/2911/5332",19
"hsa05222","hsa05222","Small cell lung cancer",0.0196560196560197,"93/8843",0.00145673468269671,1.80553700007015,0.0120693807326994,"898/1282/1288/1871/3674/3655/284217/3914/3915/5290/5295/5728/5925/7157/7185/7187/3688/1284/1285/3908/3911/3918/4149/1287",24
"hsa01522","hsa01522","Endocrine resistance",0.0204750204750205,"99/8843",0.00163171113680545,1.78342642866645,0.0126997613199531,"109/111/113/115/673/1031/1871/1956/2885/3480/5469/2475/4853/4893/5290/5295/5925/6667/7157/2064/5602/4313/8202/6714/4851",25
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0204750204750205,"99/8843",0.00163171113680545,1.78342642866645,0.0126997613199531,"109/111/113/115/624/817/3356/3709/3710/3827/5606/4914/5290/5295/23236/5336/5578/5581/5734/3554/5602/5332/5580/6714/59341",25
"hsa04921","hsa04921","Oxytocin signaling pathway",0.0286650286650287,"154/8843",0.00168273303227362,1.78301946346454,0.0127116674883827,"109/111/113/115/775/776/781/55799/783/10368/57118/817/814/1956/3709/3710/3760/5598/4772/4893/5294/23236/5571/5578/6093/9475/6262/6263/4638/60/340156/146850/5332/4660/6714",35
"hsa04934","hsa04934","Cushing syndrome",0.0286650286650287,"155/8843",0.00189248658124271,1.74459100204458,0.0138877210773901,"109/111/113/115/196/324/8312/8313/673/775/776/8912/8911/817/898/1031/148327/1871/1956/3283/3709/3710/4297/57552/8622/23236/5925/6667/6934/7472/7482/7484/1499/1583/5332",35
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.0237510237510237,"122/8843",0.00199146380423182,1.73468584994532,0.0142081043342855,"109/111/113/115/775/776/148327/1387/1442/2033/2885/3709/3710/3717/5606/4214/2475/4893/5290/5295/23236/5336/5578/6776/55811/5602/5332/6774/1444",29
"hsa04915","hsa04915","Estrogen signaling pathway",0.0262080262080262,"139/8843",0.00209306980869906,1.72497377725916,0.0145294177332168,"109/111/113/115/148327/1956/9568/2885/3310/3709/3710/3760/3860/3866/3880/10499/4893/4988/5241/5290/5295/23236/6667/2550/2911/3885/4313/8648/8202/5332/5580/6714",32
"hsa02010","hsa02010","ABC transporters",0.0114660114660115,"45/8843",0.00217756230220529,1.71936877365954,0.0147181496326341,"154664/21/10060/215/225/5825/9619/8714/19/5243/9429/64240/64241/26154",14
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",0.0171990171990172,"80/8843",0.00224369588314002,1.7176563824444,0.0147762967742555,"673/1956/2885/3480/3717/4233/2475/4763/4893/3084/9542/5156/5290/5295/5336/5578/5728/2064/3716/6714/6774",21
"hsa04927","hsa04927","Cortisol synthesis and secretion",0.0147420147420147,"65/8843",0.00238965524048104,1.70885106801597,0.015078943694188,"109/111/113/115/775/776/8912/8911/148327/3283/3709/3710/57552/8622/23236/6667/1583/5332",18
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",0.0368550368550369,"215/8843",0.00240706908560911,1.70885106801597,0.015078943694188,"109/111/113/115/196/773/775/776/1136/1137/148327/1956/2885/221357/3717/3838/2475/4853/4893/5241/5290/5295/5578/5925/6196/6197/6776/8600/54658/54575/54579/54578/10941/79799/7366/7367/54490/7363/7364/774/604/9970/6714/6774/54659",45
"hsa05205","hsa05205","Proteoglycans in cancer",0.0352170352170352,"204/8843",0.00258518630770308,1.68831320985166,0.0158091593754273,"286/287/288/673/817/867/1956/2260/2885/10855/3339/3480/3709/3710/4060/4233/2475/4893/5290/5295/51196/5336/5578/5781/6093/9475/6382/7157/7409/7410/7472/7482/7484/2064/3688/7074/60/1499/4313/4660/6714/6774/5727",43
"hsa05224","hsa05224","Breast cancer",0.027027027027027,"148/8843",0.00311163381137776,1.62483730998816,0.0182972017837354,"324/8312/8313/673/672/675/1871/1956/8074/2260/2885/3480/2475/4853/4893/5241/5290/5295/5728/5925/6667/6934/8600/7157/7472/7482/7484/2064/1499/8648/8202/4040/4851",33
"hsa04931","hsa04931","Insulin resistance",0.0212940212940213,"109/8843",0.00315248467973334,1.62483730998816,0.0182972017837354,"148327/3643/51085/2475/5106/5290/5295/10891/133522/5506/5571/5581/5728/5770/5781/5836/6196/6197/28965/6513/948/376497/5602/5580/6774/9882",26
"hsa04520","hsa04520","Adherens junction",0.0188370188370188,"93/8843",0.00327699884405425,1.62483730998816,0.0182972017837354,"999/1387/1956/2033/2260/3480/3643/4008/4233/5770/5795/6093/9475/57154/6934/7082/2064/60/81/1499/6714/7048/5797",23
"hsa04912","hsa04912","GnRH signaling pathway",0.0188370188370188,"93/8843",0.00327699884405425,1.62483730998816,0.0182972017837354,"109/111/113/115/775/776/817/1956/2885/3709/3710/5606/4214/4216/5598/4893/23236/5578/5602/4313/5332/5580/6714",23
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.0196560196560197,"101/8843",0.00469005753439211,1.47847545405637,0.0256298776795448,"1282/1288/3717/4772/4893/5290/5295/23236/5333/51196/5336/5578/5581/6776/1284/1285/5602/4313/5332/5580/6401/6774/7048/1287",24
"hsa04970","hsa04970","Salivary secretion",0.0188370188370188,"97/8843",0.00572458174525429,1.40105324252786,0.0306315339000449,"109/111/113/115/148/147/476/477/493/1131/3709/3710/23236/5578/6263/55503/5593/280/491/5332/3778/727897/4589",23
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.0188370188370188,"98/8843",0.00652947978348932,1.35287326496531,0.0342254149768291,"1606/8527/3636/3709/3710/55300/5290/5295/200576/8396/23236/5333/51196/5336/5578/5728/8871/8821/3633/117283/8897/8394/5332",23
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",0.0212940212940213,"115/8843",0.00671971810195383,1.34917471642674,0.0345181308816155,"109/111/113/115/11214/9826/673/148327/1594/1956/8074/2260/9247/3709/3710/9365/5142/23236/5578/6446/6569/6667/8600/65267/5332/4040",26
"hsa04814","hsa04814","Motor proteins",0.0327600327600328,"197/8843",0.00699016424115147,1.34063856252722,0.035203303918286,"1062/1639/8701/56171/23303/9928/124602/23095/10749/55605/55083/3833/4629/4620/4430/4642/4643/4542/4645/55930/4649/4650/7278/51807/55582/3831/84700/4646/60/55567/55614/4627/80179/1769/79659/347240/221458/4651/51168/25981",40
"hsa05165","hsa05165","Human papillomavirus infection",0.0507780507780508,"333/8843",0.00753779792833469,1.31722212099102,0.0371535114934026,"324/545/8312/8313/898/1108/1280/1282/1288/256076/131873/148327/1387/1741/1956/2033/2885/3674/3655/284217/3914/3915/9223/9794/2475/4853/4893/84612/5290/5295/5523/5528/5728/5734/5925/5649/6934/7058/7157/7187/7337/7450/7472/7482/7484/3688/3371/523/1284/1285/1293/1499/3716/3996/5526/7143/3908/3911/3918/4851/7297/1287",62
"hsa00860","hsa00860","Porphyrin metabolism",0.0106470106470106,"46/8843",0.00766671845775746,1.31722212099102,0.0371535114934026,"5498/54658/54575/54579/54578/10941/79799/7366/7367/54490/7363/7364/54659",13
