"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa04960","hsa04960","Aldosterone-regulated sodium reabsorption",0.130434782608696,"38/8843",0.000122194310961469,3.11631435712837,0.000240473930038589,"3845/5290/5295",3
"hsa05205","hsa05205","Proteoglycans in cancer",0.217391304347826,"204/8843",0.000149170000774044,3.04816725763434,0.000281329387424732,"288/3845/5290/5295/7157",5
"hsa04931","hsa04931","Insulin resistance",0.173913043478261,"109/8843",0.000161455875931854,3.03152366147357,0.000292320112213461,"5290/5295/5506/5728",4
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",0.217391304347826,"223/8843",0.000226331071634677,2.93162157455543,0.0003679262581394,"3845/5290/5295/5728/7157",5
"hsa04930","hsa04930","Type II diabetes mellitus",0.130434782608696,"47/8843",0.000231312827181744,2.93162157455543,0.0003679262581394,"777/5290/5295",3
"hsa04722","hsa04722","Neurotrophin signaling pathway",0.173913043478261,"120/8843",0.000233921225033373,2.93162157455543,0.0003679262581394,"3845/5290/5295/7157",4
"hsa04660","hsa04660","T cell receptor signaling pathway",0.173913043478261,"122/8843",0.000249257673315649,2.93162157455543,0.0003679262581394,"3845/5290/5295/5518",4
"hsa04919","hsa04919","Thyroid hormone signaling pathway",0.173913043478261,"122/8843",0.000249257673315649,2.93162157455543,0.0003679262581394,"3845/5290/5295/7157",4
"hsa04151","hsa04151","PI3K-Akt signaling pathway",0.260869565217391,"362/8843",0.00025198670470245,2.93162157455543,0.0003679262581394,"3845/5290/5295/5518/5728/7157",6
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.217391304347826,"230/8843",0.000261362614566686,2.92954402022787,0.000369690540341036,"324/2909/3845/5290/5295",5
"hsa04068","hsa04068","FoxO signaling pathway",0.173913043478261,"133/8843",0.00034687508087195,2.81997834606259,0.000475777622886566,"3845/5290/5295/5728",4
"hsa04210","hsa04210","Apoptosis",0.173913043478261,"136/8843",0.000377671183259555,2.79600257601782,0.000502782070593216,"3845/5290/5295/7157",4
"hsa04910","hsa04910","Insulin signaling pathway",0.173913043478261,"138/8843",0.000399262236807421,2.7844473167457,0.000516339133314861,"3845/5290/5295/5506",4
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.173913043478261,"144/8843",0.000469348155612225,2.7308527373041,0.000584157047945348,"324/3845/5290/5295",4
"hsa04370","hsa04370","VEGF signaling pathway",0.130434782608696,"60/8843",0.000477514424076255,2.7308527373041,0.000584157047945348,"3845/5290/5295",3
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.130434782608696,"62/8843",0.000525962813089712,2.70046606500822,0.0006264931014642,"3845/5290/5295",3
"hsa04929","hsa04929","GnRH secretion",0.130434782608696,"65/8843",0.000604375478009347,2.65139528001422,0.00070143442791908,"3845/5290/5295",3
"hsa04150","hsa04150","mTOR signaling pathway",0.173913043478261,"158/8843",0.000666512063701245,2.61988948479046,0.000754211019451409,"3845/5290/5295/5728",4
"hsa05221","hsa05221","Acute myeloid leukemia",0.130434782608696,"68/8843",0.000689908474599995,2.61562988492009,0.000761644785822845,"3845/5290/5295",3
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",0.130434782608696,"69/8843",0.000720046096993732,2.60944296005206,0.000772572772049405,"3845/5290/5295",3
"hsa05161","hsa05161","Hepatitis B",0.173913043478261,"163/8843",0.000749367738847937,2.60944296005206,0.000772572772049405,"3845/5290/5295/7157",4
"hsa05211","hsa05211","Renal cell carcinoma",0.130434782608696,"70/8843",0.000751012601666631,2.60944296005206,0.000772572772049405,"3845/5290/5295",3
"hsa04917","hsa04917","Prolactin signaling pathway",0.130434782608696,"71/8843",0.000782817214546608,2.60118965423374,0.000787395092994249,"3845/5290/5295",3
"hsa00562","hsa00562","Inositol phosphate metabolism",0.130434782608696,"73/8843",0.000848977283551917,2.58016683643523,0.000826447978582355,"5290/23007/5728",3
"hsa04140","hsa04140","Autophagy - animal",0.173913043478261,"169/8843",0.000858160517295399,2.58016683643523,0.000826447978582355,"3845/5290/5295/5728",4
"hsa01524","hsa01524","Platinum drug resistance",0.130434782608696,"75/8843",0.00091859857603666,2.55975297741844,0.000866222341438078,"5290/5295/7157",3
"hsa04360","hsa04360","Axon guidance",0.173913043478261,"184/8843",0.00117847072380515,2.4605147899128,0.00108859809073301,"3845/5290/5295/6092",4
"hsa04012","hsa04012","ErbB signaling pathway",0.130434782608696,"86/8843",0.0013665001471394,2.40499782944895,0.00123704223846303,"3845/5290/5295",3
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.173913043478261,"196/8843",0.00148918782760564,2.37625820629873,0.0013216734073693,"3845/5290/5295/7157",4
"hsa04662","hsa04662","B cell receptor signaling pathway",0.130434782608696,"91/8843",0.00160844930941085,2.35123347295997,0.00140006721264508,"3845/5290/5295",3
"hsa04510","hsa04510","Focal adhesion",0.173913043478261,"203/8843",0.0016948155618651,2.33679093444877,0.00144740951658787,"2909/5290/5295/5728",4
"hsa05203","hsa05203","Viral carcinogenesis",0.173913043478261,"205/8843",0.00175703376865177,2.32925115939224,0.00147275734994203,"3845/5290/5295/7157",4
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.130434782608696,"98/8843",0.00198999537858453,2.28314812956093,0.00163769954601215,"5290/5295/5728",3
"hsa05231","hsa05231","Choline metabolism in cancer",0.130434782608696,"99/8843",0.00204870930776981,2.27834519436609,0.00165591165853575,"3845/5290/5295",3
"hsa05417","hsa05417","Lipid and atherosclerosis",0.173913043478261,"216/8843",0.00212805018161935,2.26953049872142,0.00168986441015017,"3845/5290/5295/7157",4
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.130434782608696,"101/8843",0.00216936482508579,2.26873290740729,0.00169297073464046,"3845/5290/5295",3
"hsa05142","hsa05142","Chagas disease",0.130434782608696,"103/8843",0.00229437063643838,2.25182594366343,0.00176017729468065,"5290/5295/5518",3
"hsa04625","hsa04625","C-type lectin receptor signaling pathway",0.130434782608696,"105/8843",0.00242378190795127,2.23529521888097,0.00182846705336675,"3845/5290/5295",3
"hsa05163","hsa05163","Human cytomegalovirus infection",0.173913043478261,"226/8843",0.0025097875231874,2.23439224142524,0.00183227272490761,"3845/5290/5295/7157",4
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species",0.173913043478261,"226/8843",0.0025097875231874,2.23439224142524,0.00183227272490761,"3845/5290/5295/5728",4
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",0.130434782608696,"111/8843",0.00283898435771312,2.1878150577094,0.00203970471815646,"3845/5290/5295",3
"hsa04725","hsa04725","Cholinergic synapse",0.130434782608696,"115/8843",0.00313877758992203,2.15105693869311,0.00221985915076723,"3845/5290/5295",3
"hsa04670","hsa04670","Leukocyte transendothelial migration",0.130434782608696,"116/8843",0.00321665726962622,2.14714607465574,0.0022399394752053,"2909/5290/5295",3
"hsa04152","hsa04152","AMPK signaling pathway",0.130434782608696,"122/8843",0.00370902069800465,2.09845305371155,0.00250570133565122,"5290/5295/5518",3
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.130434782608696,"122/8843",0.00370902069800465,2.09845305371155,0.00250570133565122,"3845/5290/5295",3
"hsa04611","hsa04611","Platelet activation",0.130434782608696,"125/8843",0.00397158892507059,2.07518212963264,0.00264362730306556,"2909/5290/5295",3
"hsa05216","hsa05216","Thyroid cancer",0.0869565217391304,"37/8843",0.00407786138544107,2.0700541394758,0.00267502730089956,"3845/7157",2
"hsa04926","hsa04926","Relaxin signaling pathway",0.130434782608696,"130/8843",0.00443399753697893,2.03994010038473,0.00286709615173074,"3845/5290/5295",3
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity",0.130434782608696,"135/8843",0.00492797124942148,2.00093933595558,0.00313648360861812,"3845/5290/5295",3
"hsa05219","hsa05219","Bladder cancer",0.0869565217391304,"41/8843",0.00498919718208092,2.00093933595558,0.00313648360861812,"3845/7157",2
"hsa04915","hsa04915","Estrogen signaling pathway",0.130434782608696,"139/8843",0.00534629955146324,1.98281593915181,0.00327014055068164,"3845/5290/5295",3
"hsa05162","hsa05162","Measles",0.130434782608696,"139/8843",0.00534629955146324,1.98281593915181,0.00327014055068164,"5290/5295/7157",3
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",0.130434782608696,"141/8843",0.00556328579471873,1.9713674003937,0.00335749177786534,"5290/5295/7157",3
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.130434782608696,"149/8843",0.00648422530987347,1.9105930031493,0.00386179623718226,"3845/5290/5295",3
"hsa04973","hsa04973","Carbohydrate digestion and absorption",0.0869565217391304,"52/8843",0.00792917851009744,1.82890003781665,0.00466103453088434,"5290/5295",2
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",0.0869565217391304,"59/8843",0.0101192118587776,1.72858542207495,0.00587214723248905,"5290/5295",2
"hsa04730","hsa04730","Long-term depression",0.0869565217391304,"60/8843",0.0104516841841122,1.72007832090775,0.00598830672773915,"3845/5518",2
"hsa05217","hsa05217","Basal cell carcinoma",0.0869565217391304,"63/8843",0.011477961237974,1.68486274113172,0.00649410964780108,"324/7157",2
"hsa04062","hsa04062","Chemokine signaling pathway",0.130434782608696,"193/8843",0.013142960117321,1.63142933676228,0.00734434418511762,"3845/5290/5295",3
"hsa05169","hsa05169","Epstein-Barr virus infection",0.130434782608696,"203/8843",0.0150491932096918,1.57793814235002,0.00830700010291073,"5290/5295/7157",3
"hsa05415","hsa05415","Diabetic cardiomyopathy",0.130434782608696,"205/8843",0.0154484125327783,1.57183174200061,0.00842462573125512,"5290/5295/5728",3
"hsa04115","hsa04115","p53 signaling pathway",0.0869565217391304,"75/8843",0.0160040916822679,1.56168576331985,0.00862375867590876,"5728/7157",2
"hsa04015","hsa04015","Rap1 signaling pathway",0.130434782608696,"212/8843",0.0168931818494979,1.5496435248123,0.00886622673734481,"3845/5290/5295",3
"hsa05010","hsa05010","Alzheimer disease",0.173913043478261,"391/8843",0.0170967923032451,1.5496435248123,0.00886622673734481,"324/3845/5290/5295",4
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",0.130434782608696,"213/8843",0.0171056284280065,1.5496435248123,0.00886622673734481,"3845/5290/5295",3
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",0.0869565217391304,"78/8843",0.0172375943079541,1.5496435248123,0.00886622673734481,"5290/5295",2
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",0.130434782608696,"215/8843",0.0175350729124078,1.54711993849293,0.00891789633629255,"3845/5290/5295",3
"hsa04820","hsa04820","Cytoskeleton in muscle cells",0.130434782608696,"232/8843",0.021431506618286,1.46482731466396,0.0107784185331731,"288/129446/7273",3
"hsa04014","hsa04014","Ras signaling pathway",0.130434782608696,"238/8843",0.0229123642041957,1.44060899620181,0.0113965489968816,"3845/5290/5295",3
"hsa05131","hsa05131","Shigellosis",0.130434782608696,"249/8843",0.0257709809309277,1.39429438566404,0.0126790867280308,"5290/5295/7157",3
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis",0.0869565217391304,"98/8843",0.026440153032167,1.38785649199783,0.0128684389403869,"5290/5295",2
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0869565217391304,"99/8843",0.0269430693976185,1.38431829177615,0.0129737064288644,"5290/5295",2
"hsa05146","hsa05146","Amoebiasis",0.0869565217391304,"103/8843",0.0289936334229536,1.35705846953019,0.013814141132266,"5290/5295",2
"hsa04137","hsa04137","Mitophagy - animal",0.0869565217391304,"105/8843",0.0300419508672152,1.34618060943787,0.0141645163080072,"3845/7157",2
"hsa04066","hsa04066","HIF-1 signaling pathway",0.0869565217391304,"109/8843",0.0321837974377848,1.32522629743974,0.0148646969905988,"5290/5295",2
"hsa04620","hsa04620","Toll-like receptor signaling pathway",0.0869565217391304,"109/8843",0.0321837974377848,1.32522629743974,0.0148646969905988,"5290/5295",2
