"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05212","hsa05212","Pancreatic cancer",0.227272727272727,"77/8843",2.68289306403356e-12,10.5441669837983,9.30291093411018e-12,"208/7157/207/673/675/3845/5295/5925/5290/5291",10
"hsa05206","hsa05206","MicroRNAs in cancer",0.340909090909091,"312/8843",1.0668019903881e-11,9.96951011292967,3.49362055331774e-11,"472/27086/4193/4194/7157/4233/324/1027/3845/4609/5295/5728/672/5290/5291",15
"hsa05222","hsa05222","Small cell lung cancer",0.227272727272727,"93/8843",1.86761242763555e-11,9.74978827089364,5.79425462313522e-11,"208/7157/207/1027/4609/5295/5728/5925/5290/5291",10
"hsa04068","hsa04068","FoxO signaling pathway",0.25,"133/8843",2.95152504491305e-11,9.57330494805331,8.69923171132268e-11,"208/472/4193/207/673/1027/3845/5295/5728/5290/5291",11
"hsa05221","hsa05221","Acute myeloid leukemia",0.204545454545455,"68/8843",3.11675831083021e-11,9.57083759366823,8.74879525847077e-11,"208/861/207/673/3845/4609/5295/5290/5291",9
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",0.204545454545455,"80/8843",1.40487370338536e-10,8.93710682255763,3.76425489902297e-10,"208/207/4233/673/3845/5295/5728/5290/5291",9
"hsa05205","hsa05205","Proteoglycans in cancer",0.272727272727273,"204/8843",1.81476384490073e-10,8.84522914281171,4.65111099837257e-10,"208/4193/7157/207/4233/673/1499/3845/4609/5295/5290/5291",12
"hsa05160","hsa05160","Hepatitis C",0.25,"159/8843",2.06422177511005e-10,8.80777631180761,5.07001839500715e-10,"208/7157/207/673/1499/3845/4609/5295/5925/5290/5291",11
"hsa04012","hsa04012","ErbB signaling pathway",0.204545454545455,"86/8843",2.7264957608803e-10,8.70465660701483,6.42879000460197e-10,"208/207/673/1027/3845/4609/5295/5290/5291",9
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",0.272727272727273,"223/8843",5.09583586956563e-10,8.45007934162557,1.15533120929423e-09,"208/472/545/7157/207/3845/4609/5295/5728/5925/5290/5291",12
"hsa05163","hsa05163","Human cytomegalovirus infection",0.272727272727273,"226/8843",5.94539673783385e-10,8.39950434878706,1.29802034042376e-09,"208/2778/4193/7157/207/1499/3845/4609/5295/5925/5290/5291",12
"hsa05211","hsa05211","Renal cell carcinoma",0.181818181818182,"70/8843",1.44464636032648e-09,8.03401716087009,3.01140166355399e-09,"208/207/4233/673/3845/5295/5290/5291",8
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.227272727272727,"144/8843",1.48150206840915e-09,8.03401716087009,3.01140166355399e-09,"208/207/324/1499/3845/4609/5295/463/5290/5291",10
"hsa05161","hsa05161","Hepatitis B",0.227272727272727,"163/8843",4.96855075137826e-09,7.52321294956052,9.76276638867307e-09,"208/7157/207/673/3845/4609/5295/5925/5290/5291",10
"hsa04151","hsa04151","PI3K-Akt signaling pathway",0.295454545454545,"362/8843",1.20013718251259e-08,7.15445222774824,2.28209447268947e-08,"208/4193/7157/207/4233/1027/3845/4609/5295/5728/672/5290/5291",13
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.227272727272727,"196/8843",2.93079392615801e-08,6.78048612062429,5.39883091660687e-08,"208/7157/207/1499/3845/4609/5295/5925/5290/5291",10
"hsa05169","hsa05169","Epstein-Barr virus infection",0.227272727272727,"203/8843",4.09384715315064e-08,6.64986757204859,7.29320254418024e-08,"208/4193/7157/207/1027/4609/5295/5925/5290/5291",10
"hsa05219","hsa05219","Bladder cancer",0.136363636363636,"41/8843",4.20661503887539e-08,6.64986757204859,7.29320254418024e-08,"4193/7157/673/3845/4609/5925",6
"hsa04015","hsa04015","Rap1 signaling pathway",0.227272727272727,"212/8843",6.17797653771258e-08,6.49554321484575,1.04050131161475e-07,"208/2778/207/4233/673/1499/3845/5295/5290/5291",10
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",0.227272727272727,"215/8843",7.05606800514388e-08,6.45006116810025,1.15537955639783e-07,"208/367/2778/207/3845/4609/5295/5925/5290/5291",10
"hsa04722","hsa04722","Neurotrophin signaling pathway",0.181818181818182,"120/8843",1.07156888320812e-07,6.2805030553546,1.70719366883797e-07,"208/7157/207/673/3845/5295/5290/5291",8
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species",0.227272727272727,"226/8843",1.12931164479914e-07,6.26929121539407,1.75184077863579e-07,"208/4780/207/4233/673/3845/5295/5728/5290/5291",10
"hsa04071","hsa04071","Sphingolipid signaling pathway",0.181818181818182,"122/8843",1.21902022014873e-07,6.24737512274387,1.8425136930723e-07,"208/7157/207/3845/5295/5728/5290/5291",8
"hsa04211","hsa04211","Longevity regulating pathway",0.159090909090909,"90/8843",2.52091947622015e-07,5.95354630828508,3.62442851523308e-07,"208/7157/207/3845/5295/5290/5291",7
"hsa05235","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.159090909090909,"90/8843",2.52091947622015e-07,5.95354630828508,3.62442851523308e-07,"208/207/3845/5295/5728/5290/5291",7
"hsa04210","hsa04210","Apoptosis",0.181818181818182,"136/8843",2.83083333119141e-07,5.91365641503492,3.97309941219847e-07,"208/472/7157/207/3845/5295/5290/5291",8
"hsa04915","hsa04915","Estrogen signaling pathway",0.181818181818182,"139/8843",3.34937420388839e-07,5.85217173803764,4.57734986779586e-07,"208/2778/207/3845/10499/5295/5290/5291",8
"hsa05202","hsa05202","Transcriptional misregulation in cancer",0.204545454545455,"193/8843",3.41666472274762e-07,5.85217173803764,4.57734986779586e-07,"472/2078/4193/861/7157/4233/1027/7403/4609",9
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",0.181818181818182,"141/8843",3.73861737914995e-07,5.82282291842343,4.89737013409116e-07,"208/4780/7157/207/1499/5295/5290/5291",8
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",0.136363636363636,"59/8843",3.94406510693217e-07,5.80913518133733,5.05417954206411e-07,"208/2778/207/5295/5290/5291",6
"hsa04370","hsa04370","VEGF signaling pathway",0.136363636363636,"60/8843",4.36612523022272e-07,5.77432309497909,5.47599133017855e-07,"208/207/3845/5295/5290/5291",6
"hsa04510","hsa04510","Focal adhesion",0.204545454545455,"203/8843",5.24150677244232e-07,5.70646135086493,6.40213010929143e-07,"208/207/4233/673/1499/5295/5728/5290/5291",9
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.136363636363636,"62/8843",5.3217706533485e-07,5.70646135086493,6.40213010929143e-07,"208/207/3845/5295/5290/5291",6
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.159090909090909,"101/8843",5.57287568724058e-07,5.69521207400216,6.57012712600995e-07,"208/207/1027/3845/5295/5290/5291",7
"hsa04929","hsa04929","GnRH secretion",0.136363636363636,"65/8843",7.07161645881606e-07,5.60037290328719,8.17359177902373e-07,"208/207/3845/5295/5290/5291",6
"hsa04625","hsa04625","C-type lectin receptor signaling pathway",0.159090909090909,"105/8843",7.26684286502903e-07,5.59697899946112,8.23771660813007e-07,"208/4193/207/3845/5295/5290/5291",7
"hsa04150","hsa04150","mTOR signaling pathway",0.181818181818182,"158/8843",8.92942631589014e-07,5.51577373683371,9.93143741191356e-07,"208/207/673/3845/5295/5728/5290/5291",8
"hsa05216","hsa05216","Thyroid cancer",0.113636363636364,"37/8843",9.34759060369184e-07,5.50401550160704,1.02039975400925e-06,"7157/673/1499/3845/4609",5
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",0.136363636363636,"69/8843",1.01125284376954e-06,5.47782435871258,1.08383079906401e-06,"208/207/3845/5295/5290/5291",6
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",0.159090909090909,"111/8843",1.06064680256094e-06,5.46493866506493,1.1164703184852e-06,"208/207/673/3845/5295/5290/5291",7
"hsa04917","hsa04917","Prolactin signaling pathway",0.136363636363636,"71/8843",1.19925480900123e-06,5.41928481214483,1.24022657994587e-06,"208/207/3845/5295/5290/5291",6
"hsa04115","hsa04115","p53 signaling pathway",0.136363636363636,"75/8843",1.66134584534124e-06,5.28528936897045,1.68848216586406e-06,"472/545/4193/4194/7157/5728",6
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.159090909090909,"122/8843",2.00869394290892e-06,5.21025966679,2.00690206606422e-06,"208/2778/207/3845/5295/5290/5291",7
"hsa04926","hsa04926","Relaxin signaling pathway",0.159090909090909,"130/8843",3.0757482659579e-06,5.03252188768129,3.0217877700639e-06,"208/2778/207/3845/5295/5290/5291",7
"hsa04910","hsa04910","Insulin signaling pathway",0.159090909090909,"138/8843",4.58023883571105e-06,4.86676313534143,4.42611518205036e-06,"208/207/673/3845/5295/5290/5291",7
"hsa05162","hsa05162","Measles",0.159090909090909,"139/8843",4.80536845622056e-06,4.85298642140318,4.56877136754417e-06,"208/7157/207/1027/5295/5290/5291",7
"hsa04662","hsa04662","B cell receptor signaling pathway",0.136363636363636,"91/8843",5.18362219875937e-06,4.82702863352996,4.85017281755263e-06,"208/207/3845/5295/5290/5291",6
"hsa04973","hsa04973","Carbohydrate digestion and absorption",0.113636363636364,"52/8843",5.27382628600879e-06,4.82637557860046,4.85747157921862e-06,"208/207/5295/5290/5291",5
"hsa05203","hsa05203","Viral carcinogenesis",0.181818181818182,"205/8843",6.29509263914443e-06,4.75623265616645,5.70890992375851e-06,"4193/7157/1027/3845/5295/5925/5290/5291",8
"hsa03460","hsa03460","Fanconi anemia pathway",0.113636363636364,"55/8843",6.98157617410799e-06,4.71791187982,6.23553852870889e-06,"545/2072/675/2176/672",5
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.159090909090909,"149/8843",7.61100036309117e-06,4.68695448517175,6.69624540978956e-06,"208/2778/207/3845/5295/5290/5291",7
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",0.181818181818182,"213/8843",8.34737258079689e-06,4.65380629575216,7.22735772540325e-06,"208/472/545/207/3845/5295/5290/5291",8
"hsa05231","hsa05231","Choline metabolism in cancer",0.136363636363636,"99/8843",8.45988033750327e-06,4.65380629575216,7.22735772540325e-06,"208/207/3845/5295/5290/5291",6
"hsa05417","hsa05417","Lipid and atherosclerosis",0.181818181818182,"216/8843",9.25072432893489e-06,4.62124372594726,7.79008364541886e-06,"208/4780/7157/207/3845/5295/5290/5291",8
"hsa04934","hsa04934","Cushing syndrome",0.159090909090909,"155/8843",9.86917009559903e-06,4.59929913972691,8.19382543148326e-06,"2778/8085/324/673/1027/1499/5925",7
"hsa05142","hsa05142","Chagas disease",0.136363636363636,"103/8843",1.06365975441398e-05,4.57285119436616,8.70832547473435e-06,"208/2778/207/5295/5290/5291",6
"hsa04110","hsa04110","Cell cycle",0.159090909090909,"158/8843",1.11917396499049e-05,4.55674668651275,9.03730959473211e-06,"472/545/4193/7157/1027/4609/5925",7
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.181818181818182,"230/8843",1.46407153809389e-05,4.45482924043353,1.14276414703677e-05,"208/207/324/673/3845/5295/5290/5291",8
"hsa04066","hsa04066","HIF-1 signaling pathway",0.136363636363636,"109/8843",1.47334948957241e-05,4.45482924043353,1.14276414703677e-05,"208/207/1027/5295/5290/5291",6
"hsa04931","hsa04931","Insulin resistance",0.136363636363636,"109/8843",1.47334948957241e-05,4.45482924043353,1.14276414703677e-05,"208/207/5295/5728/5290/5291",6
"hsa04140","hsa04140","Autophagy - animal",0.159090909090909,"169/8843",1.7366979624537e-05,4.38908785554388,1.32952954063441e-05,"208/207/3845/5295/5728/5290/5291",7
"hsa04725","hsa04725","Cholinergic synapse",0.136363636363636,"115/8843",2.00224777066285e-05,4.33289820903689,1.51316970522429e-05,"208/207/3845/5295/5290/5291",6
"hsa05131","hsa05131","Shigellosis",0.181818181818182,"249/8843",2.60106318213441e-05,4.22479761469864,1.9408332871356e-05,"208/472/4193/7157/207/5295/5290/5291",8
"hsa04660","hsa04660","T cell receptor signaling pathway",0.136363636363636,"122/8843",2.80282736360368e-05,4.19781506332546,2.06524121528692e-05,"208/207/3845/5295/5290/5291",6
"hsa04611","hsa04611","Platelet activation",0.136363636363636,"125/8843",3.21660311818146e-05,4.14340896539438,2.34086776631789e-05,"208/2778/207/5295/5290/5291",6
"hsa04960","hsa04960","Aldosterone-regulated sodium reabsorption",0.0909090909090909,"38/8843",3.47930667825913e-05,4.11464256684523,2.50117039772158e-05,"3845/5295/5290/5291",4
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",0.113636363636364,"78/8843",3.89284538165026e-05,4.07113236301288,2.76473483034134e-05,"4233/1499/5295/5290/5291",5
"hsa04062","hsa04062","Chemokine signaling pathway",0.159090909090909,"193/8843",4.09057680907583e-05,4.05481615933788,2.87058021689532e-05,"208/207/673/3845/5295/5290/5291",7
"hsa05010","hsa05010","Alzheimer disease",0.204545454545455,"391/8843",0.000105302236356888,3.64930275622997,7.30269379069442e-05,"208/207/324/673/1499/3845/5295/5290/5291",9
"hsa04024","hsa04024","cAMP signaling pathway",0.159090909090909,"226/8843",0.000111093789247266,3.63113009620072,7.61475177215046e-05,"208/2778/207/673/5295/5290/5291",7
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis",0.113636363636364,"98/8843",0.00011634062376237,3.61610928980308,7.8827282887994e-05,"208/207/5295/5290/5291",5
"hsa04014","hsa04014","Ras signaling pathway",0.159090909090909,"238/8843",0.000153375936377861,3.5010468701197,0.000102739861688519,"208/207/4233/3845/5295/5290/5291",7
"hsa04630","hsa04630","JAK-STAT signaling pathway",0.136363636363636,"168/8843",0.000166865531901001,3.46934479462396,0.000110520044783632,"208/207/4609/5295/5290/5291",6
"hsa04620","hsa04620","Toll-like receptor signaling pathway",0.113636363636364,"109/8843",0.000192205096471499,3.41279903542021,0.000125888718156771,"208/207/5295/5290/5291",5
"hsa04668","hsa04668","TNF signaling pathway",0.113636363636364,"119/8843",0.000289622587199372,3.23953038867844,0.000187609773084614,"208/207/5295/5290/5291",5
"hsa04152","hsa04152","AMPK signaling pathway",0.113636363636364,"122/8843",0.00032510652541175,3.19408356590281,0.000208306240538421,"208/207/5295/5290/5291",5
"hsa05415","hsa05415","Diabetic cardiomyopathy",0.136363636363636,"205/8843",0.000488293853769405,3.02212311589834,0.000309501480600868,"208/207/5295/5728/5290/5291",6
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity",0.113636363636364,"135/8843",0.000518377776706364,3.00080290404058,0.000325074529625491,"673/3845/5295/5290/5291",5
"hsa05135","hsa05135","Yersinia infection",0.113636363636364,"138/8843",0.000573189688243678,2.96174666163775,0.000355663407663667,"208/207/5295/5290/5291",5
"hsa04010","hsa04010","MAPK signaling pathway",0.159090909090909,"300/8843",0.000627875182777075,2.92671934057783,0.000385537392933292,"208/7157/207/4233/673/3845/4609",7
"hsa04380","hsa04380","Osteoclast differentiation",0.113636363636364,"142/8843",0.000652927417780244,2.91422825348113,0.000396787144825759,"208/207/5295/5290/5291",5
"hsa05017","hsa05017","Spinocerebellar ataxia",0.113636363636364,"144/8843",0.000695787997814954,2.89107056782837,0.000418519096430048,"208/207/5295/5290/5291",5
"hsa04932","hsa04932","Non-alcoholic fatty liver disease",0.113636363636364,"157/8843",0.00102792884789583,2.72599356541508,0.000612057580884279,"208/207/5295/5290/5291",5
"hsa03440","hsa03440","Homologous recombination",0.0681818181818182,"41/8843",0.00107380316702244,2.71139674461485,0.000632978708981648,"472/675/672",3
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.0909090909090909,"98/8843",0.00137088464138266,2.60964188804722,0.000800099425924219,"5295/5728/5290/5291",4
"hsa05132","hsa05132","Salmonella infection",0.136363636363636,"251/8843",0.00140650230954116,2.60278114725951,0.000812839312015529,"208/207/1499/4609/5290/5291",6
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0909090909090909,"99/8843",0.00142346593318072,2.60181157189616,0.000814656027165257,"2778/5295/5290/5291",4
"hsa05164","hsa05164","Influenza A",0.113636363636364,"172/8843",0.00154395142725065,2.5707211311299,0.000875114169291864,"208/207/5295/5290/5291",5
"hsa04930","hsa04930","Type II diabetes mellitus",0.0681818181818182,"47/8843",0.00159977478468317,2.55945187695346,0.00089811917736599,"5295/5290/5291",3
"hsa04310","hsa04310","Wnt signaling pathway",0.113636363636364,"174/8843",0.00162496123796489,2.55678428467376,0.000903652724191002,"7157/324/1499/4609/54894",5
"hsa05146","hsa05146","Amoebiasis",0.0909090909090909,"103/8843",0.00164793886550559,2.55476410641733,0.000907865976077848,"2778/5295/5290/5291",4
"hsa04360","hsa04360","Axon guidance",0.113636363636364,"184/8843",0.0020778704163384,2.45812672075752,0.00113412030521394,"4233/3845/5295/5290/5291",5
"hsa04613","hsa04613","Neutrophil extracellular trap formation",0.113636363636364,"192/8843",0.00250196251455908,2.38146712444549,0.0013530651937741,"208/207/5295/5290/5291",5
"hsa04670","hsa04670","Leukocyte transendothelial migration",0.0909090909090909,"116/8843",0.00254675964866617,2.37772615008532,0.00136477072081632,"1499/5295/5290/5291",4
"hsa04730","hsa04730","Long-term depression",0.0681818181818182,"60/8843",0.00322771684912651,2.27874897460088,0.00171410283120991,"2778/673/3845",3
"hsa05217","hsa05217","Basal cell carcinoma",0.0681818181818182,"63/8843",0.00370702777778756,2.2225136074702,0.00195106725146714,"7157/324/1499",3
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0681818181818182,"73/8843",0.0056090820388982,2.04650807653122,0.00292602323407824,"5728/5290/5291",3
"hsa04916","hsa04916","Melanogenesis",0.0681818181818182,"101/8843",0.0136491675584752,1.6641201112286,0.00705774130447473,"2778/1499/3845",3
"hsa04922","hsa04922","Glucagon signaling pathway",0.0681818181818182,"107/8843",0.0159254285121548,1.60092813857685,0.00816314871103588,"208/2778/207",3
"hsa04726","hsa04726","Serotonergic synapse",0.0681818181818182,"115/8843",0.0192748626892161,1.5217881214624,0.00979484855350366,"2778/673/3845",3
"hsa04728","hsa04728","Dopaminergic synapse",0.0681818181818182,"132/8843",0.0275970708165649,1.36964429885931,0.0139040572715037,"208/2778/207",3
"hsa04371","hsa04371","Apelin signaling pathway",0.0681818181818182,"140/8843",0.032080973945045,1.30795588789533,0.016026177885125,"208/207/3845",3
