"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity",0.25,"66/18903",0.013894160227695,1.50289218952414,0.00794860424925341,"GNAQ",1
"GO:0060193","BP","GO:0060193","positive regulation of lipase activity",0.25,"68/18903",0.0143129221585707,1.49933620928074,0.00801395417613142,"GNAQ",1
"GO:1904888","BP","GO:1904888","cranial skeletal system development",0.25,"73/18903",0.0153592434732525,1.48091854356211,0.00836112123190105,"GNA11",1
"GO:2000756","BP","GO:2000756","regulation of peptidyl-lysine acetylation",0.25,"74/18903",0.0155684077337997,1.48091854356211,0.00836112123190105,"SF3B1",1
"GO:1901983","BP","GO:1901983","regulation of protein acetylation",0.25,"88/18903",0.0184932097757083,1.42106304798375,0.00959665795912054,"SF3B1",1
"GO:0060191","BP","GO:0060191","regulation of lipase activity",0.25,"90/18903",0.0189105059911898,1.42106304798375,0.00959665795912054,"GNAQ",1
"GO:1903351","BP","GO:1903351","cellular response to dopamine",0.25,"91/18903",0.0191191041932862,1.42106304798375,0.00959665795912054,"GNA11",1
"GO:1903350","BP","GO:1903350","response to dopamine",0.25,"92/18903",0.0193276691296688,1.42106304798375,0.00959665795912054,"GNA11",1
"GO:0000245","BP","GO:0000245","spliceosomal complex assembly",0.25,"95/18903",0.0199531643799012,1.41534864011291,0.00972376431769066,"SF3B1",1
"GO:0031058","BP","GO:0031058","positive regulation of histone modification",0.25,"102/18903",0.0214114896572503,1.40585442426789,0.00993867844745916,"SF3B1",1
"GO:0007200","BP","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",0.25,"105/18903",0.022035987731697,1.40585442426789,0.00993867844745916,"GNA11",1
"GO:0071868","BP","GO:0071868","cellular response to monoamine stimulus",0.25,"105/18903",0.022035987731697,1.40585442426789,0.00993867844745916,"GNA11",1
"GO:0071870","BP","GO:0071870","cellular response to catecholamine stimulus",0.25,"105/18903",0.022035987731697,1.40585442426789,0.00993867844745916,"GNA11",1
"GO:0071867","BP","GO:0071867","response to monoamine",0.25,"108/18903",0.0226601868602069,1.40585442426789,0.00993867844745916,"GNA11",1
"GO:0071869","BP","GO:0071869","response to catecholamine",0.25,"108/18903",0.0226601868602069,1.40585442426789,0.00993867844745916,"GNA11",1
"GO:0043473","BP","GO:0043473","pigmentation",0.25,"112/18903",0.0234919875027916,1.39737673457589,0.0101345934006866,"GNA11",1
"GO:0006413","BP","GO:0006413","translational initiation",0.25,"123/18903",0.0257767016528102,1.36413100528245,0.01094087506486,"EIF1AX",1
"GO:0030168","BP","GO:0030168","platelet activation",0.25,"133/18903",0.0278502333667383,1.33747837152613,0.0116333472709851,"GNAQ",1
"GO:0005834","CC","GO:0005834","heterotrimeric G-protein complex",0.5,"34/19869",1.70169135628019e-05,3.43583083145074,3.73426491382014e-05,"GNA11/GNAQ",2
"GO:1905360","CC","GO:1905360","GTPase complex",0.5,"40/19869",2.36503444541942e-05,3.43583083145074,3.73426491382014e-05,"GNA11/GNAQ",2
"GO:0001750","CC","GO:0001750","photoreceptor outer segment",0.5,"97/19869",0.000140634279114894,2.94484726253803,0.000115661466108551,"GNA11/GNAQ",2
"GO:0031234","CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",0.5,"99/19869",0.000146504523737498,2.94484726253803,0.000115661466108551,"GNA11/GNAQ",2
"GO:0097733","CC","GO:0097733","photoreceptor cell cilium",0.5,"122/19869",0.000222567852539473,2.86014587499971,0.00014056917002493,"GNA11/GNAQ",2
"GO:0097731","CC","GO:0097731","9+0 non-motile cilium",0.5,"134/19869",0.000268486595430801,2.85786694873263,0.000141308734437264,"GNA11/GNAQ",2
"GO:0097730","CC","GO:0097730","non-motile cilium",0.5,"168/19869",0.000421693163759852,2.81248191855572,0.000156875107720932,"GNA11/GNAQ",2
"GO:0019897","CC","GO:0019897","extrinsic component of plasma membrane",0.5,"172/19869",0.000441955149159146,2.81248191855572,0.000156875107720932,"GNA11/GNAQ",2
"GO:0009898","CC","GO:0009898","cytoplasmic side of plasma membrane",0.5,"173/19869",0.000447094057004655,2.81248191855572,0.000156875107720932,"GNA11/GNAQ",2
"GO:0098562","CC","GO:0098562","cytoplasmic side of membrane",0.5,"204/19869",0.000620929101338094,2.71559629158568,0.000196082874106766,"GNA11/GNAQ",2
"GO:0019898","CC","GO:0019898","extrinsic component of membrane",0.5,"316/19869",0.00148123531426512,2.37940693376909,0.000425235018449318,"GNA11/GNAQ",2
"GO:0005765","CC","GO:0005765","lysosomal membrane",0.5,"418/19869",0.00257592719817586,2.21164807380547,0.000625731303200615,"GNA11/GNAQ",2
"GO:0098852","CC","GO:0098852","lytic vacuole membrane",0.5,"418/19869",0.00257592719817586,2.21164807380547,0.000625731303200615,"GNA11/GNAQ",2
"GO:0005774","CC","GO:0005774","vacuolar membrane",0.5,"461/19869",0.00312471490553599,2.17895005450435,0.000674661458877602,"GNA11/GNAQ",2
"GO:0071004","CC","GO:0071004","U2-type prespliceosome",0.25,"17/19869",0.00341828472497985,2.17895005450435,0.000674661458877602,"SF3B1",1
"GO:0071010","CC","GO:0071010","prespliceosome",0.25,"17/19869",0.00341828472497985,2.17895005450435,0.000674661458877602,"SF3B1",1
"GO:0005686","CC","GO:0005686","U2 snRNP",0.25,"29/19869",0.00582590989278009,1.99854704799953,0.0010220894548737,"SF3B1",1
"GO:0005689","CC","GO:0005689","U12-type spliceosomal complex",0.25,"29/19869",0.00582590989278009,1.99854704799953,0.0010220894548737,"SF3B1",1
"GO:0071005","CC","GO:0071005","U2-type precatalytic spliceosome",0.25,"50/19869",0.010028753727115,1.78614494050552,0.00166682887431274,"SF3B1",1
"GO:0071011","CC","GO:0071011","precatalytic spliceosome",0.25,"53/19869",0.0106280703779488,1.7832138802302,0.0016781163754656,"SF3B1",1
"GO:0070603","CC","GO:0070603","SWI/SNF superfamily-type complex",0.25,"90/19869",0.0179972907616048,1.62805415877805,0.00239873237554553,"SF3B1",1
"GO:0071013","CC","GO:0071013","catalytic step 2 spliceosome",0.25,"90/19869",0.0179972907616048,1.62805415877805,0.00239873237554553,"SF3B1",1
"GO:0005684","CC","GO:0005684","U2-type spliceosomal complex",0.25,"92/19869",0.0183944506715461,1.62805415877805,0.00239873237554553,"SF3B1",1
"GO:1904949","CC","GO:1904949","ATPase complex",0.25,"94/19869",0.0187914900991737,1.62805415877805,0.00239873237554553,"SF3B1",1
"GO:0097525","CC","GO:0097525","spliceosomal snRNP complex",0.25,"95/19869",0.0189899646397355,1.62805415877805,0.00239873237554553,"SF3B1",1
"GO:0030532","CC","GO:0030532","small nuclear ribonucleoprotein complex",0.25,"105/19869",0.0209730544186223,1.60194997042588,0.00254733454477194,"SF3B1",1
"GO:0120114","CC","GO:0120114","Sm-like protein family complex",0.25,"116/19869",0.0231509789380741,1.57543271046038,0.00270771683486246,"SF3B1",1
"GO:0005681","CC","GO:0005681","spliceosomal complex",0.25,"195/19869",0.0386858628611743,1.36824404957095,0.00436306723998206,"SF3B1",1
"GO:0031683","MF","GO:0031683","G-protein beta/gamma-subunit complex binding",0.5,"22/18432",8.14785451080651e-06,3.97501338211688,3.43067558349748e-05,"GNA11/GNAQ",2
"GO:0001664","MF","GO:0001664","G protein-coupled receptor binding",0.5,"289/18432",0.00143966521618289,2.22458994348431,0.00193109255831204,"GNA11/GNAQ",2
"GO:0003924","MF","GO:0003924","GTPase activity",0.5,"331/18432",0.00188356454115083,2.22458994348431,0.00193109255831204,"GNA11/GNAQ",2
"GO:0005525","MF","GO:0005525","GTP binding",0.5,"379/18432",0.00246175265855948,2.22458994348431,0.00193109255831204,"GNA11/GNAQ",2
"GO:0019001","MF","GO:0019001","guanyl nucleotide binding",0.5,"401/18432",0.00275180689559466,2.22458994348431,0.00193109255831204,"GNA11/GNAQ",2
"GO:0032561","MF","GO:0032561","guanyl ribonucleotide binding",0.5,"401/18432",0.00275180689559466,2.22458994348431,0.00193109255831204,"GNA11/GNAQ",2
"GO:0003743","MF","GO:0003743","translation initiation factor activity",0.25,"51/18432",0.0110227510443938,1.68886468899079,0.00663022619211655,"EIF1AX",1
"GO:0008135","MF","GO:0008135","translation factor activity, RNA binding",0.25,"84/18432",0.0181063948793192,1.53131464709207,0.00952968151543116,"EIF1AX",1
"GO:0090079","MF","GO:0090079","translation regulator activity, nucleic acid binding",0.25,"108/18432",0.0232341840849114,1.47417173117374,0.0108697937239352,"EIF1AX",1
