"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.1,"196/8843",0.00479710600182365,1.59752740205404,0.0157889269456897,"207/3265/3709/4893/5294",5
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.08,"122/8843",0.00486825247492098,1.59752740205404,0.0157889269456897,"207/3265/3709/4893",4
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.06,"62/8843",0.00508912328650275,1.58983939591611,0.0160709156415876,"207/3265/4893",3
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",0.16,"483/8843",0.00528234250145694,1.58493682134784,0.0162533615429444,"324/673/774/2893/3265/3709/4893/11315",8
"hsa04510","hsa04510","Focal adhesion",0.1,"203/8843",0.00556069917088446,1.57540792721959,0.0166139190521214,"207/673/131873/3265/7143",5
"hsa05205","hsa05205","Proteoglycans in cancer",0.1,"204/8843",0.00567642234280815,1.57540792721959,0.0166139190521214,"207/673/3265/3709/4893",5
"hsa04728","hsa04728","Dopaminergic synapse",0.08,"132/8843",0.0064264080699934,1.53197976237124,0.0183611659142669,"207/774/2893/3709",4
"hsa04068","hsa04068","FoxO signaling pathway",0.08,"133/8843",0.00659842607403667,1.53072687146716,0.0184142122996372,"207/673/3265/4893",4
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",0.06,"69/8843",0.00685800042872447,1.52739686206121,0.0185559483620431,"207/3265/4893",3
"hsa04210","hsa04210","Apoptosis",0.08,"136/8843",0.00713281291001243,1.52739686206121,0.0185559483620431,"207/3265/3709/4893",4
"hsa05417","hsa05417","Lipid and atherosclerosis",0.1,"216/8843",0.0072014419983071,1.52739686206121,0.0185559483620431,"207/338/1559/3265/4893",5
"hsa04917","hsa04917","Prolactin signaling pathway",0.06,"71/8843",0.00742237934481725,1.52739686206121,0.0185559483620431,"207/3265/4893",3
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.06,"71/8843",0.00742237934481725,1.52739686206121,0.0185559483620431,"207/3265/4893",3
"hsa04915","hsa04915","Estrogen signaling pathway",0.08,"139/8843",0.00769517458862955,1.52067637374379,0.0188453255231744,"207/3265/3709/4893",4
"hsa05206","hsa05206","MicroRNAs in cancer",0.12,"312/8843",0.00790597587674169,1.51771329077274,0.0189743421041801,"324/23405/3265/4893/7143/672",6
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.1,"230/8843",0.00931999131985979,1.45485343951881,0.0219293913408466,"207/324/673/3265/4893",5
"hsa04072","hsa04072","Phospholipase D signaling pathway",0.08,"149/8843",0.00977930304989242,1.44239421028387,0.0225676224228287,"207/3265/4893/5294",4
"hsa04921","hsa04921","Oxytocin signaling pathway",0.08,"154/8843",0.0109469338584088,1.40168214682086,0.0247855106228125,"3265/3709/4893/5294",4
"hsa04934","hsa04934","Cushing syndrome",0.08,"155/8843",0.0111908194591909,1.40023064176941,0.0248684876870909,"324/673/3709/4297",4
"hsa04218","hsa04218","Cellular senescence",0.08,"157/8843",0.0116890991625328,1.38928041787659,0.0255034890818897,"207/3265/3709/4893",4
"hsa05160","hsa05160","Hepatitis C",0.08,"159/8843",0.0122015106568225,1.37847319473391,0.0261460942646197,"207/673/3265/4893",4
"hsa05161","hsa05161","Hepatitis B",0.08,"163/8843",0.0132692907876119,1.34972591550297,0.0279353490265513,"207/673/3265/4893",4
"hsa05235","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.06,"90/8843",0.0141568309529257,1.32916071868714,0.0292899950750187,"207/3265/4893",3
"hsa04662","hsa04662","B cell receptor signaling pathway",0.06,"91/8843",0.0145820468605546,1.32373229339755,0.0296584003943483,"207/3265/4893",3
"hsa04540","hsa04540","Gap junction",0.06,"92/8843",0.0150144833724116,1.31833962835994,0.0300289667448232,"3265/3709/4893",3
"hsa04912","hsa04912","GnRH signaling pathway",0.06,"93/8843",0.0154541554362097,1.31298333028971,0.03040161725156,"3265/3709/4893",3
