"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa04728","hsa04728","Dopaminergic synapse",0.333333333333333,"132/8843",0.00318935526727875,2.22159604437825,0.00157986638626811,"2776/5332",2
"hsa04915","hsa04915","Estrogen signaling pathway",0.333333333333333,"139/8843",0.0035304391757761,2.19617670049605,0.00167509600509102,"2776/5332",2
"hsa04371","hsa04371","Apelin signaling pathway",0.333333333333333,"140/8843",0.00358051771088205,2.19617670049605,0.00167509600509102,"2776/5332",2
"hsa05017","hsa05017","Spinocerebellar ataxia",0.333333333333333,"144/8843",0.00378419957055522,2.18404771799146,0.00172253750011049,"2776/5332",2
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",0.333333333333333,"149/8843",0.00404635506075053,2.16653963392649,0.00179339836487558,"2776/5332",2
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",0.333333333333333,"154/8843",0.00431686538253108,2.16071151154986,0.00181762752948677,"2776/5332",2
"hsa04921","hsa04921","Oxytocin signaling pathway",0.333333333333333,"154/8843",0.00431686538253108,2.16071151154986,0.00181762752948677,"2776/5332",2
"hsa04062","hsa04062","Chemokine signaling pathway",0.333333333333333,"193/8843",0.00670910155528392,1.97993951691966,0.00275598523451971,"2776/5332",2
"hsa04015","hsa04015","Rap1 signaling pathway",0.333333333333333,"212/8843",0.00805214425115982,1.91741208996975,0.00318276309322159,"2776/5332",2
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",0.333333333333333,"213/8843",0.00812599202238136,1.91741208996975,0.00318276309322159,"2767/2776",2
"hsa05016","hsa05016","Huntington disease",0.333333333333333,"311/8843",0.0168378944739097,1.6109849191114,0.006445127071353,"2776/5332",2
"hsa05010","hsa05010","Alzheimer disease",0.333333333333333,"391/8843",0.0259869647300945,1.43227698279721,0.00972611545453831,"2776/5332",2
"hsa04973","hsa04973","Carbohydrate digestion and absorption",0.166666666666667,"52/8843",0.0347772025645221,1.31528321274098,0.0127330718771706,"5332",1
