"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation",0.108108108108108,"210/18903",0.000733499258305769,1.64660171278835,0.0166002463721832,"ARID1A/CARD11/IRF4/ITPKB",4
"GO:0050863","BP","GO:0050863","regulation of T cell activation",0.135135135135135,"376/18903",0.000782826819035329,1.62767572224487,0.0173396578729214,"ARID1A/B2M/CARD11/IRF4/ITPKB",5
"GO:0016064","BP","GO:0016064","immunoglobulin mediated immune response",0.108108108108108,"215/18903",0.000800835732731256,1.62694135469513,0.0173690030629652,"B2M/IGLL5/MYD88/STAT6",4
"GO:0045061","BP","GO:0045061","thymic T cell selection",0.0540540540540541,"22/18903",0.000840156297203005,1.62224403804106,0.0175578853329258,"CARD11/ITPKB",2
"GO:0019724","BP","GO:0019724","B cell mediated immunity",0.108108108108108,"218/18903",0.000843275584746181,1.62224403804106,0.0175578853329258,"B2M/IGLL5/MYD88/STAT6",4
"GO:0060965","BP","GO:0060965","negative regulation of miRNA-mediated gene silencing",0.0540540540540541,"23/18903",0.000919037851990147,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:2000178","BP","GO:2000178","negative regulation of neural precursor cell proliferation",0.0540540540540541,"23/18903",0.000919037851990147,1.62186395491039,0.017573258259298,"BTG2/TP53",2
"GO:0006140","BP","GO:0006140","regulation of nucleotide metabolic process",0.0810810810810811,"99/18903",0.000951420809173074,1.62186395491039,0.017573258259298,"TMSB4X/TP53/STAT3",3
"GO:0002253","BP","GO:0002253","activation of immune response",0.135135135135135,"397/18903",0.000998639509166919,1.62186395491039,0.017573258259298,"CARD11/CD79A/CD79B/IGLL5/KLHL6",5
"GO:0060149","BP","GO:0060149","negative regulation of post-transcriptional gene silencing",0.0540540540540541,"24/18903",0.00100135205340378,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:0060967","BP","GO:0060967","negative regulation of gene silencing by RNA",0.0540540540540541,"24/18903",0.00100135205340378,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:1900369","BP","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA",0.0540540540540541,"24/18903",0.00100135205340378,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:2000637","BP","GO:2000637","positive regulation of miRNA-mediated gene silencing",0.0540540540540541,"24/18903",0.00100135205340378,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production",0.0810810810810811,"103/18903",0.0010669999975378,1.62186395491039,0.017573258259298,"MYD88/TMSB4X/STAT3",3
"GO:0045980","BP","GO:0045980","negative regulation of nucleotide metabolic process",0.0540540540540541,"25/18903",0.00108708589494964,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:0060148","BP","GO:0060148","positive regulation of post-transcriptional gene silencing",0.0540540540540541,"25/18903",0.00108708589494964,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:0060396","BP","GO:0060396","growth hormone receptor signaling pathway",0.0540540540540541,"25/18903",0.00108708589494964,1.62186395491039,0.017573258259298,"STAT3/STAT6",2
"GO:0071378","BP","GO:0071378","cellular response to growth hormone stimulus",0.0540540540540541,"25/18903",0.00108708589494964,1.62186395491039,0.017573258259298,"STAT3/STAT6",2
"GO:1900370","BP","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA",0.0540540540540541,"25/18903",0.00108708589494964,1.62186395491039,0.017573258259298,"TP53/STAT3",2
"GO:0032637","BP","GO:0032637","interleukin-8 production",0.0810810810810811,"104/18903",0.00109721809657397,1.62186395491039,0.017573258259298,"MYD88/TMSB4X/STAT3",3
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process",0.0540540540540541,"26/18903",0.0011762264055224,1.6048274380347,0.0182763223104738,"BTG1/TP53",2
"GO:1903798","BP","GO:1903798","regulation of miRNA maturation",0.0540540540540541,"26/18903",0.0011762264055224,1.6048274380347,0.0182763223104738,"TP53/STAT3",2
"GO:0042832","BP","GO:0042832","defense response to protozoan",0.0540540540540541,"27/18903",0.00126876064932282,1.57837277232935,0.0194242148944313,"IRF4/MYD88",2
"GO:0001562","BP","GO:0001562","response to protozoan",0.0540540540540541,"28/18903",0.00136467572577516,1.56547244227116,0.020009848670002,"IRF4/MYD88",2
"GO:0070920","BP","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA",0.0540540540540541,"28/18903",0.00136467572577516,1.56547244227116,0.020009848670002,"TP53/STAT3",2
"GO:1900017","BP","GO:1900017","positive regulation of cytokine production involved in inflammatory response",0.0540540540540541,"28/18903",0.00136467572577516,1.56547244227116,0.020009848670002,"MYD88/STAT3",2
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation",0.108108108108108,"251/18903",0.00142060062602987,1.55410405485011,0.0205405558354319,"ARID1A/B2M/CARD11/ITPKB",4
"GO:0097305","BP","GO:0097305","response to alcohol",0.108108108108108,"253/18903",0.00146262554778759,1.55238753966344,0.0206219014361608,"MYD88/OPRM1/RPL10A/SGK1",4
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation",0.0810810810810811,"115/18903",0.00146584395446118,1.55238753966344,0.0206219014361608,"CARD11/IRF4/ITPKB",3
"GO:0072539","BP","GO:0072539","T-helper 17 cell differentiation",0.0540540540540541,"30/18903",0.00156659694995593,1.52934754686202,0.021745465031669,"IRF4/STAT3",2
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity",0.108108108108108,"266/18903",0.00175723193218054,1.48522806581502,0.0240706700959357,"CARD11/MYD88/ARID5B/STAT3",4
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion",0.108108108108108,"275/18903",0.00198389606323849,1.44357831330645,0.0264934144324817,"ARID1A/B2M/CARD11/ITPKB",4
"GO:0045471","BP","GO:0045471","response to ethanol",0.0810810810810811,"128/18903",0.00199165245052886,1.44357831330645,0.0264934144324817,"MYD88/OPRM1/RPL10A",3
"GO:0032743","BP","GO:0032743","positive regulation of interleukin-2 production",0.0540540540540541,"34/18903",0.00201044565536678,1.44357831330645,0.0264934144324817,"CARD11/IRF4",2
"GO:0045165","BP","GO:0045165","cell fate commitment",0.108108108108108,"282/18903",0.00217366753797645,1.42053545944453,0.0279370655628163,"IRF4/TP53/STAT3/STAT6",4
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",0.108108108108108,"282/18903",0.00217366753797645,1.42053545944453,0.0279370655628163,"FAT1/PCDHA10/FAT4/PCDH15",4
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response",0.0810810810810811,"133/18903",0.00222133083708099,1.41644416688871,0.0282014916286663,"B2M/MYD88/STAT6",3
"GO:0060416","BP","GO:0060416","response to growth hormone",0.0540540540540541,"37/18903",0.00237793761804238,1.39212119520842,0.0298260025902843,"STAT3/STAT6",2
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production",0.135135135135135,"486/18903",0.00243248945575741,1.3874718798167,0.0301470184429082,"B2M/CARD11/IRF4/MYD88/STAT3",5
"GO:0048872","BP","GO:0048872","homeostasis of number of cells",0.108108108108108,"296/18903",0.00259029251163907,1.36531367581998,0.0317250686564834,"B2M/CARD11/ITPKB/STAT3",4
"GO:0042755","BP","GO:0042755","eating behavior",0.0540540540540541,"39/18903",0.00263922196919967,1.3644376814498,0.031789124336377,"OPRM1/STAT3",2
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway",0.135135135135135,"496/18903",0.00265659365662443,1.3644376814498,0.031789124336377,"MYD88/TMSB4X/TP53/STAT3/STAT6",5
"GO:0046651","BP","GO:0046651","lymphocyte proliferation",0.108108108108108,"305/18903",0.00288541956638829,1.33908277439301,0.0337002771146991,"CARD11/CD79A/MYD88/TP53",4
"GO:0032733","BP","GO:0032733","positive regulation of interleukin-10 production",0.0540540540540541,"41/18903",0.00291342132791382,1.33908277439301,0.0337002771146991,"IRF4/STAT3",2
"GO:1901223","BP","GO:1901223","negative regulation of NIK/NF-kappaB signaling",0.0540540540540541,"41/18903",0.00291342132791382,1.33908277439301,0.0337002771146991,"TMSB4X/UACA",2
"GO:0035264","BP","GO:0035264","multicellular organism growth",0.0810810810810811,"147/18903",0.00294986748342962,1.33848244580735,0.033746893477292,"ARID5B/TP53/STAT3",3
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation",0.108108108108108,"312/18903",0.00313036763039203,1.31743604339725,0.0354225810807519,"CARD11/CD79A/MYD88/TP53",4
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation",0.108108108108108,"317/18903",0.00331381860141824,1.30476844950445,0.0364710105414116,"ARID1A/CARD11/IRF4/ITPKB",4
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation",0.0540540540540541,"44/18903",0.00334871857500958,1.30476844950445,0.0364710105414116,"ARID1A/BTG1",2
"GO:0072538","BP","GO:0072538","T-helper 17 type immune response",0.0540540540540541,"44/18903",0.00334871857500958,1.30476844950445,0.0364710105414116,"IRF4/STAT3",2
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity",0.0810810810810811,"154/18903",0.00336315082040115,1.30476844950445,0.0364710105414116,"CARD11/MYD88/STAT3",3
"GO:0050871","BP","GO:0050871","positive regulation of B cell activation",0.0810810810810811,"155/18903",0.00342493727775199,1.30136267191344,0.0367581439793458,"CARD11/IGLL5/STAT6",3
