"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0007158","BP","GO:0007158","neuron cell-cell adhesion",0.0136570561456753,"16/18903",6.62344326181007e-10,6.54710358299688,2.32993085458506e-07,"CNTN4/NLGN1/NLGN4X/NLGN4Y/NRXN3/NCAM2/TNR/ASTN1/NRXN1",9
"GO:0010975","BP","GO:0010975","regulation of neuron projection development",0.0652503793626707,"446/18903",1.78753846728052e-09,6.15372056781062,5.76402754887999e-07,"ARHGAP35/BCL11A/CSMD3/CXCL12/DCC/DNM3/DSCAM/EP300/EPHA7/FAT3/INPP5F/MACF1/MAGI2/MAP1B/NFE2L2/NLGN1/PLXNA4/PPFIA2/PRKD1/PTPRD/RELN/ROBO2/ROR2/SLIT2/TENM3/ZNF804A/SEMA6D/SETX/CNTN1/KANK1/KIAA0319/MAP2/PLXNB1/SEMA3A/TNR/CARM1/CTNNA2/EPHA3/KIDINS220/NTRK3/PTPN9/ROBO1/VEGFA",43
"GO:0042391","BP","GO:0042391","regulation of membrane potential",0.0622154779969651,"431/18903",6.34957169421688e-09,5.63799363926915,1.88996158282925e-06,"ADORA1/ANK2/ANK3/ASIC2/ATP2A2/CACNA1C/CACNA1D/CACNA1H/CFTR/CHRNA1/DMD/GABRA2/GABRA6/GRIA3/GRIK4/GRM1/HCN1/KCNC1/KCNJ8/KCNMA1/KCNQ3/MYH14/NETO1/NLGN1/NLGN4X/PANK2/PID1/PIEZO1/RELN/RIMS1/RYR2/SCN2A/SLC8A1/AKAP9/PRKCZ/AKAP6/GABRG1/MEF2C/NRXN1/RIMS2/SCN3A",41
"GO:0030900","BP","GO:0030900","forebrain development",0.0576631259484067,"383/18903",7.35168987854335e-09,5.60653557528148,2.03194075139289e-06,"ARHGAP35/CHD5/CXCL12/DLC1/DYNC2H1/ERBB4/FAT4/GLI3/INHBA/KCNC1/LRP2/MDGA1/NOTCH1/NRG1/NRG3/PHACTR1/PHLPP2/PLXNA4/PROX1/RELN/ROBO2/SALL1/SLC1A2/SLC8A1/SLIT2/ZIC1/ZIC3/FOXP2/SEMA3A/TNR/DCLK1/FOXP1/NF1/NFIB/PAX6/PRKG1/ROBO1/SKI",38
"GO:0099054","BP","GO:0099054","presynapse assembly",0.0197268588770865,"49/18903",8.25210461967508e-09,5.58632125198188,2.12875344434566e-06,"BSN/FARP1/LRFN5/LRRC4B/MDGA1/NLGN1/NLGN4X/NLGN4Y/PCDH17/PCLO/PTPRD/GPC6/NTRK3",13
"GO:0099172","BP","GO:0099172","presynapse organization",0.0197268588770865,"52/18903",1.81226698971193e-08,5.27464458003879,4.36316900632673e-06,"BSN/FARP1/LRFN5/LRRC4B/MDGA1/NLGN1/NLGN4X/NLGN4Y/PCDH17/PCLO/PTPRD/GPC6/NTRK3",13
"GO:0050804","BP","GO:0050804","modulation of chemical synaptic transmission",0.0622154779969651,"448/18903",1.91689824407445e-08,5.27464458003879,4.36316900632673e-06,"ADCY8/ADORA1/ATP2A2/BCHE/CLSTN2/CNTN4/DCC/GRIK4/GRM1/GRM8/HCN1/KIT/MAP1B/NETO1/NLGN1/NLGN4X/NLGN4Y/NRG3/PCDH17/PLCL1/PRKCB/PTPRD/RELN/RIMS1/ROR2/SHANK2/SORCS3/TSHZ3/UNC13C/AKAP9/CACNA1A/GRM3/CDH11/PRKCZ/TNR/ERC2/MEF2C/NF1/NRXN1/PRKCE/RIMS2",41
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling",0.0622154779969651,"449/18903",2.04138433575377e-08,5.27214244536793,4.38837942586601e-06,"ADCY8/ADORA1/ATP2A2/BCHE/CLSTN2/CNTN4/DCC/GRIK4/GRM1/GRM8/HCN1/KIT/MAP1B/NETO1/NLGN1/NLGN4X/NLGN4Y/NRG3/PCDH17/PLCL1/PRKCB/PTPRD/RELN/RIMS1/ROR2/SHANK2/SORCS3/TSHZ3/UNC13C/AKAP9/CACNA1A/GRM3/CDH11/PRKCZ/TNR/ERC2/MEF2C/NF1/NRXN1/PRKCE/RIMS2",41
"GO:0021537","BP","GO:0021537","telencephalon development",0.0440060698027314,"255/18903",2.33747163692063e-08,5.23680196936339,4.76041315086994e-06,"CXCL12/ERBB4/FAT4/GLI3/INHBA/MDGA1/NRG1/NRG3/PHACTR1/PHLPP2/PLXNA4/PROX1/RELN/ROBO2/SALL1/SLC1A2/SLC8A1/SLIT2/ZIC1/ZIC3/FOXP2/SEMA3A/TNR/FOXP1/NF1/NFIB/PAX6/ROBO1/SKI",29
"GO:0051960","BP","GO:0051960","regulation of nervous system development",0.0622154779969651,"456/18903",3.15144665534757e-08,5.12931475367961,6.09721995003034e-06,"ASIC2/BRINP1/CLSTN2/CXCL12/DCC/DSCAM/EPHA7/GLI3/KIT/LRP2/LRRC4B/MACF1/MAP1B/NLGN1/NOTCH1/PLXNA4/PROX1/PTPRD/RELN/ROBO2/SLIT2/TENM4/TP53/SEMA6D/CTNNA1/DAAM2/KIAA0319/MAP2/PLXNB1/SEMA3A/TNR/FLRT2/NF1/NRXN1/NTRK3/PAX6/PLAG1/ROBO1/SKI/TTBK1/VEGFA",41
"GO:0010721","BP","GO:0010721","negative regulation of cell development",0.0364188163884674,"188/18903",4.21030204095682e-08,5.0247007603459,7.75792997621918e-06,"BCL11A/BRINP1/DCC/EDNRB/EPHA7/FBXW7/LILRB1/NOTCH1/PROX1/TP53/SEMA6D/CTNNA1/DAAM2/FBN1/KANK1/KIAA0319/MAP2/SEMA3A/TNR/NF1/NTRK3/PAX6/SKI/VEGFA",24
"GO:0071625","BP","GO:0071625","vocalization behavior",0.0121396054628225,"19/18903",1.12473768393504e-07,4.61816615277643,1.97824675892116e-05,"BRINP1/GLI3/MYH14/NLGN4X/NLGN4Y/NRXN3/SHANK2/NRXN1",8
"GO:0050767","BP","GO:0050767","regulation of neurogenesis",0.0531107738998483,"377/18903",1.50375866829545e-07,4.51134441042795,2.52989330190118e-05,"BRINP1/CXCL12/DCC/DSCAM/EPHA7/GLI3/KIT/LRP2/MACF1/MAP1B/NOTCH1/PLXNA4/PROX1/PTPRD/RELN/ROBO2/SLIT2/TENM4/TP53/SEMA6D/CTNNA1/DAAM2/KIAA0319/MAP2/PLXNB1/SEMA3A/TNR/NF1/NTRK3/PAX6/PLAG1/ROBO1/SKI/TTBK1/VEGFA",35
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis",0.039453717754173,"233/18903",1.81356402952045e-07,4.44847306658544,2.92397428619174e-05,"AUTS2/BCL11A/CXCL12/DCC/DSCAM/EPHA7/KIF26B/MACF1/MAGI2/MAP1B/MED1/NOTCH1/PLXNA4/RIMS1/SALL1/SLIT2/SEMA6D/KIAA0319/MAP2/PRKCZ/SEMA3A/TNR/DCLK1/ESR1/RIMS2/VEGFA",26
"GO:0048880","BP","GO:0048880","sensory system development",0.0546282245827011,"398/18903",1.90327280491621e-07,4.44523368470247,2.94586561299873e-05,"ARHGAP35/ARHGEF15/CACNA1C/CRYBG3/DSCAM/FAT3/FBN2/FREM2/GLI3/HCN1/INHBA/MED1/NOTCH1/PROX1/PXDN/RP1L1/SALL2/SDK1/SLC17A6/SMARCA4/TENM3/ATP2B1/ATP2B2/FBN1/JAG1/NIPBL/RP1/SEMA3A/NF1/OLFM3/PAX6/SKI/SPRED1/SPRED2/VEGFA/CRB1",36
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization",0.0500758725341426,"352/18903",2.72597448240468e-07,4.30624628006462,4.05695635519012e-05,"APC/ARHGAP35/AUTS2/CXCL12/DNM3/DSCAM/EP300/KIT/MACF1/MAGI2/MAP1B/NFE2L2/NLGN1/PIK3CA/PIK3R1/PLXNA4/PRKD1/PTPRD/RELN/ROBO2/ROR2/SLIT2/TENM3/ZNF804A/SETX/CNTN1/PLXNB1/RP1/EPHA3/KIDINS220/NTRK3/ROBO1/VEGFA",33
"GO:0001654","BP","GO:0001654","eye development",0.0531107738998483,"388/18903",3.00686557089056e-07,4.28004447001786,4.30925451797026e-05,"ARHGAP35/ARHGEF15/CACNA1C/CRYBG3/DSCAM/FAT3/FBN2/FREM2/GLI3/HCN1/INHBA/MED1/NOTCH1/PROX1/PXDN/RP1L1/SALL2/SDK1/SLC17A6/SMARCA4/TENM3/ATP2B1/ATP2B2/FBN1/JAG1/NIPBL/RP1/NF1/OLFM3/PAX6/SKI/SPRED1/SPRED2/VEGFA/CRB1",35
"GO:0051056","BP","GO:0051056","regulation of small GTPase mediated signal transduction",0.0455235204855842,"305/18903",3.42439985001335e-07,4.23936828020651,4.73236610851469e-05,"ARHGAP21/ARHGAP23/ARHGAP28/ARHGAP31/ARHGAP35/ARHGAP5/ARHGEF1/ARHGEF12/ARHGEF15/ARHGEF18/AUTS2/DLC1/DOCK2/GBF1/LZTR1/NOTCH1/NRG1/OBSCN/RDX/RELN/SLIT2/SPATA13/STARD13/ABCA1/KANK1/PREX2/ITPKB/NF1/ROBO1/SPRY3",30
"GO:0150063","BP","GO:0150063","visual system development",0.0531107738998483,"392/18903",3.83868954242373e-07,4.20500972655118,5.12196833319406e-05,"ARHGAP35/ARHGEF15/CACNA1C/CRYBG3/DSCAM/FAT3/FBN2/FREM2/GLI3/HCN1/INHBA/MED1/NOTCH1/PROX1/PXDN/RP1L1/SALL2/SDK1/SLC17A6/SMARCA4/TENM3/ATP2B1/ATP2B2/FBN1/JAG1/NIPBL/RP1/NF1/OLFM3/PAX6/SKI/SPRED1/SPRED2/VEGFA/CRB1",35
"GO:0001822","BP","GO:0001822","kidney development",0.0455235204855842,"309/18903",4.52813626262903e-07,4.17139212199743,5.53419545875957e-05,"ANGPT1/ASXL1/BICC1/DCHS2/DYNC2H1/EDNRB/EPHA7/ERBB4/FREM2/GLI3/KCNJ8/KIF26B/LRP2/MAGI2/NOTCH1/PROX1/ROBO2/SALL1/SIM1/SLIT2/UMOD/SMAD4/FBN1/JAG1/MAGED1/NIPBL/VANGL2/MEF2C/NF1/VEGFA",30
"GO:0001655","BP","GO:0001655","urogenital system development",0.0500758725341426,"360/18903",4.55971179575184e-07,4.17139212199743,5.53419545875957e-05,"ANGPT1/ASXL1/BICC1/CYP7B1/DCHS2/DYNC2H1/EDNRB/EPHA7/ERBB4/FREM2/GLI3/KCNJ8/KIF26B/LRP2/MAGI2/NOTCH1/PROX1/ROBO2/SALL1/SIM1/SLIT2/UMOD/SMAD4/FBN1/JAG1/MAGED1/NIPBL/VANGL2/ESR1/MEF2C/NF1/PLAG1/VEGFA",33
"GO:0035249","BP","GO:0035249","synaptic transmission, glutamatergic",0.0242792109256449,"102/18903",4.63937161260198e-07,4.17139212199743,5.53419545875957e-05,"ADORA1/GRIK4/GRM1/GRM8/HCN1/NLGN1/RELN/ROR2/SLC17A6/TSHZ3/UNC13C/GRM3/TNR/MEF2C/NF1/NRXN1",16
"GO:0050919","BP","GO:0050919","negative chemotaxis",0.0166919575113809,"47/18903",4.71972327617281e-07,4.17139212199743,5.53419545875957e-05,"EPHA7/LRTM1/NRG1/NRG3/PLXNA4/ROBO2/SLIT2/SEMA6D/SEMA3A/FLRT2/ROBO1",11
"GO:0035637","BP","GO:0035637","multicellular organismal signaling",0.031866464339909,"170/18903",5.12047967051301e-07,4.1489629890336,5.82751803987796e-05,"ANK2/ANK3/ATP2A1/ATP2A2/CACNA1C/CACNA1D/CACNA1H/CHRNA1/HCN1/MYH14/PDE4D/PLEC/RYR2/SCN2A/SLC8A1/AKAP9/ATP2B1/ATP2B2/TNR/SCN3A/SPTBN4",21
"GO:0072001","BP","GO:0072001","renal system development",0.0455235204855842,"318/18903",8.32192122214267e-07,3.95063916225954,9.2004157631869e-05,"ANGPT1/ASXL1/BICC1/DCHS2/DYNC2H1/EDNRB/EPHA7/ERBB4/FREM2/GLI3/KCNJ8/KIF26B/LRP2/MAGI2/NOTCH1/PROX1/ROBO2/SALL1/SIM1/SLIT2/UMOD/SMAD4/FBN1/JAG1/MAGED1/NIPBL/VANGL2/MEF2C/NF1/VEGFA",30
"GO:0016358","BP","GO:0016358","dendrite development",0.0379362670713202,"237/18903",9.0065646738082e-07,3.92853804706628,9.6807402751225e-05,"BCL11A/CSMD3/DCC/DNM3/DOCK10/DSCAM/FARP1/FAT3/MAP1B/NLGN1/PHACTR1/PPFIA2/PTPRD/RELN/SDK1/KIAA0319/MAP2/PREX2/SEMA3A/CARM1/CTNNA2/DCLK1/KIDINS220/MEF2C/PRKG1",25
"GO:0021772","BP","GO:0021772","olfactory bulb development",0.0136570561456753,"33/18903",1.31124791903052e-06,3.77731163031744,0.000137130792328768,"ERBB4/ROBO2/SALL1/SLIT2/ZIC1/ZIC3/SEMA3A/ROBO1/SKI",9
"GO:0048588","BP","GO:0048588","developmental cell growth",0.0364188163884674,"229/18903",1.66646967524486e-06,3.68478089962768,0.000169693698786707,"AUTS2/BCL11A/CXCL12/DCC/DSCAM/EPHA7/MACF1/MAP1B/PLXNA4/RIMS1/SLIT2/KMT2D/SEMA6D/KIAA0319/MAP2/PRKCZ/SEMA3A/SORBS2/TNR/AKAP6/DCLK1/FOXP1/RIMS2/VEGFA",24
"GO:0003231","BP","GO:0003231","cardiac ventricle development",0.0257966616084977,"126/18903",1.81236631307029e-06,3.65961334401114,0.000179818044989106,"LRP2/MED1/NOTCH1/NRG1/PROX1/ROBO2/RYR2/SALL1/SLIT2/TRIP11/XIRP2/ZFPM2/SMAD4/COL11A1/JAG1/MEF2C/ROBO1",17
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity",0.0349013657056146,"215/18903",1.92211055478624e-06,3.64507634601203,0.000185938905247216,"ARHGEF15/ASIC2/CLSTN2/DNM3/EPHA7/FARP1/LRFN5/LRRC4B/MDGA1/NLGN1/PPFIA2/PTPRD/RELN/ROBO2/SHANK2/SLC17A6/ZNF804A/CTNNA2/FLRT2/GPC6/MEF2C/NRXN1/NTRK3",23
"GO:0048638","BP","GO:0048638","regulation of developmental growth",0.0455235204855842,"332/18903",2.03615604082662e-06,3.6307675178412,0.000192167127242071,"BCL11A/CXCL12/DCC/DSCAM/EPHA7/ERBB4/LATS2/MACF1/MAP1B/NOTCH1/PIK3CA/PLXNA4/PROX1/RIMS1/ZFPM2/SEMA6D/KIAA0319/MAP2/MBD5/NIPBL/SEMA3A/TNR/AGR2/AKAP6/ATRN/FOXP1/MEF2C/RIMS2/VEGFA/SPTBN4",30
"GO:0021988","BP","GO:0021988","olfactory lobe development",0.0136570561456753,"35/18903",2.25527779279417e-06,3.59684396508905,0.000207779477852416,"ERBB4/ROBO2/SALL1/SLIT2/ZIC1/ZIC3/SEMA3A/ROBO1/SKI",9
"GO:0055006","BP","GO:0055006","cardiac cell development",0.0212443095599393,"90/18903",2.66877078706936e-06,3.53395189869632,0.000240156705343133,"INHBA/MYO18B/NOTCH1/PLEC/PROX1/SLC8A1/TTN/SMAD4/JAG1/SORBS2/AKAP6/FOXP1/NEBL/VEGFA",14
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly",0.0333839150227618,"204/18903",2.80179801656985e-06,3.52281057119885,0.000246397356672507,"ASIC2/CLSTN2/DLC1/DUSP22/EPHA7/FARP1/LIMCH1/LRFN5/LRRC4B/MACF1/MDGA1/NLGN1/PTPRD/ROBO2/TLN1/EPHA3/FLRT2/GPC6/MEF2C/NRXN1/NTRK3/VEGFA",22
"GO:0048592","BP","GO:0048592","eye morphogenesis",0.0288315629742033,"159/18903",2.92967401924155e-06,3.51318793229767,0.000251917700461566,"DSCAM/FAT3/FBN2/GLI3/HCN1/NOTCH1/PROX1/SDK1/TENM3/FBN1/JAG1/NIPBL/RP1/NF1/OLFM3/PAX6/SKI/VEGFA/CRB1",19
"GO:0051963","BP","GO:0051963","regulation of synapse assembly",0.0227617602427921,"104/18903",3.13528910925852e-06,3.49327495600645,0.000263737363057994,"ASIC2/CLSTN2/EPHA7/FARP1/LRFN5/LRRC4B/MDGA1/NLGN1/PTPRD/ROBO2/FLRT2/GPC6/MEF2C/NRXN1/NTRK3",15
"GO:0043010","BP","GO:0043010","camera-type eye development",0.0455235204855842,"340/18903",3.30624871567589e-06,3.47955705548062,0.000272200902101334,"ARHGAP35/ARHGEF15/CACNA1C/CRYBG3/DSCAM/FAT3/FBN2/GLI3/HCN1/INHBA/MED1/NOTCH1/PROX1/RP1L1/SDK1/SLC17A6/SMARCA4/TENM3/ATP2B1/ATP2B2/FBN1/JAG1/RP1/NF1/PAX6/SKI/SPRED1/SPRED2/VEGFA/CRB1",30
"GO:2001222","BP","GO:2001222","regulation of neuron migration",0.0151745068285281,"47/18903",3.99334390729339e-06,3.40833770131192,0.000320707350806116,"NRG1/NRG3/PHACTR1/RELN/UNC5D/NIPBL/SEMA3A/CTNNA2/FLRT2/ZNF609",10
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development",0.0364188163884674,"241/18903",4.09099702940612e-06,3.40833770131192,0.000320707350806116,"ERBB4/LRP2/MED1/MYO18B/NOTCH1/NRG1/PLEC/PROX1/RYR2/SLC8A1/TENM4/TTN/XIRP2/ZFPM2/ZIC3/SMAD4/COL11A1/SORBS2/AKAP6/FOXP1/MEF2C/NEBL/SKI/VEGFA",24
"GO:0050807","BP","GO:0050807","regulation of synapse organization",0.0333839150227618,"209/18903",4.17494286708441e-06,3.40833770131192,0.000320707350806116,"ARHGEF15/ASIC2/CLSTN2/DNM3/EPHA7/FARP1/LRFN5/LRRC4B/MDGA1/NLGN1/PPFIA2/PTPRD/RELN/ROBO2/SHANK2/ZNF804A/CTNNA2/FLRT2/GPC6/MEF2C/NRXN1/NTRK3",22
"GO:0003007","BP","GO:0003007","heart morphogenesis",0.0379362670713202,"258/18903",4.22695080156591e-06,3.40833770131192,0.000320707350806116,"ASXL1/DLC1/LRP2/MED1/NOTCH1/NRG1/PROX1/ROBO2/RYR2/SLIT2/TP53/TTN/XIRP2/ZFPM2/ZIC3/CCDC39/SMAD4/COL11A1/JAG1/NIPBL/VANGL2/FLRT2/MEF2C/ROBO1/VEGFA",25
"GO:0051961","BP","GO:0051961","negative regulation of nervous system development",0.0273141122913505,"151/18903",5.50373580763825e-06,3.30493297483585,0.00040692431474576,"BRINP1/DCC/EPHA7/NOTCH1/PROX1/ROBO2/TP53/SEMA6D/CTNNA1/DAAM2/KIAA0319/MAP2/SEMA3A/TNR/NF1/NTRK3/PAX6/SKI",18
"GO:0051962","BP","GO:0051962","positive regulation of nervous system development",0.039453717754173,"279/18903",5.57362329908841e-06,3.30493297483585,0.00040692431474576,"ASIC2/CLSTN2/CXCL12/DSCAM/GLI3/KIT/LRP2/LRRC4B/MACF1/MAP1B/NLGN1/NOTCH1/PLXNA4/PTPRD/RELN/ROBO2/SLIT2/TENM4/PLXNB1/FLRT2/NRXN1/PAX6/PLAG1/ROBO1/TTBK1/VEGFA",26
"GO:0003205","BP","GO:0003205","cardiac chamber development",0.0288315629742033,"167/18903",6.0720369282385e-06,3.27812381086199,0.000432835431793038,"ANK2/LRP2/MED1/NOTCH1/NRG1/PROX1/ROBO2/RYR2/SALL1/SLIT2/TP53/TRIP11/XIRP2/ZFPM2/SMAD4/COL11A1/JAG1/MEF2C/ROBO1",19
"GO:0055008","BP","GO:0055008","cardiac muscle tissue morphogenesis",0.0166919575113809,"60/18903",6.15224464395708e-06,3.27812381086199,0.000432835431793038,"LRP2/MED1/NOTCH1/NRG1/PROX1/RYR2/TTN/XIRP2/ZFPM2/SMAD4/COL11A1",11
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process",0.0500758725341426,"406/18903",6.35447871312874e-06,3.27190281603302,0.000439080145666565,"ADD2/ADORA1/ANK2/ARHGAP28/ARHGAP35/ARHGEF15/ARHGEF18/ATP2A1/ATP2A2/CACNA1C/CXCL12/DLC1/LIMCH1/PDE4D/PIK3CA/PIK3R1/PROX1/RDX/RYR2/SLIT2/SSH2/SYNPO/AKAP9/SMAD4/DAAM2/KANK1/CTNNA2/EPHA3/FCHSD2/MYADM/NTRK3/PRKCE/SPTBN4",33
"GO:0003158","BP","GO:0003158","endothelium development",0.0257966616084977,"139/18903",7.05460745805735e-06,3.23419672072761,0.000478905577392776,"ADAMTS12/COL18A1/EDNRB/NOTCH1/NRG1/PDE4D/PROX1/RDX/SCUBE1/STARD13/SMAD4/FSTL1/JAG1/COL22A1/FOXP1/MYADM/VEGFA",17
"GO:0050770","BP","GO:0050770","regulation of axonogenesis",0.0273141122913505,"156/18903",8.71497980851808e-06,3.1499563265409,0.000581420431508393,"ARHGAP35/CXCL12/DCC/DSCAM/EPHA7/MACF1/MAP1B/PLXNA4/ROBO2/SLIT2/SEMA6D/KIAA0319/MAP2/PLXNB1/SEMA3A/TNR/ROBO1/VEGFA",18
"GO:0051568","BP","GO:0051568","histone H3-K4 methylation",0.0182094081942337,"75/18903",1.02005652192516e-05,3.08902249292461,0.000668996926779108,"AUTS2/BOD1L1/KANSL1/KDM6A/KMT2C/PRDM9/SETBP1/TET2/KMT2D/SMAD4/BCOR/CTR9",12
"GO:0070296","BP","GO:0070296","sarcoplasmic reticulum calcium ion transport",0.0136570561456753,"42/18903",1.14499829457139e-05,3.04614112879226,0.000738423461551655,"ANK2/ATP2A1/ATP2A2/CACNA1C/DMD/PDE4D/RYR2/SLC8A1/AKAP6",9
