"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening",0.176470588235294,"81/18903",4.935821226434e-05,2.6068100807443,0.0010538136365497,"ATM/CTNNB1/TERT",3
"GO:0022411","BP","GO:0022411","cellular component disassembly",0.294117647058824,"483/18903",5.11890013903716e-05,2.6068100807443,0.0010538136365497,"ARID1A/TP53/PIK3CA/ARID2/TSC2",5
"GO:0000819","BP","GO:0000819","sister chromatid segregation",0.235294117647059,"239/18903",5.21089235107779e-05,2.6068100807443,0.0010538136365497,"ARID1A/ATM/CTNNB1/ARID2",4
"GO:0006289","BP","GO:0006289","nucleotide-excision repair",0.176470588235294,"84/18903",5.50306000114409e-05,2.6008669719542,0.00106833368702579,"ARID1A/TP53/ARID2",3
"GO:1901524","BP","GO:1901524","regulation of mitophagy",0.117647058823529,"13/18903",5.90333153602699e-05,2.6008669719542,0.00106833368702579,"TP53/TSC2",2
"GO:0033077","BP","GO:0033077","T cell differentiation in thymus",0.176470588235294,"86/18903",5.90400618048974e-05,2.6008669719542,0.00106833368702579,"CTNNB1/STK11/TP53",3
"GO:0033002","BP","GO:0033002","muscle cell proliferation",0.235294117647059,"247/18903",5.92301720803731e-05,2.6008669719542,0.00106833368702579,"CTNNB1/TERT/PIK3CA/ARID2",4
"GO:0010507","BP","GO:0010507","negative regulation of autophagy",0.176470588235294,"87/18903",6.1114650145264e-05,2.59884650893722,0.00107331546238497,"TP53/PIK3CA/TSC2",3
"GO:0033044","BP","GO:0033044","regulation of chromosome organization",0.235294117647059,"252/18903",6.40276135949778e-05,2.58990553398434,0.00109564121509355,"ARID1A/ATM/CTNNB1/ARID2",4
"GO:0097091","BP","GO:0097091","synaptic vesicle clustering",0.117647058823529,"14/18903",6.88357735166667e-05,2.58010348497885,0.00112065106938537,"CTNNB1/PCLO",2
"GO:1901216","BP","GO:1901216","positive regulation of neuron death",0.176470588235294,"91/18903",6.9890289220155e-05,2.58010348497885,0.00112065106938537,"ATM/CTNNB1/TP53",3
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition",0.176470588235294,"92/18903",7.22059876725433e-05,2.58010348497885,0.00112065106938537,"ARID1A/ATM/ARID2",3
"GO:0072091","BP","GO:0072091","regulation of stem cell proliferation",0.176470588235294,"92/18903",7.22059876725433e-05,2.58010348497885,0.00112065106938537,"CTNNB1/TP53/TERT",3
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.176470588235294,"95/18903",7.94532283568953e-05,2.55830920782531,0.00117832390124612,"ARID1A/ATM/ARID2",3
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",0.176470588235294,"95/18903",7.94532283568953e-05,2.55830920782531,0.00117832390124612,"ARID1A/ATM/ARID2",3
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation",0.176470588235294,"98/18903",8.71609251061875e-05,2.53856087359661,0.00123314180546254,"ARID1A/ATM/ARID2",3
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle",0.176470588235294,"98/18903",8.71609251061875e-05,2.53856087359661,0.00123314180546254,"ARID1A/ATM/ARID2",3
"GO:0042159","BP","GO:0042159","lipoprotein catabolic process",0.117647058823529,"16/18903",9.0676455491796e-05,2.53856087359661,0.00123314180546254,"ATM/APOB",2
"GO:1903799","BP","GO:1903799","negative regulation of miRNA maturation",0.117647058823529,"16/18903",9.0676455491796e-05,2.53856087359661,0.00123314180546254,"TP53/TERT",2
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization",0.235294117647059,"277/18903",9.23883844786607e-05,2.53856087359661,0.00123314180546254,"ARID1A/TP53/RSF1/ARID2",4
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation",0.176470588235294,"101/18903",9.53421616274137e-05,2.53349342421256,0.00124761466402023,"ARID1A/ATM/ARID2",3
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator",0.176470588235294,"105/18903",0.000107009530235883,2.49178912837212,0.00137336117752125,"ATM/STK11/TP53",3
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation",0.176470588235294,"107/18903",0.000113177113789414,2.48790939971603,0.00138568493423567,"ARID1A/ATM/ARID2",3
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.117647058823529,"18/18903",0.000115490225509149,2.48790939971603,0.00138568493423567,"ATM/TP53",2
"GO:0090398","BP","GO:0090398","cellular senescence",0.176470588235294,"108/18903",0.00011634604060807,2.48790939971603,0.00138568493423567,"ATM/TP53/TERT",3
"GO:0001666","BP","GO:0001666","response to hypoxia",0.235294117647059,"296/18903",0.000119372841957216,2.48790939971603,0.00138568493423567,"ATM/TP53/TERT/NFE2L2",4
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway",0.235294117647059,"298/18903",0.000122513038355836,2.48790939971603,0.00138568493423567,"ATM/STK11/TP53/NFE2L2",4
"GO:0006302","BP","GO:0006302","double-strand break repair",0.235294117647059,"300/18903",0.000125712951277861,2.48790939971603,0.00138568493423567,"ARID1A/ATM/TP53/ARID2",4
"GO:1905818","BP","GO:1905818","regulation of chromosome separation",0.176470588235294,"111/18903",0.000126199018648723,2.48790939971603,0.00138568493423567,"ARID1A/ATM/ARID2",3
"GO:0051054","BP","GO:0051054","positive regulation of DNA metabolic process",0.235294117647059,"301/18903",0.000127335517910708,2.48790939971603,0.00138568493423567,"ARID1A/ATM/CTNNB1/ARID2",4
"GO:0006337","BP","GO:0006337","nucleosome disassembly",0.117647058823529,"19/18903",0.000129009048688506,2.48790939971603,0.00138568493423567,"ARID1A/ARID2",2
"GO:0036003","BP","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress",0.117647058823529,"19/18903",0.000129009048688506,2.48790939971603,0.00138568493423567,"TP53/NFE2L2",2
"GO:0034504","BP","GO:0034504","protein localization to nucleus",0.235294117647059,"306/18903",0.000135677932166728,2.48790939971603,0.00138568493423567,"STK11/TP53/TERT/TSC2",4
"GO:0048608","BP","GO:0048608","reproductive structure development",0.235294117647059,"306/18903",0.000135677932166728,2.48790939971603,0.00138568493423567,"ATM/CTNNB1/STK11/ACVR2A",4
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels",0.235294117647059,"309/18903",0.000140870192446521,2.48790939971603,0.00138568493423567,"ATM/TP53/TERT/NFE2L2",4
"GO:0061458","BP","GO:0061458","reproductive system development",0.235294117647059,"310/18903",0.000142632607945629,2.48790939971603,0.00138568493423567,"ATM/CTNNB1/STK11/ACVR2A",4
"GO:0008340","BP","GO:0008340","determination of adult lifespan",0.117647058823529,"20/18903",0.00014326758271159,2.48790939971603,0.00138568493423567,"ATM/TP53",2
"GO:0070314","BP","GO:0070314","G1 to G0 transition",0.117647058823529,"20/18903",0.00014326758271159,2.48790939971603,0.00138568493423567,"STK11/TP53",2
"GO:2000269","BP","GO:2000269","regulation of fibroblast apoptotic process",0.117647058823529,"20/18903",0.00014326758271159,2.48790939971603,0.00138568493423567,"TP53/PIK3CA",2
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus",0.235294117647059,"312/18903",0.000146205461348694,2.48534268676145,0.00139389868413642,"ARID1A/ATM/TP53/ARID2",4
"GO:0032986","BP","GO:0032986","protein-DNA complex disassembly",0.117647058823529,"21/18903",0.000158264643278323,2.46914719918616,0.00144686061771387,"ARID1A/ARID2",2
"GO:0036092","BP","GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process",0.117647058823529,"21/18903",0.000158264643278323,2.46914719918616,0.00144686061771387,"ATM/PIK3CA",2
"GO:1901522","BP","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",0.117647058823529,"21/18903",0.000158264643278323,2.46914719918616,0.00144686061771387,"TP53/NFE2L2",2
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process",0.176470588235294,"121/18903",0.00016293436014453,2.46783352133784,0.00145124378721596,"ATM/CTNNB1/TP53",3
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation",0.235294117647059,"321/18903",0.000163093248957629,2.46783352133784,0.00145124378721596,"ARID1A/ATM/CTNNB1/ARID2",4
"GO:0072089","BP","GO:0072089","stem cell proliferation",0.176470588235294,"124/18903",0.000175170631126604,2.44256053985476,0.00153820194091782,"CTNNB1/TP53/TERT",3
"GO:0060965","BP","GO:0060965","negative regulation of miRNA-mediated gene silencing",0.117647058823529,"23/18903",0.000190469613443799,2.42021995215759,0.00161939928322368,"TP53/TERT",2
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus",0.235294117647059,"335/18903",0.00019211788784852,2.42021995215759,0.00161939928322368,"ATM/STK11/TP53/PIK3CA",4
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus",0.235294117647059,"335/18903",0.00019211788784852,2.42021995215759,0.00161939928322368,"ATM/STK11/TP53/PIK3CA",4
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway",0.235294117647059,"336/18903",0.000194324841296267,2.42021995215759,0.00161939928322368,"CTNNB1/STK11/TERT/TSC2",4
"GO:0070482","BP","GO:0070482","response to oxygen levels",0.235294117647059,"337/18903",0.000196550118050571,2.42021995215759,0.00161939928322368,"ATM/TP53/TERT/NFE2L2",4
"GO:0060149","BP","GO:0060149","negative regulation of post-transcriptional gene silencing",0.117647058823529,"24/18903",0.000207675161040115,2.41210297243222,0.00164995052756182,"TP53/TERT",2
"GO:0060967","BP","GO:0060967","negative regulation of gene silencing by RNA",0.117647058823529,"24/18903",0.000207675161040115,2.41210297243222,0.00164995052756182,"TP53/TERT",2
"GO:1900369","BP","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA",0.117647058823529,"24/18903",0.000207675161040115,2.41210297243222,0.00164995052756182,"TP53/TERT",2
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation",0.176470588235294,"132/18903",0.000210683913769666,2.41099579056067,0.00165416224557236,"ARID1A/ATM/ARID2",3
"GO:0051304","BP","GO:0051304","chromosome separation",0.176470588235294,"135/18903",0.000225117127565744,2.39136046554461,0.00173066666767766,"ARID1A/ATM/ARID2",3
"GO:1904262","BP","GO:1904262","negative regulation of TORC1 signaling",0.117647058823529,"25/18903",0.000225614511172805,2.39136046554461,0.00173066666767766,"ATM/STK11",2
"GO:0035994","BP","GO:0035994","response to muscle stretch",0.117647058823529,"26/18903",0.000244286486132243,2.37155130914236,0.00181143429482856,"CTNNB1/PIK3CA",2
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process",0.117647058823529,"26/18903",0.000244286486132243,2.37155130914236,0.00181143429482856,"TP53/PIK3CA",2
"GO:1903798","BP","GO:1903798","regulation of miRNA maturation",0.117647058823529,"26/18903",0.000244286486132243,2.37155130914236,0.00181143429482856,"TP53/TERT",2
"GO:0003002","BP","GO:0003002","regionalization",0.235294117647059,"360/18903",0.000253002088875987,2.36112552771754,0.0018554462041339,"ATM/CTNNB1/TP53/ACVR2A",4
"GO:0010212","BP","GO:0010212","response to ionizing radiation",0.176470588235294,"143/18903",0.000266704208474933,2.34317814626573,0.00193372961554009,"ATM/STK11/TP53",3
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization",0.235294117647059,"366/18903",0.000269471627023607,2.34317814626573,0.00193372961554009,"ATM/TP53/PIK3CA/TSC2",4
"GO:0001702","BP","GO:0001702","gastrulation with mouth forming second",0.117647058823529,"28/18903",0.000283823606263954,2.33897079235005,0.00195255421994157,"CTNNB1/ACVR2A",2
"GO:0070920","BP","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA",0.117647058823529,"28/18903",0.000283823606263954,2.33897079235005,0.00195255421994157,"TP53/TERT",2
"GO:2000819","BP","GO:2000819","regulation of nucleotide-excision repair",0.117647058823529,"28/18903",0.000283823606263954,2.33897079235005,0.00195255421994157,"ARID1A/ARID2",2
"GO:0035264","BP","GO:0035264","multicellular organism growth",0.176470588235294,"147/18903",0.000289240141460625,2.33897079235005,0.00195255421994157,"ATM/TP53/PIK3CA",3
"GO:0006338","BP","GO:0006338","chromatin remodeling",0.235294117647059,"373/18903",0.000289649407548115,2.33897079235005,0.00195255421994157,"ARID1A/PIK3CA/RSF1/ARID2",4
"GO:1901653","BP","GO:1901653","cellular response to peptide",0.235294117647059,"373/18903",0.000289649407548115,2.33897079235005,0.00195255421994157,"TP53/PIK3CA/NFE2L2/TSC2",4
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway",0.235294117647059,"374/18903",0.000292618425160079,2.33890657362133,0.0019528429636999,"CTNNB1/TP53/TERT/NFE2L2",4
"GO:0050863","BP","GO:0050863","regulation of T cell activation",0.235294117647059,"376/18903",0.00029862228190116,2.33440740628964,0.0019731790174605,"ARID1A/CTNNB1/PIK3CA/ARID2",4
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint signaling",0.117647058823529,"29/18903",0.00030468640258443,2.32995534089483,0.00199351062165664,"ATM/TP53",2
"GO:0071456","BP","GO:0071456","cellular response to hypoxia",0.176470588235294,"151/18903",0.000312974410516491,2.32253663686746,0.002027856681323,"TP53/TERT/NFE2L2",3
"GO:0007059","BP","GO:0007059","chromosome segregation",0.235294117647059,"382/18903",0.000317167391133527,2.32095305166633,0.00203526443298235,"ARID1A/ATM/CTNNB1/ARID2",4
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint signaling",0.117647058823529,"30/18903",0.000326277126025649,2.31692747932362,0.00205421745680498,"ATM/TP53",2
"GO:0071480","BP","GO:0071480","cellular response to gamma radiation",0.117647058823529,"30/18903",0.000326277126025649,2.31692747932362,0.00205421745680498,"ATM/TP53",2
"GO:0000723","BP","GO:0000723","telomere maintenance",0.176470588235294,"154/18903",0.000331577896471919,2.31400644790479,0.00206808053480764,"ATM/CTNNB1/TERT",3
"GO:0034728","BP","GO:0034728","nucleosome organization",0.176470588235294,"156/18903",0.00034436882581984,2.30160816795439,0.00212797110691792,"ARID1A/RSF1/ARID2",3
"GO:0036294","BP","GO:0036294","cellular response to decreased oxygen levels",0.176470588235294,"159/18903",0.00036414649912794,2.28135860117687,0.00222954012986107,"TP53/TERT/NFE2L2",3
"GO:0016241","BP","GO:0016241","regulation of macroautophagy",0.176470588235294,"160/18903",0.000370898395896355,2.28041149133517,0.00223440761879559,"TP53/PIK3CA/TSC2",3
"GO:0010165","BP","GO:0010165","response to X-ray",0.117647058823529,"32/18903",0.000371637670981065,2.28041149133517,0.00223440761879559,"ATM/TP53",2
"GO:2001022","BP","GO:2001022","positive regulation of response to DNA damage stimulus",0.176470588235294,"166/18903",0.000413111739300663,2.23835872855056,0.00246158686763741,"ARID1A/ATM/ARID2",3
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase",0.117647058823529,"34/18903",0.000419895887628694,2.23514506449081,0.0024798695179934,"ATM/CTNNB1",2
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis",0.235294117647059,"413/18903",0.00042646204566142,2.23223270780217,0.00249655528115734,"ARID1A/CTNNB1/ACVR2A/ARID2",4
"GO:0060218","BP","GO:0060218","hematopoietic stem cell differentiation",0.117647058823529,"35/18903",0.000445108705582732,2.22120014306482,0.00256078874173731,"TP53/NFE2L2",2
"GO:2000352","BP","GO:2000352","negative regulation of endothelial cell apoptotic process",0.117647058823529,"35/18903",0.000445108705582732,2.22120014306482,0.00256078874173731,"TERT/NFE2L2",2
"GO:0043434","BP","GO:0043434","response to peptide hormone",0.235294117647059,"421/18903",0.000458564761325337,2.2155385908747,0.00259439025271244,"STK11/PIK3CA/NFE2L2/TSC2",4
"GO:0072331","BP","GO:0072331","signal transduction by p53 class mediator",0.176470588235294,"173/18903",0.000466134934185608,2.2155385908747,0.00259439025271244,"ATM/STK11/TP53",3
"GO:0000423","BP","GO:0000423","mitophagy",0.117647058823529,"36/18903",0.00047104244336326,2.2155385908747,0.00259439025271244,"TP53/TSC2",2
"GO:1903146","BP","GO:1903146","regulation of autophagy of mitochondrion",0.117647058823529,"36/18903",0.00047104244336326,2.2155385908747,0.00259439025271244,"TP53/TSC2",2
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway",0.176470588235294,"174/18903",0.000474049030621823,2.2155385908747,0.00259439025271244,"CTNNB1/STK11/TSC2",3
"GO:0009267","BP","GO:0009267","cellular response to starvation",0.176470588235294,"175/18903",0.000482049166828905,2.2155385908747,0.00259439025271244,"TP53/ALB/NFE2L2",3
"GO:0048660","BP","GO:0048660","regulation of smooth muscle cell proliferation",0.176470588235294,"175/18903",0.000482049166828905,2.2155385908747,0.00259439025271244,"CTNNB1/TERT/PIK3CA",3
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels",0.176470588235294,"175/18903",0.000482049166828905,2.2155385908747,0.00259439025271244,"TP53/TERT/NFE2L2",3
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process",0.235294117647059,"429/18903",0.000492366814506037,2.2120478673201,0.00261532718170096,"ATM/STK11/NFE2L2/TSC2",4
"GO:0046326","BP","GO:0046326","positive regulation of glucose import",0.117647058823529,"37/18903",0.000497695937653345,2.2120478673201,0.00261532718170096,"TERT/NFE2L2",2
"GO:1904358","BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening",0.117647058823529,"37/18903",0.000497695937653345,2.2120478673201,0.00261532718170096,"ATM/CTNNB1",2
"GO:0048659","BP","GO:0048659","smooth muscle cell proliferation",0.176470588235294,"179/18903",0.000514918048867663,2.20068009697528,0.00268468785347121,"CTNNB1/TERT/PIK3CA",3
"GO:0043516","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator",0.117647058823529,"38/18903",0.000525068026437265,2.19558237947145,0.00271638619960201,"ATM/TP53",2
"GO:0048732","BP","GO:0048732","gland development",0.235294117647059,"441/18903",0.000546369513302819,2.18293332985352,0.0027966657580986,"ATM/CTNNB1/STK11/PIK3CA",4
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress",0.117647058823529,"39/18903",0.000553157548999313,2.18293332985352,0.0027966657580986,"TP53/NFE2L2",2
"GO:0070316","BP","GO:0070316","regulation of G0 to G1 transition",0.117647058823529,"39/18903",0.000553157548999313,2.18293332985352,0.0027966657580986,"ARID1A/ARID2",2
"GO:0032200","BP","GO:0032200","telomere organization",0.176470588235294,"185/18903",0.000566869705202445,2.17557663531217,0.00284444315867313,"ATM/CTNNB1/TERT",3
"GO:1902692","BP","GO:1902692","regulation of neuroblast proliferation",0.117647058823529,"40/18903",0.000581963345922596,2.16741740850992,0.00289838775581246,"CTNNB1/TP53",2
"GO:0006006","BP","GO:0006006","glucose metabolic process",0.176470588235294,"188/18903",0.000594060109083067,2.16171162013138,0.00293671820006756,"STK11/TP53/PIK3CA",3
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling",0.176470588235294,"189/18903",0.000603306091185887,2.16139109930942,0.00293888637581139,"STK11/PIK3CA/TSC2",3
"GO:0071478","BP","GO:0071478","cellular response to radiation",0.176470588235294,"189/18903",0.000603306091185887,2.16139109930942,0.00293888637581139,"ATM/STK11/TP53",3
"GO:0045023","BP","GO:0045023","G0 to G1 transition",0.117647058823529,"41/18903",0.000611484259087836,2.15870204683159,0.00295713974265208,"ARID1A/ARID2",2
"GO:0016055","BP","GO:0016055","Wnt signaling pathway",0.235294117647059,"456/18903",0.000619681923132807,2.15605421509022,0.00297522407623021,"CTNNB1/STK11/TERT/TSC2",4
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt",0.235294117647059,"458/18903",0.000629961442517982,2.15398733451198,0.00298941741611975,"CTNNB1/STK11/TERT/TSC2",4
"GO:0099504","BP","GO:0099504","synaptic vesicle cycle",0.176470588235294,"192/18903",0.000631596944620252,2.15398733451198,0.00298941741611975,"CTNNB1/PCLO/UNC13C",3
"GO:0050999","BP","GO:0050999","regulation of nitric-oxide synthase activity",0.117647058823529,"42/18903",0.00064171913167218,2.15015159948806,0.00301593720889668,"TERT/ACVR2A",2
"GO:0007369","BP","GO:0007369","gastrulation",0.176470588235294,"196/18903",0.000670622399493935,2.13406622451531,0.0031297357473622,"CTNNB1/TP53/ACVR2A",3
"GO:0010828","BP","GO:0010828","positive regulation of glucose transmembrane transport",0.117647058823529,"44/18903",0.000704326134281717,2.12411380517243,0.00320228580108026,"TERT/NFE2L2",2
"GO:0014014","BP","GO:0014014","negative regulation of gliogenesis",0.117647058823529,"44/18903",0.000704326134281717,2.12411380517243,0.00320228580108026,"CTNNB1/TP53",2
"GO:0045663","BP","GO:0045663","positive regulation of myoblast differentiation",0.117647058823529,"44/18903",0.000704326134281717,2.12411380517243,0.00320228580108026,"ARID1A/ARID2",2
"GO:0007389","BP","GO:0007389","pattern specification process",0.235294117647059,"472/18903",0.000705361533313657,2.12411380517243,0.00320228580108026,"ATM/CTNNB1/TP53/ACVR2A",4
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress",0.117647058823529,"45/18903",0.000736695957132571,2.11110622416631,0.0032996484409894,"TP53/NFE2L2",2
"GO:0060964","BP","GO:0060964","regulation of miRNA-mediated gene silencing",0.117647058823529,"45/18903",0.000736695957132571,2.11110622416631,0.0032996484409894,"TP53/TERT",2
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation",0.176470588235294,"204/18903",0.000753235559710885,2.10436868677395,0.00335123750776632,"ARID1A/ATM/ARID2",3
"GO:1904752","BP","GO:1904752","regulation of vascular associated smooth muscle cell migration",0.117647058823529,"46/18903",0.000769775125051465,2.09782131662332,0.00340214311106747,"TERT/NFE2L2",2
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion",0.235294117647059,"484/18903",0.000774937591734245,2.09778510146723,0.00340242682243429,"ARID1A/ATM/PIK3CA/ARID2",4
