"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa01522","hsa01522","Endocrine resistance",0.0246389124893798,"99/8843",2.17903416181415e-05,3.18725480249397,0.000460829234220982,"109/111/115/208/10498/1027/1031/1956/3480/182/3845/1432/5469/2475/4893/5295/5296/5566/5894/5925/399694/6654/6714/7157/2064/4313/5293/113/8202",29
"hsa04919","hsa04919","Thyroid hormone signaling pathway",0.0280373831775701,"122/8843",3.73026864826034e-05,2.99607671233844,0.000715678733608071,"208/477/488/1387/2033/3845/5469/116931/9969/23389/9862/2475/4893/5214/5295/5296/23236/51196/5335/5566/5579/5894/6567/6714/9882/7157/10499/5293/71/8202/5332/5208/54361",33
"hsa04540","hsa04540","Gap junction",0.0229396771452846,"92/8843",3.99938115839804e-05,2.99607671233844,0.000715678733608071,"109/111/115/1956/57369/2771/2911/2915/3358/3710/3845/4893/5156/23236/5566/5579/5894/6654/6714/7082/84790/10382/113/1813/10746/5159/5332",27
"hsa04750","hsa04750","Inflammatory mediator regulation of TRP channels",0.0237892948173322,"99/8843",6.03652215664417e-05,2.86525311817812,0.000967256610531339,"109/111/115/41/55515/623/624/3358/3710/1432/4914/5295/5296/23236/5335/5566/5579/5734/6714/79054/816/5293/113/5332/5580/5583/5588/59341",28
"hsa04514","hsa04514","Cell adhesion molecules",0.0331350892098556,"157/8843",6.23683561089212e-05,2.86525311817812,0.000967256610531339,"80381/923/926/83692/999/1000/1001/9071/2734/3108/3109/3134/3383/4684/4685/23114/22871/54413/57502/9379/100506658/5788/6382/6383/26050/1462/51208/26047/3897/4897/9369/920/9074/1272/5789/5792/5802/6401/9378",39
"hsa04012","hsa04012","ErbB signaling pathway",0.0212404418011895,"86/8843",9.07257739690928e-05,2.75684439587174,0.00124151059115601,"25/27/208/867/1027/1956/2066/3845/2475/4893/3084/5295/5296/5335/5579/5894/399694/6654/6714/7039/816/2064/5293/5063/56924",25
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.0212404418011895,"86/8843",9.07257739690928e-05,2.75684439587174,0.00124151059115601,"88/488/775/776/781/782/786/59284/1000/1605/1756/1832/3691/3728/284217/3908/6262/6444/6546/6547/1837/3674/4000/71/783",25
"hsa05205","hsa05205","Proteoglycans in cancer",0.0390824129141886,"204/8843",0.000178304940977052,2.49683494305981,0.00225922706228377,"208/286/287/288/23365/867/960/1278/1956/2066/2316/3339/3480/3710/3845/1432/4233/2475/4893/5295/5296/51196/5335/4660/5566/5579/5829/5894/6382/6383/6654/6714/7057/7099/7157/7482/7473/7483/816/2064/4313/5293/7074/71/6194/54361",46
"hsa05414","hsa05414","Dilated cardiomyopathy",0.0237892948173322,"105/8843",0.000184520581331322,2.49683494305981,0.00225922706228377,"109/111/115/183/488/775/776/781/782/786/59284/1605/1756/3691/284217/3908/5566/6262/6444/6546/6547/7273/1837/3674/4000/71/113/783",28
"hsa04724","hsa04724","Glutamatergic synapse",0.0254885301614274,"116/8843",0.000199688166149037,2.48480382332824,0.00232268866941774,"109/111/115/773/775/776/2771/2899/2903/2904/116443/2911/2913/2915/2918/3710/3760/23236/5566/5579/22941/6505/6506/6511/7220/2891/113/2783/5332/5337",30
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",0.0229396771452846,"101/8843",0.000228613101690423,2.44724433507319,0.00253250603877612,"183/208/1027/1278/1282/1284/1285/1287/1288/3383/3845/1432/4893/5295/5296/23236/51196/5335/5579/7048/4313/27035/5293/5332/5580/6401/4089",27
"hsa05214","hsa05214","Glioma",0.0186915887850467,"76/8843",0.000251843606500941,2.42541790711674,0.00266303526491426,"208/57118/1643/1956/3480/3845/2475/4893/5156/5295/5296/5335/5579/5894/5925/399694/6654/7039/7157/816/5293/5159",22
"hsa05212","hsa05212","Pancreatic cancer",0.0186915887850467,"77/8843",0.000309073903756889,2.35579165477037,0.00312610218445183,"208/598/675/1643/1956/3551/3845/2475/5295/5296/5894/10928/5900/5925/7039/7048/7157/2064/5293/3716/5337/4089",22
"hsa04926","hsa04926","Relaxin signaling pathway",0.0271877655055225,"130/8843",0.000330011097677331,2.35386416421295,0.00314000731976776,"109/111/115/208/408/1278/1282/1284/1285/1287/1288/148327/1910/1956/2771/3845/1432/4893/5295/5296/23236/5566/5894/399694/6654/6714/7048/4313/5293/113/2783/5332",32
"hsa05215","hsa05215","Prostate cancer",0.022090059473237,"98/8843",0.000337711614414786,2.35386416421295,0.00314000731976776,"208/367/1027/148327/1387/1956/2033/2263/3320/3480/3551/3845/2475/4893/5156/5295/5296/5894/5925/6654/7039/7113/7157/2064/5293/5159",26
"hsa04912","hsa04912","GnRH signaling pathway",0.0212404418011895,"93/8843",0.000350941994562279,2.35386416421295,0.00314000731976776,"109/111/115/775/776/1956/3710/3845/4214/1432/4893/23236/5566/5579/5894/6654/6714/816/4313/113/10746/5332/5337/5580/2185",25
"hsa04915","hsa04915","Estrogen signaling pathway",0.0280373831775701,"139/8843",0.000541269464043011,2.18207639358106,0.00466356926134524,"109/111/115/208/148327/1956/9568/2771/2911/3320/3710/3760/3845/4893/4988/5295/5296/23236/5566/5894/399694/6654/6714/7039/3312/4313/10499/5293/113/3875/8202/5332/5580",33
"hsa04929","hsa04929","GnRH secretion",0.016142735768904,"65/8843",0.000570220338199126,2.17524148428507,0.00473754491511304,"208/408/775/776/8911/9568/3710/3760/3845/4893/5295/5296/23236/5579/5894/7220/7223/5293/5332",19
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.0169923534409516,"71/8843",0.000698144130430095,2.10257906309892,0.00560035763430312,"208/1956/2263/2539/3845/4233/2475/4893/4914/5156/5214/5295/5296/5894/7157/2064/4916/5293/2322/5159",20
"hsa04070","hsa04070","Phosphatidylinositol signaling system",0.0212404418011895,"98/8843",0.000819705708925153,2.05789165481049,0.0062073062094662,"1606/8527/160851/22876/51447/3705/3707/3710/9110/9107/9108/5298/5295/5296/200576/23236/51196/5335/5579/8871/5293/3631/55300/5332/8867",25
"hsa05220","hsa05220","Chronic myeloid leukemia",0.0178419711129991,"77/8843",0.000827172705288595,2.05789165481049,0.0062073062094662,"25/208/598/867/1027/1643/9846/3551/3845/4893/5295/5296/5894/5925/399694/6654/7048/7157/5293/1488/4089",21
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",0.0152931180968564,"62/8843",0.000862821620842539,2.05335511536019,0.00627248612520399,"109/111/115/208/2309/3480/3643/3845/2475/4893/5295/5296/5566/5571/51422/3312/5293/113",18
"hsa04725","hsa04725","Cholinergic synapse",0.0237892948173322,"115/8843",0.000912569059800539,2.04237435601806,0.00643310246302773,"109/111/115/208/773/775/776/1136/148327/2771/3710/3760/3786/56479/3845/4893/5295/5296/23236/5566/5579/60482/816/5293/113/2534/2783/5332",28
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",0.0212404418011895,"99/8843",0.000961090792278466,2.03284065681394,0.00657588436822109,"183/488/775/776/781/782/786/59284/1605/1756/3691/284217/3908/5571/51422/6262/6444/6546/6547/7273/1837/3674/4000/71/783",25
"hsa05223","hsa05223","Non-small cell lung cancer",0.0169923534409516,"73/8843",0.0010249216930515,2.02692613390516,0.00666605190226252,"208/238/1643/1956/27436/2309/3845/4233/4893/5295/5296/5335/5579/5894/5925/6654/7039/7157/2064/5293",20
"hsa04014","hsa04014","Ras signaling pathway",0.0416312659303314,"238/8843",0.00103157907265782,2.02692613390516,0.00666605190226252,"25/27/208/284/598/8315/1956/2263/9846/2903/2904/3480/3551/3643/3845/8844/4233/4893/4908/4914/5156/5295/5296/51365/51196/5335/5566/5579/5894/10928/57148/5900/5921/5922/23179/399694/6654/8831/7039/2324/5293/7074/2322/2783/5063/56924/5159/5337/57186",49
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action",0.0246389124893798,"122/8843",0.00112181977908737,2.00240478745881,0.00705326233793195,"109/111/115/208/775/776/148327/1387/2033/2771/3710/3845/4214/1432/2475/4893/5295/5296/23236/5335/5566/5579/5894/399694/6654/5293/113/5332/2690",29
"hsa04211","hsa04211","Longevity regulating pathway",0.0195412064570943,"90/8843",0.00127002385054392,1.96009787599457,0.00777493825402233,"109/111/115/208/10645/148327/79813/2309/3480/3643/3845/2475/4893/5295/5296/5566/5571/51422/9821/7157/5293/113/5468",23
"hsa04927","hsa04927","Cortisol synthesis and secretion",0.0152931180968564,"65/8843",0.00157334913841161,1.8783656566734,0.00938488959754294,"109/111/115/183/775/776/8911/148327/1584/3283/3284/3710/57552/3164/23236/5566/113/5332",18
"hsa04722","hsa04722","Neurotrophin signaling pathway",0.0237892948173322,"120/8843",0.00182519661534,1.82487649287426,0.0106149592628984,"25/208/2309/3551/57498/3845/4214/1432/4893/4908/4914/5295/5296/5335/5894/2889/6197/399694/6654/7157/816/4217/4916/5293/9500/11108/5580/5664",28
"hsa04925","hsa04925","Aldosterone synthesis and secretion",0.0203908241291419,"98/8843",0.00189204964121027,1.81997811432539,0.0107353624149027,"109/111/115/183/477/491/775/776/8911/57118/148327/3283/3284/3710/3164/5138/23236/5566/5579/5587/493/816/113/5332",24
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",0.0229396771452846,"115/8843",0.00198421708669487,1.81997811432539,0.0107353624149027,"109/111/115/11214/9826/408/846/148327/1956/2625/2771/3710/4325/5141/23236/5566/5579/5894/6559/8600/65125/113/4209/4666/5143/5332/5337",27
"hsa04520","hsa04520","Adherens junction",0.0195412064570943,"93/8843",0.00203048936173272,1.81997811432539,0.0107353624149027,"999/1387/1956/2033/3480/3643/4233/56288/5795/55698/57154/6714/7048/7082/7414/2064/71/2534/5792/4089/10580/117178/4008",23
"hsa05222","hsa05222","Small cell lung cancer",0.0195412064570943,"93/8843",0.00203048936173272,1.81997811432539,0.0107353624149027,"208/598/1027/1282/1284/1285/1287/1288/1643/3551/284217/3908/3913/3915/5295/5296/5925/7157/331/3674/5293/3910/3909",23
"hsa04720","hsa04720","Long-term potentiation",0.0152931180968564,"67/8843",0.00228156414141145,1.7791059875009,0.011794752637472,"775/1387/2033/2903/2904/2911/2915/3710/3845/4893/23236/5566/5579/5894/6197/816/2891/5332",18
"hsa04974","hsa04974","Protein digestion and absorption",0.0212404418011895,"105/8843",0.00233514202285864,1.77857068856322,0.0118092994748686,"477/1278/91522/84570/85301/1282/1284/1285/1287/1288/1290/1293/256076/131873/1298/1803/2006/4311/6505/285641/9056/6546/6547/23428/1301",25
"hsa04010","hsa04010","MAPK signaling pathway",0.048428207306712,"300/8843",0.00301517634892351,1.67691129637983,0.0149239411671242,"208/284/408/773/775/776/8911/781/782/786/59284/11221/80824/1844/1956/2066/2263/2316/3480/3551/3643/3845/4214/9175/11184/1432/9479/4233/3164/4893/4908/4914/5156/5566/5579/5894/9693/5921/5922/5971/6197/6654/7039/7048/7157/2064/2324/3312/4217/51347/783/1616/2322/7786/10746/5159/5801",57
"hsa04380","hsa04380","Osteoclast differentiation",0.0263381478334749,"142/8843",0.00326652023582606,1.6512820407109,0.0158311616692447,"54/208/488/799/2209/9846/3454/3551/3710/353514/11025/1432/4286/653361/5295/5296/5971/6773/7048/8792/8600/4688/27035/5293/2355/2534/3716/4773/5468/6850/2215",31
"hsa04921","hsa04921","Oxytocin signaling pathway",0.0280373831775701,"154/8843",0.00335540775133414,1.64857693285675,0.0159300776164306,"109/111/115/775/776/781/782/786/59284/57118/10645/1956/2771/3710/3760/3845/4893/23236/4660/5566/5571/51422/5579/5894/6262/6714/816/4638/71/113/783/4773/5332",33
"hsa04611","hsa04611","Platelet activation",0.0237892948173322,"125/8843",0.0034324592842737,1.64749076627276,0.0159699684594629,"109/111/115/208/2909/23365/1278/2771/3710/1432/5295/5296/23236/5566/6714/6786/3674/4638/5293/71/113/2147/2534/5332/6850/6916/7094/83660",28
"hsa05213","hsa05213","Endometrial cancer",0.0135938827527613,"59/8843",0.00353529821343722,1.64327027861326,0.0161259216753277,"208/324/8312/999/1643/1956/2309/3845/4893/5295/5296/5894/6654/7157/2064/5293",16
"hsa04934","hsa04934","Cushing syndrome",0.0280373831775701,"155/8843",0.00373373370944547,1.62798615916554,0.0167035455422561,"109/111/115/183/196/324/8312/775/776/8911/1027/1031/148327/1584/1956/2771/3283/3284/3710/4297/57552/3164/50940/23236/5566/5925/7482/7473/7483/816/113/5332/54361",33
"hsa04931","hsa04931","Insulin resistance",0.0212404418011895,"109/8843",0.00398009615961457,1.60850846108037,0.0174697368674244,"183/208/148327/3551/3643/2475/5106/5295/5296/133522/5506/5571/51422/5579/5836/6197/9882/32/948/5293/1374/5580/5588/5792/28965",25
"hsa05017","hsa05017","Spinocerebellar ataxia",0.0263381478334749,"144/8843",0.00407913015969616,1.60595235280549,0.0175728609218879,"208/55626/488/6310/773/23152/1600/2903/2904/116443/2911/3710/3752/2475/5173/5295/5296/23236/5579/5683/5708/9821/5649/6095/6511/6712/7436/2891/4217/5293/5332",31
"hsa04310","hsa04310","Wnt signaling pathway",0.0305862361937128,"174/8843",0.0041649336512891,1.60488075843317,0.0176162743910984,"324/8312/1387/1501/27123/2033/27130/55366/59352/84445/4163/23236/5467/166336/5566/5579/54894/4919/4920/284654/6259/7088/7091/79816/7157/7482/7473/7483/816/57680/1488/23500/4773/5332/4089/54361",36
"hsa04810","hsa04810","Regulation of actin cytoskeleton",0.038232795242141,"230/8843",0.00453020560031849,1.57619627067296,0.0188190871742554,"208/324/2909/23365/8874/623/624/729/1072/7852/1956/2263/10788/3682/3691/3845/3985/4629/4893/5156/5295/5296/200576/4660/5829/5894/6654/6714/54434/85464/7414/3674/4638/5293/7074/71/2147/3687/4627/5063/56924/5159/5217/221178/50649",45
"hsa05231","hsa05231","Choline metabolism in cancer",0.0195412064570943,"99/8843",0.00474262984184366,1.56796804797627,0.0191790361042993,"208/1606/8527/160851/1956/3845/2475/4893/5156/5295/5296/5335/5579/5894/5900/23446/204962/60482/6654/5293/57153/5159/5337",23
"hsa04071","hsa04071","Sphingolipid signaling pathway",0.0229396771452846,"122/8843",0.00478174158075516,1.56796804797627,0.0191790361042993,"4363/140/208/56624/624/29956/204219/9846/2771/3845/1432/4893/4985/5295/5296/23236/5525/5528/5579/5894/9294/7157/4217/5293/2534/5332/5337",27
"hsa05225","hsa05225","Hepatocellular carcinoma",0.0297366185216653,"170/8843",0.00507815777520067,1.54927197792396,0.0200227095150642,"208/324/8289/57492/196528/8312/598/1643/8110/1956/3480/3845/4233/2475/4893/5295/5296/5335/5579/5894/5925/399694/6604/6654/7039/7048/7157/7482/7473/7483/5293/6597/71/4089/54361",35
"hsa05219","hsa05219","Bladder cancer",0.0101954120645709,"41/8843",0.00565335092065835,1.50997146239788,0.0219191325169385,"999/1612/1956/3845/4893/5894/5925/6714/7057/7157/2064/4313",12
"hsa04330","hsa04330","Notch signaling pathway",0.0135938827527613,"62/8843",0.00599005227550703,1.49373399205144,0.0227541613125438,"6310/1387/2033/3280/182/55534/8650/23013/7088/7091/79816/9612/6868/1488/84441/5664",16
"hsa04916","hsa04916","Melanogenesis",0.0195412064570943,"101/8843",0.00614102168099117,1.49373399205144,0.0227541613125438,"109/111/115/148327/1387/1910/2033/2771/3845/4286/4893/23236/5566/5579/5894/7299/7482/7473/7483/816/113/5332/54361",23
"hsa00562","hsa00562","Inositol phosphate metabolism",0.0152931180968564,"73/8843",0.00616215635545586,1.49373399205144,0.0227541613125438,"22876/3705/3707/9110/9107/9108/5298/200576/23236/51196/5335/23007/8871/5293/3631/55300/5332/8867",18
"hsa05032","hsa05032","Morphine addiction",0.0178419711129991,"91/8843",0.00735037020782501,1.42399691701569,0.0267176285514692,"109/111/115/408/773/9568/2569/2771/3760/4988/50940/5137/5138/5139/5141/5566/5579/113/2559/2783/5143",21
"hsa04713","hsa04713","Circadian entrainment",0.0186915887850467,"97/8843",0.00763178069703776,1.41441363072083,0.0273137414420299,"109/111/115/117/775/776/8911/2771/2903/2904/3710/3760/9722/23236/5566/5579/6262/816/2891/113/2783/5332",22
"hsa05146","hsa05146","Amoebiasis",0.0195412064570943,"103/8843",0.00786289541719928,1.41189054201682,0.0274728859137842,"1278/1282/1284/1285/1287/1288/9630/284217/3908/3913/3915/5295/5296/23236/5566/5579/7099/7414/5293/912/5332/3910/3909",23
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption",0.0118946474086661,"53/8843",0.00791243976657179,1.41189054201682,0.0274728859137842,"115/477/491/624/8218/1785/23236/5566/5579/6546/6547/1173/493/5332",14
"hsa05211","hsa05211","Renal cell carcinoma",0.0144435004248088,"70/8843",0.00895996409331551,1.36432879974607,0.0306525087402899,"208/9915/1387/2033/2034/3845/4233/4893/5295/5296/5894/2889/6654/7039/5293/5063/56924",17
"hsa05030","hsa05030","Cocaine addiction",0.0110450297366185,"49/8843",0.00991833251813217,1.32653658283967,0.0334393819451901,"111/148327/1644/2771/2903/2904/116443/2913/5173/5566/6531/2891/1813",13
"hsa04917","hsa04917","Prolactin signaling pathway",0.0144435004248088,"71/8843",0.0103611692154598,1.31381542977651,0.0344333593476183,"208/2309/3659/3845/3973/1432/4893/5295/5296/5894/399694/6654/6714/8792/8600/5293/5618",17
